regime,cand,variant,lag,sign_IS,SR_IS,SR_OOS,SR_net,SR_of_SR,positive_years,n_years,beta,mean_exec_w
full,us_dxy_broad|selfz|w60,c2c,1,-1,0.7084629793872592,0.8376298133897799,0.7570433983496674,0.7319896274053577,0.7619047619047619,21,-0.1735012848150105,-0.003906691552788151
full,us_dxy_broad|selfz|w60,c2c,2,-1,0.3482260158488104,0.109127852915114,0.2573860765382237,0.19511142457512526,0.6190476190476191,21,-0.17144787961923863,-0.004058887332234591
full,us_dxy_broad|selfz|w60,o2o,1,-1,0.9551871740467295,1.097713402939922,1.0060748961734647,1.033016428354298,0.7619047619047619,21,-0.23456160406396562,-0.003906691552788151
full,us_dxy_broad|selfz|w60,o2o,2,-1,0.3713184332930146,0.1914023146304566,0.30652422559565873,0.25695662501039684,0.6190476190476191,21,-0.21748217101821438,-0.004058887332234591
full,us_dxy_broad|selfz|w60,day,1,1,-0.049165880810759933,-0.3505522413086429,-0.14863147395057516,-0.22615848015332063,0.3333333333333333,21,0.18172864172668288,0.003906691552788151
full,us_dxy_broad|selfz|w60,day,2,1,0.032699078170802275,-0.2227340737583316,-0.05184113503888081,-0.1555036104719076,0.2857142857142857,21,0.17264619501123363,0.004058887332234591
full,us_dxy_broad|selfz|w120,c2c,1,-1,0.6760570528645521,0.8744821516826712,0.7513980674595876,0.9510685862985703,0.8095238095238095,21,-0.21265255584026943,-0.00040836977138277553
full,us_dxy_broad|selfz|w120,c2c,2,-1,0.4177760368724328,0.3494252763398623,0.39151498277195834,0.3821680124359924,0.6666666666666666,21,-0.2132798889720879,-0.0005026736152186092
full,us_dxy_broad|selfz|w120,o2o,1,-1,0.8186353702575582,1.0997895927410803,0.9179778931018796,1.1587584743431292,0.8571428571428571,21,-0.2592569640492225,-0.00040836977138277553
full,us_dxy_broad|selfz|w120,o2o,2,-1,0.4287844762818438,0.3956916064468015,0.4167087493361163,0.4938130376786532,0.7142857142857143,21,-0.24638435329720199,-0.0005026736152186092
full,us_dxy_broad|selfz|w120,day,1,-1,0.0559040759981996,0.4277372034405784,0.1802182913231297,0.2747591324713227,0.6190476190476191,21,-0.20889819291721012,-0.00040836977138277553
full,us_dxy_broad|selfz|w120,day,2,-1,-0.017790437651258914,0.3684200337263019,0.112048085725023,0.17949233820695407,0.6190476190476191,21,-0.20311624911001444,-0.0005026736152186092
