regime,signal,variant,lag,declared,recommended,sign,enabled,sources,live_date,pre_normalized,variants,rec_variants,shift_override,SR_IS,SR_OOS,SR_net,SR_gross,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,n_bars,start_date,end_date,gate_srsr,gate_posyr,gate_beta,gate_nyr,n_gates
full,lt_top10_bsdiff_selftanh_w15,c2c,2,True,True,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.8424940115376103,0.46147133478458674,0.7471471077763171,0.8375238856329769,0.7281418077790165,0.7222222222222222,-1.3645894928565232,18,-0.06769620212621281,-0.002706326597112275,0.6707516737783588,-24.72478743660167,400,73.49299863778842,99.55555555555556,4275,2009-04-03,2026-08-31,True,True,True,True,4
full,lt_top10_bsdiff_selftanh_w15,o2o,2,True,False,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.9399242868964256,0.4671320783733844,0.8299874476685303,0.9218468992592528,0.7057527422507245,0.7222222222222222,-1.3560692461345365,18,-0.071786780303305,-0.002706326597112275,0.6707516737783588,-23.80229539473886,418,73.49299863778842,99.55555555555556,4275,2009-04-03,2026-08-31,True,True,True,True,4
full,lt_top10_bsdiff_selftanh_w15,day,1,True,False,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.9205826868848285,0.2203545721409953,0.7973565191090951,0.927744379447347,0.651508189739299,0.7777777777777778,-0.9783820210093734,18,-0.03398683649122686,-0.002533500352679174,0.6707670028290651,-15.04762163992002,649,73.48047484106519,99.555659494855,4276,2009-04-02,2026-08-31,True,True,True,True,4
full,lt_top10npct_signth_w60,c2c,2,True,False,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.5449726466207008,0.6625582183698382,0.5614020197997446,0.6219539195695588,0.7333145322990754,0.6666666666666666,-0.5815901700375118,18,-0.07986487417097227,-0.0056326286386156835,0.6160044452402297,-26.059476106030576,706,49.445489368546326,98.69189441719224,4281,2009-03-26,2026-08-31,True,True,True,True,4
full,lt_top10npct_signth_w60,o2o,2,True,False,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.7231265654113175,0.3582353716354208,0.6426013898319798,0.7049623263557974,0.6628041832428799,0.7777777777777778,-1.5630464657543908,18,-0.10774691935009821,-0.0056326286386156835,0.6160044452402297,-28.949920436473132,697,49.445489368546326,98.69189441719224,4281,2009-03-26,2026-08-31,True,True,True,True,4
full,lt_top10npct_signth_w60,day,1,True,True,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.8899221255391998,-0.008835188077897514,0.7300244147276485,0.8185778833593651,0.5302051444984538,0.7777777777777778,-1.51807914094123,18,-0.10083415633121082,-0.005437499448219888,0.6160543999621813,-16.763586559176424,819,49.43409104855248,98.69219990658571,4282,2009-03-25,2026-08-31,False,True,True,True,3
full,month_turn_drift_d5_d10,c2c,2,True,True,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.5816490251475319,1.144557278992485,0.6513679247404047,0.6759271787058004,0.80276973804964,0.6923076923076923,-1.147503208657419,26,0.7292139368800606,0.7265312649928034,0.7265312649928034,-75.51588609574956,743,22.931073084919237,72.65312649928035,6253,2001-04-11,2026-08-31,True,True,False,True,3
full,month_turn_drift_d5_d10,o2o,2,True,False,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.5164739924428049,1.1630693445433749,0.5909969825001744,0.614374903307352,0.7888089970267412,0.7307692307692307,-0.6773096723581679,26,0.7536209234339007,0.7265312649928034,0.7265312649928034,-66.77932819334396,619,22.931073084919237,72.65312649928035,6253,2001-04-11,2026-08-31,True,True,False,True,3
full,month_turn_drift_d5_d10,day,1,True,False,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.14664816891376026,0.3299647710141807,0.1632045217861519,0.19440041456267906,0.27144975322625436,0.6153846153846154,-1.1425600224578927,26,0.7325444101769765,0.7265749920051168,0.7265749920051168,-38.02757588499361,1768,22.927406459865686,72.65749920051168,6254,2001-04-10,2026-08-31,False,False,False,True,1
full,nfci_loose_drift_d3_12,c2c,2,True,True,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.5384721682518178,1.5934608227375824,0.6631134065594322,0.6710296960461959,0.8614035087971483,0.75,-0.7035948887886398,24,0.1529185773149523,0.1904685750839597,0.1904685750839597,-19.138060654387377,550,3.586758355989125,19.04685750839597,6253,2001-04-11,2026-08-31,True,True,False,True,3
full,nfci_loose_drift_d3_12,o2o,2,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.5234032198008045,1.4820230971390516,0.6411560765644436,0.6487069896242146,0.8752409881170916,0.7916666666666666,-0.5048592842847421,24,0.1605918633182559,0.1904685750839597,0.1904685750839597,-19.758911709589132,557,3.586758355989125,19.04685750839597,6253,2001-04-11,2026-08-31,True,True,False,True,3
full,nfci_loose_drift_d3_12,day,1,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.14031134408984472,0.13956162560399252,0.14012398814470967,0.14998909690820086,0.2524938163439846,0.5416666666666666,-1.4958757093820105,24,0.1646299402817608,0.19059801726894787,0.19059801726894787,-19.908073686119188,1650,3.586184841701311,19.059801726894786,6254,2001-04-10,2026-08-31,False,False,False,True,1
full,opt_call_all_oi_signth_w20,c2c,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.05600861136818138,-0.20302213801779292,0.02079204435230319,0.11732097477177628,0.1366324378825941,0.44,-2.4042286901225287,25,-0.07045522669107644,-0.003115361731001819,0.5851526331200189,-68.40000987322836,4434,87.60063660109871,97.37279680744928,6014,2002-04-04,2026-08-31,False,False,True,True,2
full,opt_call_all_oi_signth_w20,o2o,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.13466840605641334,0.13286699579503847,0.13411002736072417,0.23007221576504647,0.19896195016635745,0.6,-1.873532297193409,25,-0.0432650790940384,-0.003115361731001819,0.5851526331200189,-61.590316894012595,3915,87.60063660109871,97.37279680744928,6014,2002-04-04,2026-08-31,False,False,True,True,2
full,opt_call_all_oi_signth_w20,day,1,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.13934832098645653,-0.451954021889218,0.08249975547911569,0.21205081067223447,0.1458119957321266,0.64,-2.816938313978786,25,-0.05126638816781594,-0.0031463883382187178,0.5850868954260905,-36.702387421676974,3142,87.62675958159718,97.3732335827099,6015,2002-04-03,2026-08-31,False,False,True,True,2
full,opt_put_mo_oi_selftanh_w60,c2c,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,o2o,-,-0.024561360373113093,0.44941062088262407,0.036246222145856544,0.09131692763838882,0.052834902479225614,0.56,-2.141705269520284,25,0.10557521295328977,0.03162239290240975,0.6384075247908424,-77.11988557038445,5408,41.4300900556919,99.6157059314954,5985,2002-05-17,2026-08-31,False,False,True,True,2
full,opt_put_mo_oi_selftanh_w60,o2o,2,True,True,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,o2o,-,0.025474293860527308,0.18853257492120115,0.044844286287719456,0.09947366461288885,0.024825188905702067,0.6,-2.9327342479275775,25,0.08325275321194117,0.03162239290240975,0.6384075247908424,-80.88750649207698,4501,41.4300900556919,99.6157059314954,5985,2002-05-17,2026-08-31,False,False,True,True,2
full,opt_put_mo_oi_selftanh_w60,day,1,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,o2o,-,0.0148809145470723,-0.6638157405546791,-0.053145851700472646,0.019119865553101464,-0.020846470900595913,0.56,-2.40976075505104,25,0.07942771285650455,0.031731736315427694,0.6384155008246609,-39.22573875274646,3139,41.42465721579718,99.61577013030404,5986,2002-05-16,2026-08-31,False,False,True,True,2
full,tv_taiex_over_spy_chg_ratio_n60_pctw120,c2c,2,True,True,-1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,c2c,{'o2o': 1},0.3814995690065867,0.718501802058119,0.42351141935989306,0.4932264099748372,0.5512688875054826,0.68,-1.2035154004182325,25,-0.012218208750469828,0.009257012534782302,0.4353151221876332,-35.14810762173728,1688,44.17592758307659,98.70653452040987,5953,2002-04-11,2026-08-31,False,True,True,True,3
full,tv_taiex_over_spy_chg_ratio_n60_pctw120,o2o,1,True,False,-1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,c2c,{'o2o': 1},0.1799476679111244,0.7925156584397016,0.2576384139794999,0.3281615046880287,0.3088936308497419,0.56,-1.5975200189466505,25,0.015075997965038692,0.009242878676224628,0.4352545882372015,-53.10516930414161,1603,44.1685080453569,98.70675176352032,5954,2002-04-10,2026-08-31,False,False,True,True,2
