regime,cand,variant,lag,sign_IS,SR_IS,SR_OOS,SR_net,SR_of_SR,positive_years,n_years,beta,mean_exec_w
full,us_breakeven_5y5y|signth|w252,c2c,1,1,0.08316937642371065,-0.14608953716570358,0.013335424107570349,-0.15084377136785268,0.4166666666666667,24,-0.01274192812553119,0.02077461461394262
full,us_breakeven_5y5y|signth|w252,c2c,2,1,0.04103019487534483,-0.09532568255223757,0.0004240593052855757,-0.17504231776247275,0.4583333333333333,24,-0.001396519867182047,0.02061996600772989
full,us_breakeven_5y5y|signth|w252,o2o,1,1,0.190515392765262,0.046176127913881676,0.1489088685584587,-0.041057730222193896,0.4583333333333333,24,0.012312226373368727,0.02077461461394262
full,us_breakeven_5y5y|signth|w252,o2o,2,-1,-0.0027227012146872395,-0.001900392392109461,-0.002476671515484464,0.1078607301488246,0.5833333333333334,24,0.016714616893979056,-0.02061996600772989
full,us_breakeven_5y5y|signth|w252,day,1,-1,0.034074256763052,0.26994136635662225,0.09399914761553757,0.2265588878402994,0.4583333333333333,24,-0.04225583884968217,-0.02077461461394262
full,us_breakeven_5y5y|signth|w252,day,2,1,0.009617696050480039,-0.46122650118633024,-0.10892287555824703,-0.35123294019154416,0.4166666666666667,24,0.0451660298489493,0.02061996600772989
full,us_breakeven_5y5y|dev|w60,c2c,1,-1,0.19085752102563094,-0.2795282385984464,0.03300012040241851,0.2164331592556593,0.6666666666666666,24,0.03938459622983494,-0.002195789869460655
full,us_breakeven_5y5y|dev|w60,c2c,2,-1,0.14450178236184466,-0.22868851914097216,0.021415347054199292,0.21542092820238185,0.6666666666666666,24,0.028851013497495914,-0.0020531026806761016
full,us_breakeven_5y5y|dev|w60,o2o,1,-1,0.20334057824336219,-0.42771656355913307,0.004363212262309805,0.18292823954770282,0.7083333333333334,24,0.00835731617621416,-0.002195789869460655
full,us_breakeven_5y5y|dev|w60,o2o,2,-1,0.1785167562880072,-0.27747709665285786,0.032962078329019935,0.21868654896174125,0.7083333333333334,24,0.012809752535376197,-0.0020531026806761016
full,us_breakeven_5y5y|dev|w60,day,1,-1,0.24730715292490532,-0.07069985886407164,0.1562026667647684,0.31601878347682083,0.5833333333333334,24,-0.0019365916940390603,-0.002195789869460655
full,us_breakeven_5y5y|dev|w60,day,2,-1,0.19483143094053557,0.02402911015500519,0.14570647787983285,0.3332976087053653,0.625,24,-0.013195038988098477,-0.0020531026806761016
full,us_breakeven_5y5y|dev|w120,c2c,1,-1,0.0651522963559873,-0.1521950755922121,-0.007784646205648017,0.2426786837412934,0.5833333333333334,24,0.05682680299360431,0.006260280298913957
full,us_breakeven_5y5y|dev|w120,c2c,2,-1,0.030577800269622722,-0.13005417823902915,-0.022670913356217678,0.22226008715142362,0.625,24,0.04520446115014391,0.006415283188574992
full,us_breakeven_5y5y|dev|w120,o2o,1,-1,0.07188591431472476,-0.257372156849582,-0.03196507895260444,0.21870212603885814,0.5416666666666666,24,0.02455653786934711,0.006260280298913957
full,us_breakeven_5y5y|dev|w120,o2o,2,-1,0.07153044748978434,-0.17822289324914845,-0.008534649078419328,0.21966989711361504,0.5833333333333334,24,0.04717917797675771,0.006415283188574992
full,us_breakeven_5y5y|dev|w120,day,1,-1,0.2201754312131155,0.11488788659067635,0.18931395542565183,0.41905071128657123,0.625,24,0.007711102663028104,0.006260280298913957
full,us_breakeven_5y5y|dev|w120,day,2,-1,0.16650927501846763,0.21708376972837698,0.18053203409064947,0.43719787932438914,0.6666666666666666,24,0.00010463732081314163,0.006415283188574992
full,us_breakeven_5y5y|dev|w252,c2c,1,-1,0.1603692845736228,-0.196614944582087,0.04115321785347069,0.3182622879908398,0.5833333333333334,24,0.08892985957919501,0.030940588600316735
full,us_breakeven_5y5y|dev|w252,c2c,2,-1,0.13386610682295375,-0.15558830190987974,0.03847479352077602,0.32578741901619773,0.6666666666666666,24,0.07911754810146944,0.031110853847539435
full,us_breakeven_5y5y|dev|w252,o2o,1,-1,0.09932489875642898,-0.27956514325151854,-0.01971776406472137,0.2614635864310206,0.5416666666666666,24,0.05081145639580309,0.030940588600316735
full,us_breakeven_5y5y|dev|w252,o2o,2,-1,0.20860503048230403,-0.19500854847822344,0.0802703839025722,0.32706425481923324,0.5833333333333334,24,0.0846087414511961,0.031110853847539435
full,us_breakeven_5y5y|dev|w252,day,1,-1,0.3006458875556427,0.03192793843334827,0.22231301254121896,0.3836779721620526,0.625,24,0.02744801799885697,0.030940588600316735
full,us_breakeven_5y5y|dev|w252,day,2,-1,0.20273605876067805,0.11757172153580514,0.1774112438866482,0.3941373261776398,0.5833333333333334,24,0.02245728534926722,0.031110853847539435
full,us_dgs5|selfz|w60,c2c,1,-1,-0.014540940454888776,-0.08003879349524935,-0.03344369592980024,0.07346356208660176,0.6153846153846154,26,0.08643260333313213,-0.007971930779834822
full,us_dgs5|selfz|w60,c2c,2,-1,0.2126217311796807,-0.03694903282988478,0.13954547054450706,0.24251376268111102,0.6153846153846154,26,0.09683364332478114,-0.0078405682390541
full,us_dgs5|selfz|w60,o2o,1,-1,0.10749967079979918,-0.02756645758102574,0.07048337953436992,0.22118951612871635,0.6538461538461539,26,0.0984477760360457,-0.007971930779834822
full,us_dgs5|selfz|w60,o2o,2,-1,0.05796642441086661,-0.11987391901831373,0.008855226885770472,0.15560812335488533,0.6153846153846154,26,0.10656577302670585,-0.0078405682390541
full,us_dgs5|selfz|w60,day,1,-1,-0.007805867398980604,0.14680692282402596,0.028014708352617358,0.08697209620676526,0.46153846153846156,26,0.049517850509536956,-0.007971930779834822
full,us_dgs5|selfz|w60,day,2,-1,0.18299635939300063,0.29962813457998727,0.2087256437657297,0.3014482435797659,0.6538461538461539,26,0.059848369737630615,-0.0078405682390541
full,us_dgs5|selfz|w120,c2c,1,-1,0.2631923100285864,-0.0904772861410012,0.15507655728809294,0.24225472257261613,0.6153846153846154,26,0.04374434053225173,-0.016274213515958907
full,us_dgs5|selfz|w120,c2c,2,-1,0.37318011053898853,-0.06207167741562838,0.2390480187338332,0.3196947464898294,0.6538461538461539,26,0.04760857738668549,-0.016167970156794862
full,us_dgs5|selfz|w120,o2o,1,-1,0.3426601221536049,-0.040006876624212435,0.23125109555576692,0.31134539157683755,0.6538461538461539,26,0.05480626342407727,-0.016274213515958907
full,us_dgs5|selfz|w120,o2o,2,-1,0.2732259612502455,-0.09796485740430165,0.16516239782043368,0.29069233160532715,0.6153846153846154,26,0.05856717995111121,-0.016167970156794862
full,us_dgs5|selfz|w120,day,1,-1,0.24069642033560973,0.27966287903781534,0.248613371888825,0.35837942211327106,0.5769230769230769,26,-0.006727454451072757,-0.016274213515958907
full,us_dgs5|selfz|w120,day,2,-1,0.3539729523864356,0.34905700228576797,0.3505417048002635,0.4711309831862039,0.6538461538461539,26,-0.0016391750168395175,-0.016167970156794862
full,us_dgs5|selfz|w252,c2c,1,-1,0.26382607474647,-0.005344057827552338,0.17698920377016664,0.2500843224301787,0.6,25,0.026044416414804688,-0.018837930964642303
full,us_dgs5|selfz|w252,c2c,2,-1,0.3450618250429797,-0.004584546657346943,0.23101224240460658,0.291594855335002,0.6,25,0.029415045598661173,-0.018701217869218262
full,us_dgs5|selfz|w252,o2o,1,-1,0.3686477978139397,0.0678154790971875,0.2734061612649443,0.3491720031940794,0.6,25,-0.0013164892172973664,-0.018837930964642303
full,us_dgs5|selfz|w252,o2o,2,-1,0.2794427401942921,-0.028658121425381787,0.1812886155779516,0.2617653526010932,0.6,25,-0.002134850140677407,-0.018701217869218262
full,us_dgs5|selfz|w252,day,1,-1,0.1432349169769472,0.33204663657285866,0.19410037150241943,0.3050681445707984,0.56,25,-0.026116535277374075,-0.018837930964642303
full,us_dgs5|selfz|w252,day,2,-1,0.21872548459526173,0.39238373458704257,0.2661236991675318,0.38625600927915976,0.6,25,-0.021039735574443077,-0.018701217869218262
full,us_dgs5|robustz|w60,c2c,1,-1,0.0330741873309419,-0.3028283527232565,-0.06583294640711815,0.061458324219346556,0.6153846153846154,26,0.08485054957604804,0.007936473134725142
full,us_dgs5|robustz|w60,c2c,2,-1,0.22022306926925284,-0.31237187786191695,0.061484567311461236,0.1781070841315589,0.6538461538461539,26,0.0943872896597995,0.008016720546166452
full,us_dgs5|robustz|w60,o2o,1,-1,0.1686236243642314,-0.2841845439219461,0.041717066147550004,0.20155476012163254,0.6153846153846154,26,0.08906115831053713,0.007936473134725142
full,us_dgs5|robustz|w60,o2o,2,-1,0.04508680180272918,-0.39218571882532344,-0.07782006892489697,0.09606632621195117,0.5,26,0.09951708636738088,0.008016720546166452
full,us_dgs5|robustz|w60,day,1,-1,-0.02456940391095306,0.02572319119620368,-0.012426099825965936,0.03883362298993361,0.5384615384615384,26,0.038948624860287884,0.007936473134725142
full,us_dgs5|robustz|w60,day,2,-1,0.1924647068664063,0.14214532805881414,0.17871275512183857,0.2554294746327792,0.6538461538461539,26,0.04436565710172604,0.008016720546166452
full,us_dgs5|robustz|w120,c2c,1,-1,0.19618603335951446,-0.25240477705777786,0.05570132254788811,0.23352054740091188,0.68,25,0.08153781172905056,0.008913652757588857
full,us_dgs5|robustz|w120,c2c,2,-1,0.2836733050847255,-0.23220726581701273,0.12074838002721795,0.29079045182407903,0.68,25,0.08450498946842101,0.00895913929571144
full,us_dgs5|robustz|w120,o2o,1,-1,0.29556041153112217,-0.2090408957282359,0.14402118629184793,0.3207112670851125,0.68,25,0.09834922133620987,0.008913652757588857
full,us_dgs5|robustz|w120,o2o,2,-1,0.1792118026414604,-0.27170944016071696,0.04350049949443464,0.23499584890157885,0.64,25,0.10188864409082928,0.00895913929571144
full,us_dgs5|robustz|w120,day,1,-1,0.25631211252302283,0.1299508957833873,0.2221930166696254,0.31734927350327785,0.56,25,0.042326014565729715,0.008913652757588857
full,us_dgs5|robustz|w120,day,2,-1,0.38574945472387406,0.18321089034095023,0.3308630664704318,0.4359393068389513,0.6,25,0.04413656015468348,0.00895913929571144
