cell,SR_IS,SR_net,SR_of_SR,positive_years,n_years,beta,mean_abs_w,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
all|pcr_far|rankc|w20|c2c,0.02298331342224605,0.18258268441438963,0.3870873095381111,0.6111111111111112,18,-0.14455096374210044,0.5617483811285868,-0.257,False,False,True,False,True,1,False
all|pcr_far|rankc|w60|c2c,-0.11058675528799114,-0.1620946091108653,-0.3415895105283678,0.3333333333333333,18,0.24678557170477763,0.541302664188353,0.456,False,False,True,False,False,1,False
all|pcr_far|rankc|w120|c2c,-0.1379205857176854,-0.11480973170332814,-0.2175702233212556,0.4444444444444444,18,0.29455198874032174,0.5317072219622516,0.554,False,False,True,False,False,1,False
all|pcr_far|rankc|w252|c2c,-0.048164999298265766,-0.13957710300193407,-0.10841145604212797,0.4444444444444444,18,0.3097316687298877,0.5291319857312703,0.585,False,False,True,False,False,1,False
all|pcr_far|signth|w20|c2c,-0.15586009037483511,-0.10318921733905755,-0.31650330110153807,0.3888888888888889,18,0.1518176938939995,0.48960665174288454,0.31,False,False,True,False,False,1,False
all|pcr_far|signth|w60|c2c,-0.045663398787295056,-0.02568139723341192,-0.15814012454819842,0.6666666666666666,18,0.18401232755837962,0.4584266069715382,0.401,False,True,True,False,False,2,False
all|pcr_far|signth|w120|c2c,-0.035541331607365154,-0.07157340280164547,-0.22278704731967097,0.3888888888888889,18,0.18796842597448862,0.42612727854173327,0.441,False,False,True,False,False,1,False
all|pcr_far|signth|w252|c2c,-0.027287048233264093,-0.10715597292710138,-0.07740769303607875,0.5555555555555556,18,0.19051819284355842,0.4051806843620083,0.47,False,False,True,False,False,1,False
all|pcr_far|dev|w20|c2c,-0.011811730257162513,-0.05128092123096496,-0.3019988925456783,0.3333333333333333,18,4.090360305533598,4.3689387934615,4.09,False,False,True,False,False,1,False
all|pcr_far|dev|w60|c2c,-0.4129388683144267,0.22096235956875862,-0.1350697193672841,0.4444444444444444,18,3.4627317403560767,4.690657389450602,3.463,False,False,True,False,False,1,False
all|pcr_far|dev|w120|c2c,-0.5348781505750309,0.3097418580164932,-0.15933895200663922,0.4444444444444444,18,3.0942797544435368,4.7055223140610805,3.094,False,False,True,False,False,1,False
all|pcr_far|dev|w252|c2c,-0.5288549798805202,0.2840799324950707,-0.09277644935407112,0.4444444444444444,18,2.98836559046098,3.4828891733169915,2.988,False,False,True,False,False,1,False
all|pcr_atm|selfz|w20|c2c,0.17905026420181847,0.061937491166801174,-0.12296419503808816,0.3888888888888889,18,0.25412547754298864,0.8480227182740383,0.3,False,False,True,False,False,1,False
all|pcr_atm|selfz|w60|c2c,0.28896749284068923,0.1432724892658314,-0.018598323712271072,0.4444444444444444,18,0.43643706495802825,0.8046692803693518,0.542,False,False,True,False,False,1,False
all|pcr_atm|selfz|w120|c2c,0.4234225801485809,0.23109490771574295,0.09014234014914535,0.4444444444444444,18,0.5298381555220232,0.7536529859701684,0.703,False,False,True,False,False,1,False
all|pcr_atm|selfz|w252|c2c,0.14771224827942223,0.09577086308563816,0.053388450352276094,0.6111111111111112,18,0.5408461049946913,0.698186249917509,0.775,False,False,True,False,False,1,False
all|pcr_atm|robustz|w20|c2c,0.634854773632329,0.33571173966053774,0.1616953602284633,0.6666666666666666,18,0.9740316055173682,0.9906499585344781,0.983,False,True,True,False,False,2,False
all|pcr_atm|robustz|w60|c2c,0.5544679116478379,0.31781859582759475,0.19851200049394363,0.5555555555555556,18,1.2054878607027264,0.9924113394218752,1.215,False,False,True,False,False,1,False
all|pcr_atm|robustz|w120|c2c,0.3600124157493147,0.20900168873376157,0.29322559299331064,0.5555555555555556,18,1.2650517522384432,1.0201221657389026,1.265,False,False,True,False,False,1,False
all|pcr_atm|robustz|w252|c2c,0.246382995969108,0.21471943288807402,0.2432581148358656,0.6470588235294118,17,1.391189234644946,1.0358229321083123,1.391,False,False,True,False,False,1,False
all|pcr_atm|bdtanh|w20|c2c,-0.017535131577657168,-0.1865976104851151,-0.13302111002568934,0.3888888888888889,18,-0.061229057268191056,0.5717381807716997,-0.107,False,False,True,True,True,2,False
all|pcr_atm|bdtanh|w60|c2c,-0.013572553029564217,-0.19655165015137552,-0.19211764967030442,0.2777777777777778,18,-0.1126268009634057,0.5379499173563517,-0.209,False,False,True,False,True,1,False
all|pcr_atm|bdtanh|w120|c2c,0.18056640938175175,0.07830583703527295,-0.023574520977784615,0.3888888888888889,18,0.14002545739316855,0.5114559107585266,0.274,False,False,True,False,True,1,False
all|pcr_atm|bdtanh|w252|c2c,0.021940665080023274,0.0684629424801079,-0.0005990901570729376,0.5,18,0.14552167411067843,0.48339070816492796,0.301,False,False,True,False,True,1,False
all|pcr_atm|rankc|w20|c2c,0.009405144656869811,0.03674860364223158,-0.08184136710430642,0.5,18,0.17419180366838474,0.5256706753006477,0.331,False,False,True,False,False,1,False
all|pcr_atm|rankc|w60|c2c,-0.023334919576325254,-0.26684571667046786,-0.3096602443303075,0.2777777777777778,18,-0.20542768425129126,0.520701672862455,-0.395,False,False,True,False,False,1,False
all|pcr_atm|rankc|w120|c2c,0.031954802347336574,0.081913160157251,0.008655772572705844,0.4444444444444444,18,0.2125004984585819,0.5051162065200436,0.421,False,False,True,False,False,1,False
all|pcr_atm|rankc|w252|c2c,-0.11469524216463739,-0.31427891081458664,-0.3502674060031274,0.2777777777777778,18,-0.22852015765186798,0.48982097591888474,-0.467,False,False,True,False,False,1,False
all|pcr_atm|signth|w20|c2c,0.08167619982597633,-0.02205044642566357,-0.13972714080516582,0.3888888888888889,18,0.023445385776508315,0.4475535657179405,0.052,False,False,True,True,True,2,False
all|pcr_atm|signth|w60|c2c,-0.07783178695642581,-0.05236743070148222,-0.0776073986352426,0.4444444444444444,18,-0.048117833259114846,0.41765270227054685,-0.115,False,False,True,True,True,2,False
all|pcr_atm|signth|w120|c2c,0.008065111391044016,-0.1186117638371191,-0.23604489211830154,0.5,18,0.061853667141557905,0.38823153181963543,0.159,False,False,True,False,True,1,False
all|pcr_atm|signth|w252|c2c,0.0037630244422742222,-0.01936553460069666,-0.11859901571331546,0.5,18,0.06469131602753957,0.353054045410937,0.183,False,False,True,False,True,1,False
all|pcr_atm|dev|w20|c2c,0.3557384653740783,0.05686223669503903,-0.11888082059849508,0.3888888888888889,18,0.11107872755063432,0.25269215816568935,0.44,False,False,True,False,True,1,False
all|pcr_atm|dev|w60|c2c,0.3411277106177697,0.10053973065286413,-0.04952077774599288,0.5,18,0.17934109788156463,0.27862857455701123,0.644,False,False,True,False,False,1,False
all|pcr_atm|dev|w120|c2c,0.44979029160151746,0.18403747264751016,0.052382735793363805,0.5555555555555556,18,0.21315830076696665,0.2765742411819598,0.771,False,False,True,False,False,1,False
all|pcr_atm|dev|w252|c2c,0.19189586029955408,0.09215679620462036,0.056815767551145625,0.5555555555555556,18,0.21463223928006986,0.27141007958499785,0.791,False,False,True,False,False,1,False
all|cog_gap|selfz|w20|c2c,-0.013269482892308533,-0.28956283872709715,-0.2953105319775796,0.3333333333333333,18,-0.12603898414577275,0.8969434254532165,-0.141,False,False,True,True,True,2,False
all|cog_gap|selfz|w60|c2c,0.11519844796039336,0.12834087778891648,0.02975000409745132,0.6666666666666666,18,0.20649185145235766,0.9267430928600907,0.223,False,True,True,False,False,2,False
all|cog_gap|selfz|w120|c2c,0.167178756811723,0.17783966341448876,0.05075769943865391,0.5555555555555556,18,0.3227214218164361,0.9566817220077658,0.337,False,False,True,False,False,1,False
all|cog_gap|selfz|w252|c2c,-0.004171801765747132,-0.2981432749989178,-0.0766979205592158,0.3333333333333333,18,-0.46379446612685454,1.0136691790482804,-0.464,False,False,True,False,False,1,False
all|cog_gap|robustz|w20|c2c,0.30050731639715217,0.10583590999244337,0.033652128923708446,0.7222222222222222,18,0.2583489785232159,0.8455485729054951,0.306,False,True,True,False,False,2,False
all|cog_gap|robustz|w60|c2c,0.4718734816628957,0.29765015224380476,0.21411476938605295,0.7222222222222222,18,0.3342313185368607,0.8215948640528593,0.407,False,True,True,False,False,2,False
all|cog_gap|robustz|w120|c2c,0.34519460167021804,0.29018779324122257,0.18543312446582932,0.5555555555555556,18,0.4820825771615249,0.8186498776463,0.589,False,False,True,False,False,1,False
all|cog_gap|robustz|w252|c2c,0.12368907149698459,0.2535274106581411,0.06894431094601143,0.6470588235294118,17,0.6105901217628303,0.834922706346833,0.731,False,False,True,False,False,1,False
all|cog_gap|bdtanh|w20|c2c,-0.09965900929921097,-0.2747567526860771,-0.31623707376432686,0.3888888888888889,18,-0.0333473939925306,0.6060099239975395,-0.055,False,False,True,True,True,2,False
all|cog_gap|bdtanh|w60|c2c,0.03471511098508746,0.10242177787054443,0.0032486523311398164,0.6666666666666666,18,0.06714994402027707,0.6113808751112539,0.11,False,True,True,True,True,3,False
all|cog_gap|bdtanh|w120|c2c,0.059938733931107824,0.15515512416829827,0.03614495195227421,0.6666666666666666,18,0.11310559775319518,0.6203686819784466,0.182,False,True,True,False,True,2,False
all|cog_gap|bdtanh|w252|c2c,-0.2797020081853219,-0.19149489666825242,0.029244990268518584,0.4444444444444444,18,-0.1665885290739618,0.6472543516191247,-0.257,False,False,True,False,False,1,False
all|cog_gap|rankc|w20|c2c,-0.08734693236989582,-0.27904738624131187,-0.32044084390287936,0.3333333333333333,18,-0.06332872198203413,0.5246068455134145,-0.121,False,False,True,True,True,2,False
all|cog_gap|rankc|w60|c2c,0.00910187743627377,0.09736543038349657,0.006362300088854297,0.6666666666666666,18,0.07848521193071824,0.5413026641883522,0.145,False,True,True,True,True,3,False
all|cog_gap|rankc|w120|c2c,-0.03065873393473375,-0.337993055823231,-0.35053931693172025,0.2222222222222222,18,-0.11626916169828315,0.5543440960848551,-0.21,False,False,True,False,True,1,False
all|cog_gap|rankc|w252|c2c,-0.2844634030628388,-0.19953158596291787,-0.004356043365375677,0.4444444444444444,18,-0.17686744090799955,0.5817169865411276,-0.304,False,False,True,False,False,1,False
all|cog_gap|signth|w20|c2c,-0.09358701943695456,-0.1378127293946725,-0.1616996622194567,0.5,18,0.002364234372793513,0.47329708986248803,0.005,False,False,True,True,True,2,False
all|cog_gap|signth|w60|c2c,-0.06354790182010125,-0.25900795149559364,-0.2748250454348369,0.3333333333333333,18,-0.022514805972128064,0.4734569875279821,-0.048,False,False,True,True,True,2,False
all|cog_gap|signth|w120|c2c,0.054561123668382706,0.17103322950042052,0.12312212811404945,0.6111111111111112,18,0.05300269250062543,0.47969299648225133,0.11,False,False,True,True,True,2,False
all|cog_gap|signth|w252|c2c,-0.29468532091917427,-0.12356059185657473,0.040153835459045335,0.5,18,-0.06721788806373495,0.49856092101055327,-0.135,False,False,True,True,True,2,False
all|cog_gap|dev|w20|c2c,0.1881677658959385,0.1800997388695141,0.08150292504233934,0.6666666666666666,18,0.0017820455696646218,0.009908804551125718,,False,True,True,False,True,2,False
all|cog_gap|dev|w60|c2c,0.009600328156850343,0.11316598593992547,0.04796802751462624,0.6111111111111112,18,0.002929581431760197,0.012390284881451424,0.236,False,False,True,False,True,1,False
all|cog_gap|dev|w120|c2c,0.14264203948997303,0.21786253015491766,0.12688643825680132,0.6666666666666666,18,0.0050380419156545375,0.014532995819603087,0.347,False,True,True,False,True,2,False
all|cog_gap|dev|w252|c2c,-0.02457331843085532,-0.3019136479278924,-0.122272414800592,0.3333333333333333,18,-0.0077592522621783375,0.01780932996068376,-0.436,False,False,True,False,True,1,False
all|cog_mid|selfz|w20|c2c,-0.1388462677792867,-0.023946629791589995,0.12122943956763205,0.6111111111111112,18,-0.47632855561061366,0.9770544297404898,-0.488,False,False,True,False,False,1,False
all|cog_mid|selfz|w60|c2c,-0.1608303108753789,-0.03907762486314646,0.011793100466504955,0.3888888888888889,18,-0.6648538417404718,0.9242854998607494,-0.719,False,False,True,False,False,1,False
all|cog_mid|selfz|w120|c2c,-0.012162089099401334,-0.11673319703321146,-0.17239178237610203,0.4444444444444444,18,-0.7874851503149024,0.8794066829993752,-0.895,False,False,True,False,False,1,False
all|cog_mid|selfz|w252|c2c,0.03768135971724662,0.042418911154200684,0.09938381054037146,0.6111111111111112,18,0.8871713851796015,0.8234244995477706,1.077,False,False,True,False,False,1,False
all|cog_mid|robustz|w20|c2c,0.013507478108794015,-0.05921165870684866,-0.17356388363364925,0.3888888888888889,18,0.8795708562048453,0.8871360047280554,0.991,False,False,True,False,False,1,False
all|cog_mid|robustz|w60|c2c,0.18560060747449844,0.13232027241858352,0.14599479611637275,0.6111111111111112,18,1.279630778901002,0.8857933204657003,1.445,False,False,True,False,False,1,False
all|cog_mid|robustz|w120|c2c,0.17128439005096519,0.16489446561904672,0.21337568608141774,0.6666666666666666,18,1.519078076654701,0.9021713882024736,1.684,False,True,True,False,False,2,False
all|cog_mid|robustz|w252|c2c,0.0912870809472653,0.1539423683126751,0.13760590189023114,0.6470588235294118,17,1.4161953015923816,0.9409264056369115,1.505,False,False,True,False,False,1,False
all|cog_mid|bdtanh|w20|c2c,-0.12430042459653079,-0.025268819904572342,0.13720676383519087,0.6111111111111112,18,-0.21224677328138053,0.6343157436394692,-0.335,False,False,True,False,False,1,False
all|cog_mid|bdtanh|w60|c2c,-0.15447330710870508,0.004536930996393176,0.08520309594964048,0.4444444444444444,18,-0.23530128467822187,0.5981167264574406,-0.393,False,False,True,False,False,1,False
all|cog_mid|bdtanh|w120|c2c,0.07462858705603863,-0.054975593029658765,-0.15663134388959346,0.4444444444444444,18,0.24315268299813503,0.5763863659783417,0.422,False,False,True,False,False,1,False
all|cog_mid|bdtanh|w252|c2c,-0.019127531032600807,0.04360902162956392,-0.08092665956950272,0.4444444444444444,18,-0.2469004714176296,0.5441490093338761,-0.454,False,False,True,False,False,1,False
all|cog_mid|rankc|w20|c2c,-0.07829486801826298,-0.12007857725331428,-0.05453675359682432,0.4444444444444444,18,-0.25600775460480035,0.5675994449583748,-0.451,False,False,True,False,False,1,False
all|cog_mid|rankc|w60|c2c,-0.20927771808954662,-0.03273782400117024,-0.010370556628239392,0.5,18,-0.2568061257151653,0.5499457868649308,-0.467,False,False,True,False,False,1,False
all|cog_mid|rankc|w120|c2c,-0.0718979446508751,-0.07775196032396152,-0.0872618417838162,0.3888888888888889,18,-0.2580222119485695,0.5369599126501333,-0.481,False,False,True,False,False,1,False
all|cog_mid|rankc|w252|c2c,-0.11198114775461072,0.02359667587006561,0.003047428269511086,0.5,18,-0.26596356316405256,0.5276759309553967,-0.504,False,False,True,False,False,1,False
all|cog_mid|signth|w20|c2c,-0.09843472273799975,-0.045994847466282456,0.11509491841258761,0.5,18,-0.11233642804184914,0.49680204669011835,-0.226,False,False,True,False,True,1,False
all|cog_mid|signth|w60|c2c,-0.06698684763215332,0.015020987347573185,0.11696146365355094,0.5555555555555556,18,-0.12176290173890485,0.46306363927086663,-0.263,False,False,True,False,True,1,False
all|cog_mid|signth|w120|c2c,0.0354694399175545,-0.06981916984334786,-0.21994517433830058,0.3333333333333333,18,0.11381619349082792,0.4429165334186121,0.257,False,False,True,False,True,1,False
all|cog_mid|signth|w252|c2c,-0.11433492483248246,0.10171963360089718,0.16283561970580165,0.5,18,-0.11460392766896049,0.40438119603453787,-0.283,False,False,True,False,True,1,False
all|cog_mid|dev|w20|c2c,0.10667234979230844,0.06755892313911814,-0.2757410453727488,0.2777777777777778,18,0.009911199427439982,0.010923848000493574,0.907,False,False,True,False,True,1,False
all|cog_mid|dev|w60|c2c,-0.008509124526683426,-0.15927655676014807,-0.1114870883000992,0.3888888888888889,18,-0.012471993094356794,0.013396248848554415,-0.931,False,False,True,False,True,1,False
all|cog_mid|dev|w120|c2c,0.1964716481068096,0.16519873387668338,0.06855642860467542,0.6111111111111112,18,0.013626414526731774,0.01425415515363728,0.956,False,False,True,False,True,1,False
all|cog_mid|dev|w252|c2c,0.19631356175850068,0.13594106019241825,0.15545858407714316,0.6111111111111112,18,0.015978232731225204,0.01480349387511176,1.079,False,False,True,False,True,1,False
all|far_asym|selfz|w20|c2c,-0.20817730331342785,-0.11859018664865943,-0.31771051876392886,0.3333333333333333,18,0.4032901105880251,0.9555027092904923,0.422,False,False,True,False,False,1,False
all|far_asym|selfz|w60|c2c,-0.11462152090486147,-0.03930594241337652,-0.2189931286418821,0.5,18,0.603443590537045,0.8992794118335006,0.671,False,False,True,False,False,1,False
all|far_asym|selfz|w120|c2c,-0.1864360808992539,0.018957348613472032,-0.1081761685313144,0.4444444444444444,18,0.7080555014144619,0.8580403021120947,0.825,False,False,True,False,False,1,False
all|far_asym|selfz|w252|c2c,-0.09788912171936602,0.03749777755876325,-0.04551039162266751,0.5,18,0.7507495834827533,0.8129815085506922,0.923,False,False,True,False,False,1,False
all|far_asym|robustz|w20|c2c,-0.20349464604326464,-0.02932221022249788,-0.20378911659465127,0.3888888888888889,18,0.6971804804170894,0.8889642928991579,0.784,False,False,True,False,False,1,False
all|far_asym|robustz|w60|c2c,-0.3003104660936807,0.057279994476225574,0.0005885145132711138,0.6111111111111112,18,0.9117450888655657,0.8566392056568669,1.064,False,False,True,False,False,1,False
all|far_asym|robustz|w120|c2c,-0.2098318376891501,0.13253477988547704,0.05194646910347159,0.5,18,1.038145832149455,0.853684519123961,1.216,False,False,True,False,False,1,False
all|far_asym|robustz|w252|c2c,-0.1208073229573441,0.12655258539684547,-0.015309167864859512,0.5294117647058824,17,1.0751288702270125,0.8606828463315845,1.249,False,False,True,False,False,1,False
all|far_asym|bdtanh|w20|c2c,-0.12142796712845849,-0.15586934642039535,-0.36595058839833017,0.3333333333333333,18,0.1821530856737256,0.6249340044561582,0.291,False,False,True,False,False,1,False
all|far_asym|bdtanh|w60|c2c,-0.11885359450230207,-0.07899707142909097,-0.2541545603928229,0.4444444444444444,18,0.2364929188727835,0.5924189907802776,0.399,False,False,True,False,False,1,False
all|far_asym|bdtanh|w120|c2c,-0.27509481431931654,-0.008138701142214001,-0.13831268451114098,0.4444444444444444,18,0.2536392737371474,0.5736799564270035,0.442,False,False,True,False,False,1,False
all|far_asym|bdtanh|w252|c2c,-0.1383394582258647,-0.0795791527877117,-0.1087997059906229,0.5,18,0.2555633059370793,0.5548606588594261,0.461,False,False,True,False,False,1,False
all|far_asym|rankc|w20|c2c,-0.028484627781825624,-0.3082169557310398,-0.52021053609048,0.2777777777777778,18,0.14070989636028164,0.5544865864939879,0.254,False,False,True,False,True,1,False
all|far_asym|rankc|w60|c2c,-0.2109922558716556,-0.07432757751456946,-0.23834378772216977,0.3333333333333333,18,0.24043697018469093,0.5310254027261473,0.453,False,False,True,False,False,1,False
all|far_asym|rankc|w120|c2c,-0.2640718620943849,0.0029034976155887468,-0.10499926565991038,0.5,18,0.2803082851178268,0.5189673997816243,0.54,False,False,True,False,False,1,False
all|far_asym|rankc|w252|c2c,-0.14352170211922102,-0.03171161338562032,-0.023919999657548457,0.5,18,0.2863737321840169,0.5085966262297061,0.563,False,False,True,False,False,1,False
all|far_asym|signth|w20|c2c,-0.044385122625049796,-0.11308974919634172,-0.35484257784854717,0.3333333333333333,18,0.09152521009021874,0.48944675407739047,0.187,False,False,True,False,True,1,False
all|far_asym|signth|w60|c2c,-0.0633005421420506,-0.05548911327713689,-0.18231221005023399,0.4444444444444444,18,0.12094416390254516,0.46002558362647905,0.263,False,False,True,False,True,1,False
all|far_asym|signth|w120|c2c,-0.10334417035889058,-0.0594694995164329,-0.18551320780552327,0.5555555555555556,18,0.12888535041954383,0.44131755676367124,0.292,False,False,True,False,True,1,False
all|far_asym|signth|w252|c2c,-0.13079032300935492,-0.06283806037555192,-0.18879293731715435,0.5,18,0.1199545508118025,0.4158938279501119,0.288,False,False,True,False,True,1,False
all|far_asym|dev|w20|c2c,-0.2649986074953457,0.031163902907512222,-0.25969022601597397,0.2777777777777778,18,0.08481754689274723,0.13227445451764072,0.641,False,False,True,False,True,1,False
all|far_asym|dev|w60|c2c,-0.2528176487254808,0.09269650361245797,-0.11847911010378201,0.5,18,0.11631866066476292,0.15380285017659817,0.756,False,False,True,False,True,1,False
all|far_asym|dev|w120|c2c,-0.3724135931769948,0.1481636514921857,-0.027121469144866222,0.5555555555555556,18,0.1331671763577645,0.1584538848347153,0.84,False,False,True,False,True,1,False
all|far_asym|dev|w252|c2c,-0.22995403320481383,0.09005232592430311,0.000379210683786357,0.5555555555555556,18,0.1440713100799138,0.16146217018090356,0.892,False,False,True,False,True,1,False
all|wall_gap|selfz|w20|c2c,-0.38059677299994626,0.06157477812703429,0.13429566569982077,0.5555555555555556,18,-0.20833335446488355,0.8596328711135003,-0.242,False,False,True,False,False,1,False
all|wall_gap|selfz|w60|c2c,-0.34495631697742984,0.048247112812393224,0.0833181494744088,0.3888888888888889,18,-0.301123273331634,0.8224743833308251,-0.366,False,False,True,False,False,1,False
all|wall_gap|selfz|w120|c2c,-0.23720654054714074,0.05769066506422191,0.049178562390923976,0.3888888888888889,18,-0.39848255759628487,0.8191748482540271,-0.486,False,False,True,False,False,1,False
all|wall_gap|selfz|w252|c2c,-0.4033051411015151,0.1523927296385054,0.244790276981661,0.5,18,-0.4792742453429692,0.815748316678319,-0.588,False,False,True,False,False,1,False
all|wall_gap|robustz|w20|c2c,-0.2876770905303972,0.046017349361473996,-0.06293708027495666,0.4444444444444444,18,-0.24702151611765905,1.3631455506191525,-0.247,False,False,True,False,False,1,False
all|wall_gap|robustz|w60|c2c,-0.23118358921059193,-0.06474860642438716,-0.136815698223214,0.4444444444444444,18,-0.7127435506127183,1.0321701763313509,-0.713,False,False,True,False,False,1,False
all|wall_gap|robustz|w120|c2c,-0.17005997481701485,-0.14456740179358107,-0.14551354028214242,0.3888888888888889,18,-1.079059793568261,1.058539761426999,-1.079,False,False,True,False,False,1,False
all|wall_gap|robustz|w252|c2c,-0.16443337993655308,-0.10816462014641094,-0.10908964755816328,0.4117647058823529,17,-1.2488984221419475,1.090013576547248,-1.249,False,False,True,False,False,1,False
all|wall_gap|bdtanh|w20|c2c,-0.319700739929404,0.06439266188350393,0.13417485910909283,0.5,18,-0.09569793545736004,0.5793006395132323,-0.165,False,False,True,False,True,1,False
all|wall_gap|bdtanh|w60|c2c,-0.4081495579604253,0.12859592110111717,0.18538383189568003,0.5,18,-0.10582189098042352,0.5513942421033282,-0.192,False,False,True,False,True,1,False
all|wall_gap|bdtanh|w120|c2c,-0.2846085447743388,0.07240136611056973,0.12173675334687442,0.3888888888888889,18,-0.12477836069118767,0.5448009831440425,-0.229,False,False,True,False,True,1,False
all|wall_gap|bdtanh|w252|c2c,-0.6038802890315429,0.22120512886629748,0.33544008759515953,0.6111111111111112,18,-0.12681458160865544,0.5291736966830889,-0.24,False,False,True,False,True,1,False
all|wall_gap|rankc|w20|c2c,-0.22879957274334098,-0.13325111200860393,-0.11701161347068124,0.5555555555555556,18,-0.15554981796301268,0.5302728954671605,-0.293,False,False,True,False,False,1,False
all|wall_gap|rankc|w60|c2c,-0.3116929351392022,-0.10189865191582563,-0.08273068256687537,0.3888888888888889,18,-0.13790073949013185,0.5287561957868665,-0.261,False,False,True,False,True,1,False
all|wall_gap|rankc|w120|c2c,-0.4021241696170134,-0.06918777818749998,-0.01781052735363813,0.5,18,-0.14990131224295072,0.5295741693963505,-0.283,False,False,True,False,True,1,False
all|wall_gap|rankc|w252|c2c,-0.5638218997647984,0.04048297268074139,0.12775268319472682,0.5,18,-0.17824027401465709,0.5359726748747649,-0.333,False,False,True,False,False,1,False
all|wall_gap|signth|w20|c2c,-0.20588984810836142,0.04882334929640277,0.13718608757559256,0.5555555555555556,18,-0.05411780860451741,0.44163735209465943,-0.123,False,False,True,True,True,2,False
all|wall_gap|signth|w60|c2c,-0.27253609072102475,0.14058669571509,0.25176943384320555,0.6666666666666666,18,-0.04903361290295999,0.41877198592900544,-0.117,False,True,True,True,True,3,False
all|wall_gap|signth|w120|c2c,-0.11766420999309966,0.004482518018372188,0.053085789130189846,0.3888888888888889,18,-0.05379093122470435,0.4062999680204669,-0.132,False,False,True,True,True,2,False
all|wall_gap|signth|w252|c2c,-0.4683834456497293,0.16804900511938026,0.28435224478598753,0.5,18,-0.06003352352461488,0.39510713143588105,-0.152,False,False,True,False,True,1,False
all|wall_gap|dev|w20|c2c,-0.2584524468152827,0.13312368757536075,0.18608309082826616,0.5555555555555556,18,-0.007862733761605517,0.03219274347393343,-0.244,False,False,True,False,True,1,False
all|wall_gap|dev|w60|c2c,-0.2884886886573518,0.12663385243481454,0.20882481830618865,0.5555555555555556,18,-0.01352736750474775,0.03485362321547093,-0.388,False,False,True,False,True,1,False
all|wall_gap|dev|w120|c2c,-0.1423660737276932,0.037327585563739774,0.07217656750851781,0.4444444444444444,18,-0.021262871981052037,0.03705014962657495,-0.574,False,False,True,False,True,1,False
all|wall_gap|dev|w252|c2c,-0.28795617109597194,0.05537037754511251,0.23738223049382798,0.5,18,-0.026506140539168048,0.03914773564194324,-0.677,False,False,True,False,True,1,False
all|wall_mid|selfz|w20|c2c,0.20970305586306404,0.08884524847225994,-0.13156369089993977,0.4444444444444444,18,0.2510407734361329,0.8511054362037034,0.295,False,False,True,False,False,1,False
all|wall_mid|selfz|w60|c2c,0.007711097768329325,0.05634618858780495,-0.1597506285259295,0.4444444444444444,18,0.2792298525121356,0.7926320805878372,0.352,False,False,True,False,False,1,False
all|wall_mid|selfz|w120|c2c,0.04368771080516066,0.10020346317027604,-0.11566776230213363,0.4444444444444444,18,0.3035299519175627,0.7503107528442348,0.405,False,False,True,False,False,1,False
all|wall_mid|selfz|w252|c2c,-0.16036178275584073,-0.21994453315764123,-0.11078234227467443,0.5,18,-0.3142117274877693,0.7064856354215989,-0.445,False,False,True,False,False,1,False
all|wall_mid|robustz|w20|c2c,0.11062761393723498,0.07102798500542942,-0.08211839881700411,0.4444444444444444,18,0.4088329772089681,1.0581421387134724,0.409,False,False,True,False,False,1,False
all|wall_mid|robustz|w60|c2c,0.027967298784682126,-0.025664324987362312,-0.1916920204211065,0.4444444444444444,18,0.454312686880933,1.1194861119877675,0.454,False,False,True,False,False,1,False
all|wall_mid|robustz|w120|c2c,-0.015203843086690986,-0.18296630879503947,-0.12017575794667554,0.4444444444444444,18,-0.41022291768690666,1.2216137048866909,-0.41,False,False,True,False,False,1,False
all|wall_mid|robustz|w252|c2c,-0.08158670964242523,-0.22100489408887838,0.02325749072972182,0.5294117647058824,17,-0.20165894700061396,1.3608371555133714,-0.202,False,False,True,False,False,1,False
all|wall_mid|bdtanh|w20|c2c,0.2391681980803466,0.11843053479077975,-0.13329018947714594,0.4444444444444444,18,0.11577152400606926,0.5717901987181777,0.202,False,False,True,False,True,1,False
all|wall_mid|bdtanh|w60|c2c,0.07847976988704387,0.06789083897657835,-0.1494640214462544,0.4444444444444444,18,0.13268697573217203,0.524903103091204,0.253,False,False,True,False,True,1,False
all|wall_mid|bdtanh|w120|c2c,0.07988060023389396,0.1042577128594632,-0.11692030110183824,0.5,18,0.12512783472477826,0.49030341795985094,0.255,False,False,True,False,True,1,False
all|wall_mid|bdtanh|w252|c2c,-0.25238464711989533,-0.2796012511921841,-0.13967655734918807,0.4444444444444444,18,-0.11678276701996254,0.4519961179987425,-0.258,False,False,True,False,True,1,False
all|wall_mid|rankc|w20|c2c,0.2413385500723164,0.122847926827502,-0.09397205981584926,0.4444444444444444,18,0.1535439509277374,0.5352220166512489,0.287,False,False,True,False,False,1,False
all|wall_mid|rankc|w60|c2c,0.0077027183668265916,0.0670684559453476,-0.13784573741683218,0.5,18,0.1385999992924242,0.5236369268897153,0.265,False,False,True,False,True,1,False
all|wall_mid|rankc|w120|c2c,-0.09910388171812216,-0.2847779781268959,-0.1516011283080362,0.4444444444444444,18,-0.10846703790721458,0.5088285758851973,-0.213,False,False,True,False,True,1,False
