regime,panel,family,feature,transform,window,variant,cell,sign,mirror,SR_IS,n_IS,SR_OOS1,SR_OOS2,SRSR_OOS1,posyr_OOS1,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_mean_exec_w,full_abs_exec_w,full_turnover_ann,full_held_pct,full_max_dd_days,full_n_bars,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
night,monthly,call,call_oi_total,signth,20,c2c,night|monthly|call_oi_total|signth|w20|c2c,-1,False,0.3832865825756583,1385,0.8713624504614881,,1.0752501137716837,0.75,0.5868302307388819,0.666225315942578,0.7,-1.0378429245173275,10,0.0689693864928447,0.126046716615249,0.6434552666372851,49.0894667254297,64.34552666372852,392,2269,0.107,True,True,True,True,True,4,True
night,monthly,comb,pcr_oi,selfz,252,o2o,night|monthly|pcr_oi|selfz|w252|o2o,1,False,0.1301301677311921,1385,1.0369659103079054,,3.9236345559566,1.0,0.5469503623324449,0.6841438194705167,0.7,-1.0519330433656386,10,-0.0325301838934068,0.0768298050073092,0.987470577713651,72.63441118783098,99.2066989863376,930,2269,-0.033,True,True,True,True,True,4,True
night,monthly,comb,pcr_oi,robustz,120,o2o,night|monthly|pcr_oi|robustz|w120|o2o,1,False,0.1504031941928218,1385,0.627847976205545,,2.0065977042392595,1.0,0.3712156886041972,0.6497261576663663,0.8,-0.5972801891330864,10,-0.0873995195703116,0.1103888203649705,0.8517764180150387,71.15048321821844,98.3252534156016,912,2269,-0.103,True,True,True,True,True,4,True
night,monthly,comb,pcr_oi,robustz,252,c2c,night|monthly|pcr_oi|robustz|w252|c2c,1,False,0.1632785838812358,1385,0.9974807706012734,,3.863096639719478,1.0,0.5254165293397535,0.7467093915549167,0.8,-0.7490405922144159,10,-0.0171414740412765,0.236249505703822,0.8992659741392833,66.05935073640337,99.338915821948,930,2269,-0.019,True,True,True,True,True,4,True
night,monthly,comb,pcr_far,robustz,60,o2o,night|monthly|pcr_far|robustz|w60|o2o,1,False,0.4605648689301781,1385,0.537914926038893,,4.325648408868393,1.0,0.4919673108423084,0.6593737802585762,0.8,-0.6503684030028604,10,-0.1270369815730224,0.3196127430982689,0.8996794533517114,112.32143691695518,98.2811811370648,409,2269,-0.141,True,True,True,True,True,4,True
night,all,call,call_front_share,robustz,252,c2c,night|all|call_front_share|robustz|w252|c2c,-1,False,0.4071550445304965,1385,0.4072198158950093,,0.6134228145777297,1.0,0.4065761242171591,0.6345565568306656,0.8,-0.537976842989075,10,0.0664356310437229,0.1518761690687754,0.5612309170965638,50.5191467196749,97.92860290877036,423,2269,0.118,True,True,True,True,True,4,True
night,all,comb,front_diff,signth,20,o2o,night|all|front_diff|signth|w20|o2o,-1,False,0.4388737010115913,1385,0.5257195010514655,,0.8277399530925569,0.75,0.4741064049925856,0.9178611448810232,0.8,-0.2421546209812731,10,0.034278382546445,-0.0220361392684001,0.5967386513882768,81.96386073159982,59.67386513882767,730,2269,0.057,True,True,True,True,True,4,True
night,all,comb,front_diff,signth,20,day,night|all|front_diff|signth|w20|day,-1,False,0.3030918699097898,1385,0.5380346201977856,,0.5506926166203219,0.5,0.3974081733977656,0.6473300622801207,0.7,-0.4737053264247301,10,0.0105494068494316,-0.0220361392684001,0.5967386513882768,81.96386073159982,59.67386513882767,950,2269,0.018,True,True,True,True,True,4,True
night,all,comb,front_diff,signth,120,o2o,night|all|front_diff|signth|w120|o2o,-1,False,0.1892716003956054,1385,0.6203378880816607,,0.9965492127532626,1.0,0.3882161549154677,0.6602985823097791,0.8,-0.5085571603578597,10,-0.0040028855699752,-0.0198325253415601,0.4358748347289555,69.63596297928603,43.58748347289555,1035,2269,-0.009,True,True,True,True,True,4,True
