date,TXF_自營商_churn_chgskew60,TE_net_lots_外資div投信_ma60,STF_自營商_oi_net_lots_chgskew20,TF_投信_oi_net_lots_ma5,TF_外資_net_lots_chgskew120,TF_投信_oi_net_lots_ma20,TE_oi_net_lots_外資div投信_ma5,TXFdivMXF_投信_oi_net_lots_spot,TE_外資_oi_net_lots_chgskew120,TE_net_lots_投信div自營商_spot,TE_oi_net_lots_外資minus自營商_ma5,TMF_自營商_oi_net_lots_chgskew120,TE_net_lots_外資div投信_ma20,STF_自營商_oi_net_lots_chgskew120,STF_外資_oi_net_lots_chgskew120,MXF_oi_net_lots_外資div投信_ma60,STF_自營商_oi_net_lots_lo,TF_投信_oi_net_lots_spot,TF_投信_oi_net_lots_chgskew60,STF_外資_oi_net_lots_chgskew60,TMF_投信_net_lots_lo,TMF_投信_churn_hi,TMF_投信_net_lots_hi,TMF_投信_oi_net_lots_lo,TMF_投信_oi_net_lots_hi,TF_投信_oi_net_lots_lo,TXF_外資_oi_net_lots_ma60,TE_net_lots_外資div自營商_ma60,MXF_外資_oi_net_lots_chgskew60,TXF_oi_net_lots_外資minus投信_ma60,TXF_投信_net_lots_spot,MXF_net_lots_外資div投信_ma5,MXFdivTMF_外資_net_lots_ma5,STF_自營商_oi_net_lots_chgskew60,TMF_外資_oi_net_lots_chgskew60,TE_外資_oi_net_lots_chgskew60,TMF_外資_oi_net_lots_chgskew120,STF_投信_oi_net_lots_chgskew120,TXF_投信_oi_net_lots_chgskew60,MXF_外資_churn_chgskew20,STF_投信_oi_net_lots_chgskew20,MXF_net_lots_投信div自營商_ma60,MXF_net_lots_外資div投信_spot,MXF_投信_net_lots_ma5,TE_自營商_churn_chgskew60,TF_投信_oi_net_lots_ma60,TXF_net_lots_外資div自營商_spot,STF_net_lots_投信div自營商_ma20,TXF_oi_net_lots_外資minus自營商_ma60,MXF_外資_oi_net_lots_chgskew120,TXF_net_lots_投信div自營商_spot,TXFdivTMF_自營商_net_lots_ma5,STF_外資_oi_net_lots_chgskew20,MXF_net_lots_外資div投信_ma20,TXF_外資_churn_chgskew60,TE_自營商_net_lots_ma60,TE_net_lots_外資minus自營商_ma60,STF_外資_net_lots_chgskew120,TAIEX_自營商_net_lots_consol_spot,TMF_外資_oi_net_lots_chgskew20,TE_外資_oi_net_lots_ma5,TXF_net_lots_外資div自營商_ma60,STF_oi_net_lots_外資div投信_spot,TE_oi_net_lots_share外資_ma20,TXF_外資_oi_net_lots_chgskew120,TE_oi_net_lots_投信div自營商_ma60,TE_自營商_churn_spot,TXF_自營商_net_lots_spot,TE_net_lots_外資div投信_ma5,STF_投信_net_lots_chgskew20,TMF_net_lots_share外資_spot,TE_外資_oi_net_lots_spot,TMF_外資_net_lots_ma60,TMF_net_lots_外資minus投信_ma60,STF_外資_net_lots_spot,MXFdivTMF_外資_net_lots_spot,TMF_自營商_oi_net_lots_chgskew60,STF_net_lots_投信div自營商_ma60,STF_net_lots_外資minus投信_spot,TMF_net_lots_外資div自營商_ma5,TMF_外資_churn_chgskew60,TE_oi_net_lots_外資minus自營商_ma20,TF_net_lots_外資div自營商_ma5,STF_外資_churn_chgskew20,STF_外資_oi_net_lots_ma60,STF_oi_net_lots_外資minus投信_ma60,STF_oi_net_lots_外資div投信_ma60,TE_oi_net_lots_外資minus投信_ma5,TXF_投信_churn_chgskew20,TE_net_lots_投信div自營商_ma20,TXFdivTMF_外資_oi_net_lots_ma20,STF_自營商_net_lots_chgskew120,TXFdivMXF_投信_net_lots_ma20,TE_oi_net_lots_外資minus投信_spot,TE_外資_oi_net_lots_ma60,TE_外資_oi_net_lots_ma20,TE_oi_net_lots_外資minus自營商_ma60,MXF_投信_oi_net_lots_chgskew20,TE_oi_net_lots_share外資_ma60,TMF_自營商_net_lots_spot,TE_自營商_oi_net_lots_chgskew20,MXFdivTMF_自營商_net_lots_spot,STF_投信_net_lots_spot,STF_投信_net_lots_chgskew120,STF_投信_oi_net_lots_spot,TMF_net_lots_外資minus自營商_spot,MXF_oi_net_lots_外資div投信_ma20,STF_自營商_churn_chgskew20,TF_net_lots_外資minus投信_ma5,TF_自營商_net_lots_spot,TE_oi_net_lots_投信div自營商_spot,STF_自營商_net_lots_chgskew20,MXF_投信_churn_chgskew60,TE_oi_net_lots_外資div自營商_spot,TMF_oi_net_lots_share外資_ma20,TXF_投信_oi_net_lots_chgskew20,TAIEX_投信_oi_net_lots_consol_chgskew20,STF_自營商_churn_ma60,TE_oi_net_lots_外資minus投信_ma20,TE_net_lots_外資div投信_spot,TXFdivMXF_自營商_oi_net_lots_spot,TF_net_lots_外資minus自營商_ma20,STF_net_lots_share外資_ma5,TXFdivTMF_自營商_net_lots_spot,TE_外資_churn_chgskew60,TF_投信_net_lots_chgskew20,MXF_net_lots_外資div自營商_ma60,TAIEX_自營商_oi_net_lots_consol_ma5,TE_oi_net_lots_外資minus投信_ma60,TF_net_lots_外資minus自營商_ma5,TE_投信_oi_net_lots_chgskew60,TF_外資_net_lots_ma20,TF_投信_net_lots_chgskew60,TE_外資_churn_chgskew20,TF_自營商_churn_chgskew60,TF_net_lots_外資minus投信_ma20,MXF_外資_oi_net_lots_chgskew20,TAIEX_自營商_oi_net_lots_consol_ma60,STF_自營商_churn_ma20
2023-12-25,-0.7575028901753431,0.7636824902515256,0.9956492435083444,0.6798893481205324,-0.052709275603348114,0.9094670553002748,0.856516734269909,0.8040295873069506,0.9208914350399723,0.16921666473547498,0.8862039625010689,,0.8865825086394103,0.9710380565447925,0.8968925141512963,0.9314126164475798,0.0,0.5010450288844526,0.9999968942966652,0.8000065359289488,,,,,,0.0,0.7032035746231696,0.5143464877893855,-0.05971315227429036,0.9727513457630741,-0.2283721327162596,-0.48342345277630644,,0.988490912866249,,0.8898062745121249,,0.7539791688053298,0.7996276458831908,0.16212923459676062,-0.9987227080536936,-0.822380384830123,0.5604903687936799,0.6217742774070615,0.14378423856689418,0.9411662952033786,-0.4936854586597377,-0.2856313155110789,0.7539971304321154,-0.11328123187210284,0.07880362299811808,,0.61275589102519,-0.14785967684897128,-0.07109442390811209,-0.40498809350818915,0.7843692923846721,0.22668696949412837,,,0.8238163999798612,-0.34059270466639685,0.79875569252246,0.8131892343138715,0.3492024071458562,0.9381990553979983,-0.17719505952588976,-0.08089849181449692,0.9958900096489723,0.9232002264454708,,0.6820181904632978,,,-0.10385087281275297,,,0.8749162348022098,-0.10109294483544534,,,0.15587724529020197,-0.4063893854179817,0.9997014138757168,0.9936180402628426,0.9935036425547923,0.8247540064628645,0.7939079724624416,0.22598106498863277,-0.9881145429674255,,0.47015016134703963,-0.29127032300346917,0.6527826105118418,0.9443980850285576,0.817439989125048,0.924063303280189,-0.9920668712295785,0.987912114299039,,-0.8400250192611773,,-0.11257296066286715,0.1610016429826396,0.8792090824049233,,0.010817654406830758,-0.5000560722237155,-0.288073647147455,0.18617895055020023,-0.04721387334690205,-0.7375684002975533,-0.7410588260989001,-0.12551810612966016,,0.5430150505828094,,0.9822607458947936,0.7996730377345721,,0.019852445214466493,-0.6893386965302704,-0.30006834128654486,,0.5135471525668659,-0.0,0.6360954123201545,,0.9193647494458208,-0.21278072709908322,-0.5493099462161097,-0.7826840777682842,-3.696585138016689e-16,0.10575122606608321,-0.11899340982257771,-0.7822717369452155,-0.3281395755876656,,0.4535133613161296
2023-12-26,0.13936298628823166,0.7494728363229769,0.9954431482123596,0.6046701918783682,-0.04640778178987848,0.894727800245645,0.8386012057234664,0.8004448469754987,0.9249023560640054,0.16921666473547498,0.894084743396581,,0.8451767005137525,0.9718825251993782,0.9035328728476796,0.937224936085754,0.0,0.4842636380319392,0.9999974911423564,0.8057183487366786,,,,,,0.0,0.7113533111696464,0.48129126631610725,-0.03536472457979757,0.9725577218482172,0.11143926442816283,-0.37556520384691056,,0.9884501212701055,,0.9052873212070109,,0.7527933142742771,0.7947716357955923,0.13275575168883602,-0.9987227080536936,-0.8103757644168875,,0.5060846928021704,0.12381099204122734,0.936042485388002,-0.08343353158958546,-0.29810936957647355,0.7480764580984103,-0.08846232237721624,-0.14365750881310485,,0.1023350560568397,-0.48678356863403544,-0.06935963824211652,-0.7403738521405732,-0.0005816216840143958,0.2133607960482834,,,0.8056849092927828,-0.32805692380113066,0.7915364492905743,0.8915876111987396,0.3795833159927931,0.9339440858592272,0.27960431709251615,-0.8359361212839889,,0.9232002264454708,,0.5435601852814503,,,-0.6144836890641587,,,0.9209451002078591,-0.6110537599438105,,,0.3583943543159642,-0.8398466176784383,-0.08085520272058132,0.9938939422990911,0.9938311202722855,0.8060660236835476,0.7757799976028963,0.11156373970035972,-0.9838517993744156,,0.48619047907863655,-0.4632142060021665,0.5099454917620995,0.9405373664515895,0.8272846343422153,0.9176376086672792,-0.9928010474639213,0.984410325020294,,-0.864417155653035,,-0.13446901499050676,0.1610016429826396,0.8675602974624758,,-0.04163402333396499,-0.3745390698943507,-0.04807269059004612,-0.16300013627945847,-0.04353650617976712,-0.8019022551082792,-0.7401078011642568,-0.11155421200609088,,0.4938991171063941,,0.9766318185752996,0.809090647914433,,0.15878875180456314,-0.8037279865724967,-0.6905662403862101,,0.5142479106042537,-0.0,0.622037912823122,,0.9161435177512861,0.15484537627703485,-0.5493099462161097,-0.8341548505158392,-0.017091074061291917,0.15673813557614422,-0.11272524359867984,-0.8334363046808222,-0.29532973780597754,,0.43789801236107156
2023-12-27,0.14116400481477928,0.7232517209952989,0.9951798534225557,0.5179677748317216,-0.03427120352312384,0.8784373524769445,0.6876033769190176,0.8747846362997421,0.9246756488533403,-0.6013112697770644,0.6533475787790147,,0.925534441943166,0.9731631895533601,0.8801871073506298,0.9368621611080361,0.0,0.4671978587040295,0.9999974911423564,0.7204258599511755,,,,,,0.0,0.7547225304491368,0.5116360953855347,-0.043783889253365404,0.9743493899794233,-0.9630182519088183,0.16290277919215784,,0.9889641694996407,,0.9081913146242739,,0.7527933142742771,0.7491000314391175,0.0888235348669075,-0.9987227080536936,-0.8040331334077823,0.30955035626371513,0.208970702566143,0.148856105829589,0.9309278578202231,-0.06626431190460491,-0.31076486374067475,0.7775259687471466,-0.07375202875459458,-0.17040385052346244,,-0.468322567746719,-0.3568093951422016,-0.08039462899608421,-0.728075996436733,-0.1368214675299684,0.1933682539955768,,,0.6192642338976949,-0.32059303055016103,0.7844289483978096,0.9118099124879268,0.3904843078075541,0.9332305698787217,-0.4571205161758199,0.8257835676454518,0.9913992909869057,0.9232002264454708,,0.3865610648541752,,,-0.9891154892655313,,,0.9116832734048076,-0.9888758676547236,,,0.39516546280364057,-0.6285744286567578,-0.0829768774811156,0.9940837135906038,0.9940566818518254,0.7885680378062166,0.5466872590770891,0.2115958169757875,-0.9843157443572693,,0.48120043106808075,-0.6097019212288775,0.13917402841348464,0.9361412438238591,0.8204627826013433,0.9094569017403235,-0.9897541797512297,0.9798210828800754,,-0.8891700203392793,,-0.13258086274772862,0.15868017444872173,0.855620176384692,,0.018616347133591525,-0.9986981709574468,0.8862649865411726,0.24543645584825266,0.03806359061028213,-0.7913756509879855,-0.741023870053026,-0.0540977846282597,,0.34982014366818,,0.9700508886827447,0.7976004348427703,-0.15285152540567898,0.03348136754916006,-0.8737878357589323,-0.81346185833151,,0.5010104683524339,-0.0,0.5950912228851006,,0.9120974109339444,0.8016112011780221,-0.9646023123625204,-0.8542138373548214,-1.1027308014808636e-16,0.07426722761174992,-0.0953723116138682,-0.8535547945511396,-0.19928491335138931,,0.47076662099562666
2023-12-28,0.1423886044103531,0.6807511500995564,0.994402280980374,0.5005836757162595,-0.024574759537179316,0.8605421265041601,0.6882553874029059,0.8937788142618966,0.9299351409896885,0.21094670282031547,0.6275154121001355,,0.919409708868318,0.972321736012557,0.8555224520185789,0.9437181624812879,0.0,0.4498281952731958,0.9999974911423564,0.5965637708250332,,,,,,0.0,0.7796798462113826,0.7899478463599747,-0.09037032385460354,0.9752181834887266,-0.3719721198208804,0.3944790896625862,,0.9877535398763015,,0.9039069329261625,,0.7527933142742771,0.7709657850727195,0.12611617148039245,-0.9935076577898149,-0.7855276707980834,-0.2865956600949295,0.12572991202549252,0.16030530600034326,0.9258434219671632,-0.09220970476137952,0.2789817027220554,0.7905417282671877,-0.09582984131376401,-0.16409706991007614,,-0.669848686806698,-0.5105409277297421,-0.07217954543818955,-0.6183616968484505,0.4078754328250258,0.21223997341652875,,,0.5952184049307286,-0.2902080418774228,0.776829891586686,0.9455705273816662,0.37425712080522944,0.9285466760395494,-0.3930126525673048,0.4273736629911206,0.20624555846662976,-0.9951416331212601,,0.5184179568994836,,,-0.9912321241990195,,,0.902760354968524,-0.9910608716403546,,,0.518556968746579,-0.26242223761500877,-0.0842531819183397,0.9942243296526407,0.9942222224861461,0.7700563364661981,0.48055702034492626,0.12389159245880521,-0.978908028198381,,0.46486841117605854,0.14823596176593176,0.28217337340432336,0.9331498061971779,0.8222998636748149,0.9101283673965268,-0.9914813757897621,0.9780468510974225,,-0.8346271618051135,,-0.13258086274772862,0.15868017444872173,0.8433877627230111,,0.005072517719905486,0.11186548036926597,0.6782910208578677,-0.8122933280595895,-0.03576554792341117,-0.7935449857223568,-0.7404093233851322,-0.11608744306261162,,0.49460919405614323,,0.9629967643544287,0.7944732270837096,0.3207826281720947,0.043665985171299736,-0.5109086162332919,-0.8880383088971466,,0.5202679918723305,-0.0,0.5917512643661098,,0.9095031852673886,0.7291610201930667,-0.9629627338843294,-0.6709511267381738,-1.1027308014808636e-16,0.116845015875152,-0.07124866464929311,-0.672326236738432,-0.3705402679165183,,0.45247688705421557
2023-12-29,0.13981969474616326,0.6137985473463886,0.9940956500723269,0.48312001407277816,-0.01975887006533231,0.8410103886084908,0.6627091015082778,0.8723824203243993,0.929869857546806,-0.5968954426853015,0.4222648289377996,,0.970909688317635,0.9717364022967128,0.8516266797875187,0.9482890760634738,0.0,0.4321327469814174,0.9999974911423564,0.6064464701038085,,,,,,0.0,0.8354878570581252,0.8493923310807494,-0.09795529727933622,0.9778231685383952,0.4408856354819538,0.705859738166711,,0.9871891801308516,,0.8995130279579323,,0.7527933142742771,0.7870854019074633,0.23804163982911683,0.9906949344494009,-0.7735783906164221,0.8638005417447093,0.04210801344446297,0.17017016449492972,0.9208096878779732,-0.08404005668068047,0.749672554168815,0.8397302164771725,-0.12097171177279789,-0.1430229573271396,,-0.5426145518888156,0.0034090113744947277,-0.06720641916119477,-0.787357462804657,-0.24309867223120069,0.22892742952603745,,,0.48043516831610283,-0.26819132867230366,0.7700826941057557,0.9349673971100853,0.34624575638765076,0.9299890928262512,-0.445991335337497,0.896571887340224,0.051046974477669045,-0.9859286146707411,,-0.2069953817563241,,,-0.8535945213159636,,,0.8935945130391649,-0.8520576222129916,,,0.4772277083333381,-0.29384906700548025,-0.1141206621303315,0.9942172436003561,0.9942322936183351,0.7504072058284579,0.2388302292094471,0.04477853311876442,-0.9776291997513936,,0.46373174046508375,0.25180105538494274,-0.6593433747990315,0.9287731680949811,0.7966328391934123,0.8932762316508804,-0.9912792679841593,0.9715940498870831,,-0.8098464626803789,,-0.13258086274772862,0.15868017444872173,0.8308781082322602,,-0.06834953083980208,0.20464762917515408,-0.34670088142927963,0.7848237533152981,0.07684030752553166,-0.778981034033386,-0.7420096872764933,0.0005702878606428547,,0.4683200014434693,,0.9569381235690827,0.7551885607838202,-0.1889198000523943,0.017929095057346824,-0.8719379642782161,-0.9019357198642067,,0.5077304019108799,-0.0,0.5685368091997598,,0.9048466504996355,-0.2602959948421572,-0.9891783571204404,-0.88165947755306,-1.1027308014808636e-16,0.141832992430973,-0.09019033187324604,-0.8813982005558896,-0.4903513396656579,,0.4382949739328985
2024-01-02,0.14233856431691505,0.597964973118771,0.9938377839434,0.46560850871585213,-0.02880600608930674,0.8198379094480085,0.623658330388915,0.8347361000469193,0.9281377808051057,0.18534083850548042,0.37610834152623684,,0.96421001723266,0.971737533303143,0.8519198272562866,0.9395525365657871,0.0,0.4140868880416704,0.9999974911423564,0.6342920150535718,,,,,,0.0,0.9074571005255753,0.8286817087830319,-0.13564575743646037,0.9818611005931468,0.557928486562293,0.7907956481174246,,0.9874324560377983,,0.8919196765069661,,0.7668992420537426,0.7699902964486114,0.14486824547311386,0.990669842887633,-0.7648414762237263,0.8283177355265358,-0.42427247398104134,0.16672486551408133,0.9158470344975442,-0.08124371178824358,0.7343700562956256,0.905731610004093,-0.15242323337399885,-0.13345877893936622,,-0.5360306080339667,0.4006011059876708,-0.07726342236833146,-0.14284036757450005,0.775427902413771,0.22138700646258253,,,0.33994937489141824,-0.266279567486959,0.7648975096224789,0.9339664986302749,0.3322291171442135,0.923846452155066,-0.4246966949458751,0.32154585165501337,0.056973536040130904,0.8721141675791089,,0.08841207844590585,,,0.31786286400471797,,,0.8850830785925425,0.31928103297716603,,,0.5083725168248424,-0.16093114033406863,-0.01808589959567912,0.9940714534289642,0.9940987691977495,0.7303910956576866,-0.05385297701064846,0.04499910100230712,-0.9713202907087065,,0.4693033423255346,0.3366828756504942,-0.4809039340710414,0.92620751435748,0.773504118303731,0.9011769697557848,-0.99072807354533,0.9714208530272646,,-0.7566019853698466,,-0.13258086274772862,0.15908804005977845,0.8181040876795349,,-0.12409043487101581,0.10607548019265853,-0.2670842979408768,0.9414595953781071,-0.055131079489243964,-0.7150307932384897,-0.7428833925427825,-0.11882387474561461,,0.5061480809707377,,0.9485481809281417,0.7152814728905463,,-0.005913271906160561,-0.9210934062549323,-0.6745388209555091,,0.5227623100568403,-0.0,0.553814450352649,,0.9020567515874912,-0.5900597080919807,-0.9891783571204404,-0.8628952289247598,-1.1027308014808636e-16,-0.8572556641904119,-0.09015450414032421,-0.8628707199370429,-0.49949427840388916,,0.421335910578213
2024-01-03,0.13455586638842626,0.692732730307719,0.9940455687169079,0.5274604742972028,-0.18545164742253537,0.8069838782184853,0.5779323890679449,0.5352500287379429,0.9543124242070711,-0.07069477279825745,0.56480420413963,,0.9511325753563731,0.9717824793699903,0.8655681073968386,0.9218974532378131,0.0,0.7293600541862775,0.9999949395035822,0.6230472329470209,,,,,,1.0,0.957292903276159,0.9982506554534436,-0.15650253756301058,0.9855843070323506,0.9893899918613515,0.7968593341789388,,0.9874993228369372,,0.9070088749481339,,0.7820646942127467,0.7532056113809081,0.1783084015927685,0.990669842887633,-0.7652416848865143,0.625350443258226,-0.8254281597846914,0.19639614588414536,0.9126274717820807,-0.0026530568701584566,0.719819564889737,0.9528307979956773,-0.14828203647363375,-0.18538296380278116,,-0.4985589305148212,0.489907462149195,-0.06867606526766724,0.3152465679660049,0.8018975195470364,0.19305892075944434,,,0.18457910117218018,-0.3091695423433794,0.7597936978152391,0.948584502997215,0.34228825818230446,0.9147124220694446,-0.4375473006758855,-0.7344338256365283,0.002166730055908114,0.8705658553225524,,-0.11955672731848903,,,0.5806495726494154,,,0.8770517900095959,0.5811159114861432,,,0.6375973684866256,0.9816945437526717,-0.9375558010585103,0.9937167036720028,0.9937536173459324,0.7091070052552503,-0.3173682834216733,0.08936054331432657,-0.8406909850616459,,0.46201516302582885,0.46785469771718,-0.5282851241313343,0.9214151667867928,0.7556501374257553,0.9094163772502172,-0.345648965258867,0.9705360494313601,,-0.7085004749763198,,-0.13258086274772862,0.1640817454872009,0.8050765347531139,,-0.20381463605432643,-0.07851324102627089,0.443677315887314,-0.1425852472568104,-0.10812110279813933,-0.7060572042984841,-0.7409561567944328,-0.14817272714824975,,0.5236874135123721,,0.9394299369441544,0.6799728133610908,-0.13728290779904934,0.03088929512502911,-0.814360248023096,-0.0841529737281097,,0.5287263025632972,0.485771471199498,0.5283875611841441,,0.8971679199599869,-0.25065865023707445,-0.9763541682049716,-0.6638095701958093,0.49003613571395077,0.3090480943197677,-0.08070895277100122,-0.6585258059412331,-0.4201420500832883,,0.39739779134172454
2024-01-04,0.1381765197628265,0.7154096851582643,0.9936588568356058,0.5837043215134411,0.18091034338706838,0.7938773575466479,0.6568343593699942,0.5507350970540088,0.9558411247973967,0.547286220226297,0.8727726285958131,,0.9312291913643678,0.9721218816930182,0.9031911944789796,0.9052885918158903,0.0,0.714741489544779,0.9999949395035822,0.632567942728425,,,,,,1.0,0.9751532971676873,0.996938001414493,-0.1603467358257387,0.9871371470552415,0.29991522711168833,0.8500134476722369,,0.9884665039391392,,0.8869254263561023,,0.7820646942127467,0.739124211653808,0.285310964998145,0.990669842887633,-0.7395132297287845,0.7047658802078942,-0.32067176101205114,0.16781877511650645,0.909533852506891,-0.08990923418242389,0.7050325301777762,0.9711010516357896,-0.15200225467718195,-0.1469954343706786,,-0.5710853959869524,0.6700527793509575,-0.9999974511290565,0.8033997782472105,0.9818517892601337,0.2091578713209373,,,0.2821451626407262,-0.2668926633589194,0.7547855195559212,0.9747351937556205,0.34982722219361895,0.9037062407917207,-0.3545984561263343,-0.9097195445581449,0.10352803369695084,0.8705658553225524,,0.717183161221614,,,0.5715887641521774,,,0.8688951020369121,0.5720893474159956,,,0.82401782599353,0.9844520843769147,-0.9399028855784245,0.993232044923693,0.9932766660854553,0.6870537875029337,-0.3079522235487817,0.1020032309452507,-0.8106686638626963,,0.46781850056986835,0.4305601399367185,0.2877583373361647,0.9194227015903226,0.7685917203012443,0.9352233013959408,-0.3802210048828336,0.975961559110241,,-0.5944785164437429,,-0.13258086274772862,0.17985361602217148,0.791804358843915,,-0.2299817772875562,0.11251985275770456,0.5817626870776604,-0.043244101583050795,-0.11611045532275359,-0.7653322407073666,-0.7409561567944328,-0.1731725857939371,,0.6186546676943353,,0.9300069390886431,0.6763445337898034,0.08037449006875741,0.024607787578923346,-0.7497534777680168,0.7293540782476035,,0.5145044939330409,-4.032791640944272e-16,0.48045006204119245,,0.8946338575014655,-0.06106671334772503,-0.9733206184286365,-0.5111536345839501,6.002506193952108e-17,0.33292159326327236,-0.11606347496388258,-0.5051653690542058,-0.3609650974752664,,0.38506725133957287
2024-01-05,0.13822175981161045,0.4433098446426687,0.990255250643106,0.6343601091454336,0.19608943638107723,0.7805246789850864,0.6788058720781613,0.51280570329398,0.9599846591469257,-0.9369402998363348,0.9516757420146567,,0.899583221646955,0.9733129313499767,0.9098857473757092,0.8858973893360507,0.0,0.6998868336589191,0.9999949395035822,0.6731128848561637,,,,,,1.0,0.9856492281238731,0.9936939534377727,-0.16687431517401122,0.9885912618972746,0.6153109007439374,0.89092632110118,,0.9863380447452204,,0.8862151530638809,,0.7823084276368308,0.7250210419552556,0.09559453128358589,0.990669842887633,-0.7332566146224349,0.21620493895528695,-0.08996707812104326,0.15313094086088333,0.9065825909703796,-0.059048310122069105,0.690017346692019,0.9837941462124832,-0.1576389030816972,-0.1389252408371336,,-0.5658393749872364,0.7816141553098043,-0.8844246843013582,0.958345513228177,0.9944681443346284,0.18301072752162553,,,0.302935136488902,-0.2683993997389666,0.7404647211785697,0.9811392597199868,0.3506207893741567,0.8855401304371157,-0.012010974810727867,0.7454916748477244,-0.08335463720199501,0.8705658553225524,,0.6198269908604701,,,-0.21202855268143989,,,0.8657432372192368,-0.2090002890131987,,,0.8995907934577607,0.9725117520934444,-0.4492622719995111,0.9927580509703945,0.9928084534250059,0.6326105939811606,-0.33640971925779617,0.2291739853121764,-0.8879881685421565,,0.46467280487789075,0.5796162707934865,0.30554752674857566,0.9180821865743429,0.7653942875221125,0.9601108882617218,-0.3970689208160083,0.9818593507495104,,-0.6262993825730527,,-0.13798398682763113,0.17937931578316166,0.7782330883748179,,-0.23349738800283132,0.05390532335304374,0.7599895898047677,-0.5837710020085431,-0.12128188560778654,-0.685403750687688,-0.7554234848821415,-0.16739744835271111,,0.6146582859823579,,0.9204013504822584,0.6568336767224141,-0.09853701774618942,0.029347737085629145,-0.42006486841506546,0.8901142088455094,,0.5284344400510598,-4.032791640944272e-16,0.45349020448519684,,0.8932576332889037,-0.0018346370888498522,-0.9130163878649408,-0.10165984383874531,6.002506193952108e-17,0.2136667379220679,-0.08417791925835351,-0.09615469810548131,-0.3277907967815816,,0.3695147617219367
2024-01-08,0.14745860998639482,0.11217433911581401,0.9910223755118021,0.6795966611884611,0.19516360734246305,0.7669304744108947,0.8078841444077818,0.5415000557532035,0.9588522656657109,0.7621559383631107,0.9888157107275907,,0.8593727631294192,0.9725472240340829,0.9034485246672296,0.8781797583174793,0.0,0.6847916720801819,0.9999949395035822,0.6522069171840869,,,,,,1.0,0.9904935517709073,0.9904711411712652,-0.12133920632503481,0.9894785490162659,-0.2103205420615101,0.7386954790949875,,0.9847221162659433,,0.8700169052670776,,0.7823084276368308,0.7382530366189561,0.020433436181206067,0.990669842887633,-0.718049412634929,-0.2052370926833922,-0.09561012038864905,0.1835436060358652,0.9037917199041606,0.9381786620264373,0.6751642391601462,0.9896082339849471,-0.13673001264077142,-0.8929341854868541,,-0.2667143522913912,0.8182333667317031,-0.8885171025054196,0.9142238001940228,0.9929676967744461,0.1788323304613567,,,0.628858287886632,-0.9074775499149501,0.7276479239411207,0.9896405963759244,0.34854800067872227,0.8671081963139368,-0.2336539085331309,-0.04816012600590593,-0.08513451799717046,0.8705658553225524,,0.9112605564582054,,,0.9501759599002013,,,0.8572006999697522,0.9499952646357165,,,0.9510098734104485,0.968935747508857,-0.4393264148963115,0.9920672872348516,0.9921231103264383,0.5693320930317327,0.1486046536504452,0.22611057411329477,-0.8478087807710698,,0.46393676543535184,0.5819894716003926,0.8742083316961922,0.9191187935022962,0.7884311674102658,0.9750766837193419,-0.42869476878599905,0.986619884398681,,-0.6267379638246687,,-0.13798398682763113,0.1798552706972029,0.7644241311771278,,-0.28676471984878815,-0.00383885941416424,0.9480586738692334,-0.08070682043653138,-0.11967217005546076,-0.05191839548753707,-0.505161826329272,-0.17335538711601028,,0.5983510167094872,,0.9106267581714875,0.6773377825210237,-0.18397875529277732,0.030392675569723207,-0.416108973471662,0.9477870601561516,,0.5177850275195695,-4.032791640944272e-16,0.43126088813509655,,0.8949133041970301,0.6916849286325231,-0.8151038228820915,-0.17421552140398897,6.002506193952108e-17,0.303552172523181,-0.6834628170982899,-0.16814788388490434,-0.4029922943599421,,0.35745685325114007
