grid,cand,how,variant,SR,srsr,tilt,beta
daily macro,d:us_real_10y_level|rankc|w120,detilt,day,0.32600080412731935,0.19663935565971136,0.00023780731593860908,-0.09783794151082027
daily macro,d:us_real_10y_level|rankc|w252,raw,c2c,0.3449070857468374,0.179410740666032,0.013549262200774233,-0.09337555779051554
daily macro,d:us_real_10y_level|rankc|w252,raw,day,0.2085675900909413,0.10844135271025572,0.013549262200774233,-0.1184251795573128
daily macro,d:us_real_10y_level|rankc|w252,detilt,c2c,0.33092837845811424,0.1684034148303746,0.0003109437287998398,-0.10661389576829207
daily macro,d:us_real_10y_level|rankc|w252,detilt,day,0.2033252823897961,0.10201718662604947,0.0003109437287998398,-0.1316635387854607
daily macro,d:us_real_10y_level|signth|w60,raw,c2c,0.3011840972138822,0.27400092044203733,0.009553246779435419,-0.019572843545607194
daily macro,d:us_real_10y_level|signth|w60,raw,day,0.29466835184335344,0.2708606045323048,0.009553246779435419,-0.05072032057649139
daily macro,d:us_real_10y_level|signth|w60,detilt,c2c,0.2907677617824134,0.26093411998563276,0.000231482667221233,-0.0288945499657788
daily macro,d:us_real_10y_level|signth|w60,detilt,day,0.2906336317397513,0.265105211622198,0.000231482667221233,-0.06004203263350169
daily macro,d:us_real_10y_level|signth|w120,raw,c2c,0.4112107587583233,0.262366869444859,0.0032165943929320555,-0.08045301818722364
daily macro,d:us_real_10y_level|signth|w120,raw,day,0.3425176670530257,0.2782438900590894,0.0032165943929320555,-0.09496742769621005
daily macro,d:us_real_10y_level|signth|w120,detilt,c2c,0.4076994249358793,0.2593897699531969,0.00023248279668547654,-0.08343712146801523
daily macro,d:us_real_10y_level|signth|w120,detilt,day,0.34110450971070305,0.2770348779302807,0.00023248279668547654,-0.09795153139116893
daily macro,d:us_real_10y_level|signth|w252,raw,c2c,0.31947772930090446,0.19715433514334152,-0.004572701899991721,-0.08967195609161971
daily macro,d:us_real_10y_level|signth|w252,raw,day,0.21785668416148546,0.20908612086523407,-0.004572701899991721,-0.11570027337041836
daily macro,d:us_real_10y_level|signth|w252,detilt,c2c,0.3250898501079761,0.20144421189592535,0.0003005136446647604,-0.08479879030402321
daily macro,d:us_real_10y_level|signth|w252,detilt,day,0.21989743913945675,0.21102187834902308,0.0003005136446647604,-0.11082711298079048
daily macro,d:us_real_10y_level|dev|w60,raw,c2c,0.19927963851466882,0.13702517225995767,-0.006708522826358807,-0.048362490556724785
daily macro,d:us_real_10y_level|dev|w60,raw,day,0.18031956536334934,0.12877058181662915,-0.006708522826358807,-0.07262240887533171
daily macro,d:us_real_10y_level|dev|w60,detilt,c2c,0.2074135589301184,0.14890582429592594,0.00014234818904189947,-0.04151166914642894
daily macro,d:us_real_10y_level|dev|w60,detilt,day,0.18357483452409895,0.13384452371092445,0.00014234818904189947,-0.0657716011316957
daily macro,d:us_real_10y_level|dev|w120,raw,c2c,0.3488057763154778,0.18976963277628134,-0.023933377753878646,-0.1160852668389075
daily macro,d:us_real_10y_level|dev|w120,raw,day,0.2561857635294782,0.17227187500498042,-0.023933377753878646,-0.13081458107538496
daily macro,d:us_real_10y_level|dev|w120,detilt,c2c,0.37617857493227874,0.21589750233580296,0.0002785771846635584,-0.09187306713264676
