regime,cand,variant,lag,sign_IS,SR_IS,SR_OOS,SR_net,SR_of_SR,positive_years,n_years,beta,mean_exec_w
full,us_dxy_broad|selfz|w252,c2c,2,-1,0.24518430309878508,0.4299924008119936,0.3168263911020296,0.36074209038167304,0.5714285714285714,21,-0.2321793341992949,0.019986035808114613
full,us_dxy_broad|selfz|w252,o2o,1,-1,0.30683282815961604,0.4671892181198549,0.36528782684364475,0.4472781017455514,0.7142857142857143,21,-0.275201097746911,0.020066358518823036
full,us_dxy_broad|selfz|w252,o2o,2,-1,0.264925251285819,0.4716021026449043,0.34012013157122145,0.39246494379484487,0.6190476190476191,21,-0.2630817410608094,0.019986035808114613
full,us_dxy_broad|selfz|w252,day,1,1,0.008747524727873478,-0.34309093244002237,-0.11280869337061095,-0.22457150606978077,0.38095238095238093,21,0.22382775864959636,-0.020066358518823036
full,us_dxy_broad|selfz|w252,day,2,1,0.0573083210061103,-0.3167618178707411,-0.07117575299350705,-0.18187142431787534,0.38095238095238093,21,0.21358818294883566,-0.019986035808114613
full,us_dxy_broad|robustz|w60,c2c,1,-1,0.4805023857342949,0.24423751237439315,0.38655194598493703,0.3371449434528255,0.5714285714285714,21,-0.11868316722243571,0.027243637246059164
full,us_dxy_broad|robustz|w60,c2c,2,-1,0.3448638252774844,0.2626388928166892,0.31227583184460506,0.24580955198509807,0.5714285714285714,21,-0.11630205977901265,0.027123587558588017
full,us_dxy_broad|robustz|w60,o2o,1,-1,0.4781295066268621,0.30584837233174184,0.4130985965738424,0.3746531717884176,0.6190476190476191,21,-0.16744041154623007,0.027243637246059164
full,us_dxy_broad|robustz|w60,o2o,2,-1,0.35258709717137815,0.26055426789538466,0.31817830420184084,0.27572812116564605,0.5714285714285714,21,-0.15709296039115297,0.027123587558588017
full,us_dxy_broad|robustz|w60,day,1,-1,-0.0018965589450454178,0.17434857891430502,0.0598047062547919,0.11983459589041426,0.6190476190476191,21,-0.13153889794963752,0.027243637246059164
full,us_dxy_broad|robustz|w60,day,2,1,-0.026999978590993005,-0.22025002135097677,-0.0943582799155139,-0.15421761806405612,0.38095238095238093,21,0.1282922137928728,-0.027123587558588017
full,us_dxy_broad|robustz|w120,c2c,1,-1,0.44937070818865243,0.33926215758271094,0.4073311729894341,0.4413864962470487,0.6190476190476191,21,-0.20229142474693498,0.02183334675433885
full,us_dxy_broad|robustz|w120,c2c,2,-1,0.3778149183890269,0.26443970538087974,0.334582714386523,0.3249547847139396,0.6190476190476191,21,-0.19237258541400717,0.02179586191991761
full,us_dxy_broad|robustz|w120,o2o,1,-1,0.43713943845198583,0.3579766920499199,0.40852326900129876,0.5082168686194015,0.7142857142857143,21,-0.24930423536887694,0.02183334675433885
full,us_dxy_broad|robustz|w120,o2o,2,-1,0.3764780830663077,0.3335219662533468,0.3607791280146387,0.3916308123569753,0.6666666666666666,21,-0.23715697057016216,0.02179586191991761
full,us_dxy_broad|robustz|w120,day,1,-1,0.09357560204457625,0.35420860881782834,0.18021076200738456,0.23736508889890864,0.7142857142857143,21,-0.20926980986056629,0.02183334675433885
full,us_dxy_broad|robustz|w120,day,2,-1,0.04427721838190839,0.27353447119499436,0.1202357494503002,0.15597878769312687,0.6666666666666666,21,-0.2004256327427056,0.02179586191991761
full,us_dxy_broad|robustz|w252,c2c,1,-1,0.2849785945722031,0.35415321391760446,0.3116346758155293,0.40868298972866934,0.7,20,-0.29237193404307715,-0.022919333408271618
full,us_dxy_broad|robustz|w252,c2c,2,-1,0.24433055338160398,0.37809504051570136,0.2956245929118821,0.36835596706563123,0.65,20,-0.2830636788337877,-0.023073327247976325
full,us_dxy_broad|robustz|w252,o2o,1,-1,0.27688063752210373,0.3928042295539825,0.3179048372550601,0.4106506715219391,0.75,20,-0.3210065786229319,-0.022919333408271618
full,us_dxy_broad|robustz|w252,o2o,2,-1,0.23917026359550617,0.4166416479667297,0.3022462749978941,0.381980059545578,0.7,20,-0.31302908162117765,-0.023073327247976325
full,us_dxy_broad|robustz|w252,day,1,1,0.056718101196971966,-0.36272935621901914,-0.08458659128444128,-0.20932438681267546,0.35,20,0.2729359894709622,0.022919333408271618
full,us_dxy_broad|robustz|w252,day,2,1,0.07507076135064601,-0.33469355991324945,-0.0625163764059123,-0.17568323981849013,0.4,20,0.2646368410851901,0.023073327247976325
full,us_dxy_broad|bdtanh|w60,c2c,1,-1,0.2459708387374056,0.1433347150614025,0.20743264583615617,0.14708487572657256,0.6666666666666666,21,-0.17488691268442424,-0.011297008031041837
full,us_dxy_broad|bdtanh|w60,c2c,2,-1,0.10553278797539613,0.18872656895903642,0.13659553370928984,0.036450307384147174,0.42857142857142855,21,-0.16736176690762303,-0.011464539009185495
full,us_dxy_broad|bdtanh|w60,o2o,1,-1,0.32378028305864576,0.25366120080949267,0.2986347005812327,0.19031082130269888,0.6666666666666666,21,-0.217262323546302,-0.011297008031041837
full,us_dxy_broad|bdtanh|w60,o2o,2,-1,0.11726655452042223,0.17346931694738607,0.13712445707547283,0.053150692785969136,0.5714285714285714,21,-0.20125620003531802,-0.011464539009185495
full,us_dxy_broad|bdtanh|w60,day,1,1,0.12995933701917695,-0.23009621092827465,0.012468784215223301,-0.10510618018917418,0.2857142857142857,21,0.16923824058278403,0.011297008031041837
full,us_dxy_broad|bdtanh|w60,day,2,1,0.1648022105793063,-0.20216952269239,0.045128660201597386,-0.04104026136879069,0.5238095238095238,21,0.1578361511585491,0.011464539009185495
full,us_dxy_broad|bdtanh|w120,c2c,1,-1,0.3338539473183167,0.44141053331957186,0.3747729889695346,0.4163136588931668,0.5714285714285714,21,-0.21558650025419196,-0.014798749228456065
full,us_dxy_broad|bdtanh|w120,c2c,2,-1,0.22462288930236138,0.4204669188683023,0.298771491589938,0.2643274007934637,0.47619047619047616,21,-0.2075373016367229,-0.014934553787790775
full,us_dxy_broad|bdtanh|w120,o2o,1,-1,0.4068527107730179,0.45818406068189943,0.4247127897119674,0.5670925264261587,0.7142857142857143,21,-0.2480955407776681,-0.014798749228456065
full,us_dxy_broad|bdtanh|w120,o2o,2,-1,0.2682511027041874,0.46981447303500984,0.3389587850381349,0.3910668382868097,0.5714285714285714,21,-0.23658915859138835,-0.014934553787790775
full,us_dxy_broad|bdtanh|w120,day,1,1,-0.0014661693320584211,-0.456242667582345,-0.15249185142007882,-0.35035189909173126,0.23809523809523808,21,0.19921191694524998,0.014798749228456065
full,us_dxy_broad|bdtanh|w120,day,2,1,0.07515850028285967,-0.3758984846593792,-0.07376983063875352,-0.1972390801328436,0.38095238095238093,21,0.19349346511097557,0.014934553787790775
full,us_dxy_broad|bdtanh|w252,c2c,1,-1,0.2561243804518934,0.5028503854399896,0.35028034877225667,0.44267158912236315,0.7142857142857143,21,-0.24763688401829695,-0.0032317749576566174
full,us_dxy_broad|bdtanh|w252,c2c,2,-1,0.2417616917755647,0.50820493542109,0.3426985750691955,0.36804330400913987,0.6190476190476191,21,-0.23768518307600156,-0.003329611906297777
full,us_dxy_broad|bdtanh|w252,o2o,1,-1,0.27748337615253327,0.5552956973490167,0.3764870938282427,0.4711179410445848,0.6190476190476191,21,-0.2729817172759934,-0.0032317749576566174
full,us_dxy_broad|bdtanh|w252,o2o,2,-1,0.2350911817293296,0.5616165974548467,0.35064040579756744,0.4131903861314289,0.6190476190476191,21,-0.26646384537114215,-0.003329611906297777
full,us_dxy_broad|bdtanh|w252,day,1,1,-0.006166017764095718,-0.29603237272768407,-0.1043810595193838,-0.2564768745340603,0.38095238095238093,21,0.21797329217865583,0.0032317749576566174
full,us_dxy_broad|bdtanh|w252,day,2,1,0.0063388785789700594,-0.24229374431499845,-0.07728259789194439,-0.198829476335943,0.42857142857142855,21,0.21019325416163973,0.003329611906297777
full,us_dxy_broad|rankc|w60,c2c,1,-1,0.2719312761474181,0.1528756613302478,0.22763092213927494,0.1872113177306194,0.6190476190476191,21,-0.18012782441554,-0.014237465087569496
full,us_dxy_broad|rankc|w60,c2c,2,-1,0.15711171448430725,0.1905039255151881,0.1694962439908374,0.041207369292524075,0.5238095238095238,21,-0.17356831503224074,-0.014404608913551964
full,us_dxy_broad|rankc|w60,o2o,1,-1,0.35709868731411887,0.23389520647104592,0.3131054973090361,0.25735300638821096,0.6666666666666666,21,-0.22870233959400854,-0.014237465087569496
full,us_dxy_broad|rankc|w60,o2o,2,-1,0.13269257551000932,0.19423350018851399,0.15441552658819593,0.07515785045965319,0.6190476190476191,21,-0.21246933773727134,-0.014404608913551964
full,us_dxy_broad|rankc|w60,day,1,1,0.11963145376241961,-0.27313534258860106,-0.00794755715694569,-0.10393697661517572,0.3333333333333333,21,0.18336359457080137,0.014237465087569496
full,us_dxy_broad|rankc|w60,day,2,1,0.11572375278297199,-0.2131629876588646,0.008809384394621965,-0.030794859827181647,0.47619047619047616,21,0.16966484921406094,0.014404608913551964
full,us_dxy_broad|rankc|w120,c2c,1,-1,0.32214428793504735,0.39560627076757005,0.349769641497053,0.3836545784002676,0.6666666666666666,21,-0.21003765781242326,-0.017444726075131096
full,us_dxy_broad|rankc|w120,c2c,2,-1,0.2565093994793651,0.412708719679963,0.3149635207011581,0.23578828719316372,0.47619047619047616,21,-0.20635392357519933,-0.017562753022714376
full,us_dxy_broad|rankc|w120,o2o,1,-1,0.45938767766434596,0.4193311405548363,0.4448103084099968,0.545797052921398,0.7142857142857143,21,-0.2551707577726438,-0.017444726075131096
full,us_dxy_broad|rankc|w120,o2o,2,-1,0.24541481657530945,0.4323806669510025,0.3106674456328526,0.3217265580086161,0.6666666666666666,21,-0.23953108304481208,-0.017562753022714376
full,us_dxy_broad|rankc|w120,day,1,1,0.0483296617568982,-0.4508336272133578,-0.11547425975761648,-0.2690449223955777,0.3333333333333333,21,0.2067080999511177,0.017444726075131096
full,us_dxy_broad|rankc|w120,day,2,1,0.052311540398038855,-0.41696571616498035,-0.10060940374678085,-0.17898062161505024,0.42857142857142855,21,0.20023046677258383,0.017562753022714376
full,us_dxy_broad|rankc|w252,c2c,1,-1,0.29902639905084766,0.5484514635193158,0.394587298834956,0.5081252676558047,0.7142857142857143,21,-0.2280378289482453,-0.003945466805632498
full,us_dxy_broad|rankc|w252,c2c,2,-1,0.29463028915072037,0.5412034108366197,0.38851374083261603,0.40036626216973265,0.6190476190476191,21,-0.22192531545534777,-0.004016104944957475
full,us_dxy_broad|rankc|w252,o2o,1,-1,0.39183017511100143,0.5596178768455514,0.45150227038184954,0.519320372436794,0.7619047619047619,21,-0.2665323017247317,-0.003945466805632498
full,us_dxy_broad|rankc|w252,o2o,2,-1,0.25262315351942016,0.5899181086216083,0.37230873184154006,0.4689650391286144,0.7142857142857143,21,-0.252681852708858,-0.004016104944957475
full,us_dxy_broad|rankc|w252,day,1,1,0.04400230685333956,-0.4470665866817317,-0.12237567723124738,-0.30493699803566787,0.38095238095238093,21,0.2173491739192742,0.003945466805632498
full,us_dxy_broad|rankc|w252,day,2,1,0.011574789396296045,-0.4152110826307215,-0.1313428542902805,-0.25174290433758345,0.42857142857142855,21,0.20962324556806847,0.004016104944957475
full,us_dxy_broad|signth|w60,c2c,1,-1,0.2555996447042843,0.17001773710616208,0.22396251906688447,0.1761314865262902,0.6666666666666666,21,-0.15941757238462648,-0.0062467812140169325
full,us_dxy_broad|signth|w60,c2c,2,-1,0.10234563601390326,0.11466930045962602,0.10691026208597018,0.020672340393581116,0.5238095238095238,21,-0.15508791882090597,-0.006413010215770119
full,us_dxy_broad|signth|w60,o2o,1,-1,0.275985460759531,0.2863836105740881,0.27941170828926876,0.1936149636192023,0.6666666666666666,21,-0.20466108109428569,-0.0062467812140169325
full,us_dxy_broad|signth|w60,o2o,2,-1,0.10781569173945614,0.07560361510891302,0.09646385198326932,0.014238389612584005,0.6190476190476191,21,-0.18625644889239,-0.006413010215770119
full,us_dxy_broad|signth|w60,day,1,1,0.05298858845930856,-0.15173339480342793,-0.012513894508937562,-0.12505221999198826,0.3333333333333333,21,0.15009169922286603,0.0062467812140169325
full,us_dxy_broad|signth|w60,day,2,1,0.07904116301665302,-0.16674469597477456,0.000866038212198272,-0.07525061837010746,0.47619047619047616,21,0.13138623818597986,0.006413010215770119
full,us_dxy_broad|signth|w120,c2c,1,-1,0.12512921743761243,0.43899917729098037,0.24121658435053714,0.2739107983998498,0.6190476190476191,21,-0.16977592558940915,0.0061522933654214705
full,us_dxy_broad|signth|w120,c2c,2,-1,0.04000914641258467,0.3241718743855713,0.1454693868516837,0.15111119217942365,0.5238095238095238,21,-0.1574344431514154,0.006007836404029065
full,us_dxy_broad|signth|w120,o2o,1,-1,0.2890307378350541,0.3815880636348681,0.3205985285998739,0.3969851525536339,0.6666666666666666,21,-0.20912996604695214,0.0061522933654214705
full,us_dxy_broad|signth|w120,o2o,2,-1,0.031717467661666734,0.36869152451702686,0.14786715449136417,0.1447617326816551,0.5714285714285714,21,-0.19481944480253877,0.006007836404029065
full,us_dxy_broad|signth|w120,day,1,1,0.12075354119001556,-0.3783179318086718,-0.039432764439157754,-0.22781376734999173,0.38095238095238093,21,0.14157756780566916,-0.0061522933654214705
full,us_dxy_broad|signth|w120,day,2,1,0.10757317897473553,-0.3004637942773018,-0.022708131761898103,-0.18433196205469396,0.38095238095238093,21,0.1274893968452146,-0.006007836404029065
full,us_dxy_broad|signth|w252,c2c,1,-1,0.18242046458666727,0.466053653312419,0.29075872969267436,0.3170803776720976,0.7142857142857143,21,-0.2266525199469165,0.02012709248958693
full,us_dxy_broad|signth|w252,c2c,2,-1,0.17341240141369896,0.6715095748854804,0.3634493002501988,0.3908459165283739,0.7142857142857143,21,-0.2201053815950833,0.02003428309430377
full,us_dxy_broad|signth|w252,o2o,1,-1,0.18263507113304184,0.5638872564827512,0.317572800949725,0.3516680797450268,0.7142857142857143,21,-0.25797773085172504,0.02012709248958693
full,us_dxy_broad|signth|w252,o2o,2,-1,0.13766828444592208,0.6785613404664738,0.3277493547794433,0.3573341559016654,0.7142857142857143,21,-0.2572783732996319,0.02003428309430377
full,us_dxy_broad|signth|w252,day,1,1,-0.020394783126098326,-0.2708938783030793,-0.10466958514254163,-0.23584993390640932,0.38095238095238093,21,0.1864095793080669,-0.02012709248958693
full,us_dxy_broad|signth|w252,day,2,-1,-0.013826788561255314,0.2586399681110053,0.07764878933494548,0.19953197163761727,0.5714285714285714,21,-0.1832162564985822,0.02003428309430377
full,us_dxy_broad|dev|w60,c2c,1,-1,0.23311860015722444,0.07075399224574672,0.1727748723620534,0.017992065536479265,0.47619047619047616,21,-0.20836690779415637,-0.02692955777903421
full,us_dxy_broad|dev|w60,c2c,2,-1,0.10199779696679677,0.13062714055358204,0.1125159376340503,-0.0681869165802113,0.42857142857142855,21,-0.20242266050926153,-0.02709370110155428
full,us_dxy_broad|dev|w60,o2o,1,-1,0.22181251095802262,0.15040224104319866,0.19671830057058143,0.04445457614447181,0.5714285714285714,21,-0.25346731179819293,-0.02692955777903421
full,us_dxy_broad|dev|w60,o2o,2,-1,0.120579377454779,0.11752158379586365,0.11933483237311537,-0.08214280683199389,0.47619047619047616,21,-0.23818765952185764,-0.02709370110155428
full,us_dxy_broad|dev|w60,day,1,1,0.10890067026533096,-0.24304265651781767,-0.004347958967095351,-0.027579530963934517,0.42857142857142855,21,0.20503396841528834,0.02692955777903421
full,us_dxy_broad|dev|w60,day,2,1,0.16468656594743575,-0.23839485852038506,0.036196320794275386,0.016906334466561857,0.47619047619047616,21,0.19439121421851482,0.02709370110155428
full,us_dxy_broad|dev|w120,c2c,1,-1,0.23621940765113814,0.13587880157314147,0.1987068899564546,0.014457686154666527,0.5714285714285714,21,-0.23932752139268923,-0.026559110287666696
full,us_dxy_broad|dev|w120,c2c,2,-1,0.15327858602075733,0.14130240498599858,0.1488353852965937,-0.061338246402873144,0.47619047619047616,21,-0.23076897487942832,-0.0266373650190296
full,us_dxy_broad|dev|w120,o2o,1,-1,0.2829957362969846,0.18715099052821152,0.24923084112857147,0.0896151937471571,0.6190476190476191,21,-0.2790770728517581,-0.026559110287666696
full,us_dxy_broad|dev|w120,o2o,2,-1,0.17422376115564575,0.16336317745199713,0.1701484331757457,-0.053830830873394894,0.5238095238095238,21,-0.26339166922558827,-0.0266373650190296
full,us_dxy_broad|dev|w120,day,1,1,0.09022859465389527,-0.28498503926101704,-0.032318668423757475,-0.032124855007224826,0.38095238095238093,21,0.2133285478456961,0.026559110287666696
full,us_dxy_broad|dev|w120,day,2,1,0.13945866543092006,-0.2592962138109667,0.010019250792719168,0.022133550450146738,0.42857142857142855,21,0.2036416387260098,0.0266373650190296
full,us_dxy_broad|dev|w252,c2c,1,-1,0.28344493452231684,0.23062686361525556,0.2633419152544516,0.36897966572738095,0.7142857142857143,21,-0.23396979606358437,0.02140658781809142
full,us_dxy_broad|dev|w252,c2c,2,-1,0.22633567283141848,0.20842779270387582,0.2195790004043404,0.3066803118407354,0.5238095238095238,21,-0.2262828623172794,0.021514581753275412
full,us_dxy_broad|dev|w252,o2o,1,-1,0.3030180158859307,0.3060489615933587,0.3038442253929291,0.3922536789121427,0.6666666666666666,21,-0.2618461451857255,0.02140658781809142
full,us_dxy_broad|dev|w252,o2o,2,-1,0.2143171773129643,0.2747309101562779,0.23550185603568904,0.3321168902665393,0.6190476190476191,21,-0.25369817994221583,0.021514581753275412
full,us_dxy_broad|dev|w252,day,1,1,0.028638074048207066,-0.3380779255282331,-0.09485304265237929,-0.2605267995399172,0.3333333333333333,21,0.18530335999865283,-0.02140658781809142
full,us_dxy_broad|dev|w252,day,2,1,0.0540896307291299,-0.2944569014068727,-0.06214109737753271,-0.22222744643818204,0.3333333333333333,21,0.17762707363373972,-0.021514581753275412
full,us_real_10y|selfz|w60,c2c,1,-1,0.43106011623061624,0.018815734715301218,0.2925847805084784,0.21065844830566458,0.5833333333333334,24,-0.02893591509865768,0.0017650148301974807
full,us_real_10y|selfz|w60,c2c,2,-1,0.5472035489819828,-0.13630313451191295,0.3155276186161805,0.2661086391840118,0.5833333333333334,24,-0.020596377132631172,0.0018376755374191708
full,us_real_10y|selfz|w60,o2o,1,-1,0.49357926029454735,0.1527524959006426,0.38794317345204543,0.3922492885532715,0.7083333333333334,24,-0.06621192297749896,0.0017650148301974807
full,us_real_10y|selfz|w60,o2o,2,-1,0.428323323784892,0.007143594849869389,0.2986534026072252,0.2442886714538341,0.625,24,-0.05299686270734111,0.0018376755374191708
full,us_real_10y|selfz|w60,day,1,-1,0.1812709704224728,0.4308597324840251,0.25141553799611865,0.18434140991739884,0.6666666666666666,24,-0.053924999669758625,0.0017650148301974807
full,us_real_10y|selfz|w60,day,2,-1,0.2691220266975953,0.287757118558279,0.2733288373022524,0.2194875062578344,0.6666666666666666,24,-0.0479102886154812,0.0018376755374191708
full,us_real_10y|selfz|w120,c2c,1,-1,0.5332949378884947,-0.022298525652789728,0.3496516702264326,0.1773844734761125,0.625,24,-0.08203386974938429,-0.0010973749001392127
full,us_real_10y|selfz|w120,c2c,2,-1,0.5765216087711849,-0.12875248614986223,0.34218397894430347,0.2031617596089935,0.625,24,-0.07638417148309054,-0.0010006209808421792
full,us_real_10y|selfz|w120,o2o,1,-1,0.5633015291506533,0.06574724797582769,0.41137272561510824,0.2937671189898905,0.625,24,-0.10594569122460651,-0.0010973749001392127
full,us_real_10y|selfz|w120,o2o,2,-1,0.49700059581107936,-0.03350135478587074,0.33580450169483655,0.20464856527919414,0.625,24,-0.09486304669654132,-0.0010006209808421792
full,us_real_10y|selfz|w120,day,1,-1,0.2600381483605979,0.4280132633744002,0.30549751194178587,0.21965818850260221,0.625,24,-0.09595307773816918,-0.0010973749001392127
full,us_real_10y|selfz|w120,day,2,-1,0.2922421481228941,0.3500317646379825,0.3068125357642759,0.2439922952843715,0.625,24,-0.0944608465224597,-0.0010006209808421792
full,us_real_10y|selfz|w252,c2c,1,-1,0.45138990581624683,0.0995758203684728,0.3307069276741525,0.21147371635826764,0.5833333333333334,24,-0.07245848233551404,0.030671907792677082
full,us_real_10y|selfz|w252,c2c,2,-1,0.4786507120975127,0.004958753919187981,0.31627958472550727,0.21791621922648244,0.5416666666666666,24,-0.06852581150675434,0.030827732485258743
full,us_real_10y|selfz|w252,o2o,1,-1,0.48745740985454555,0.274927281975831,0.4198490746002172,0.3461327505147464,0.625,24,-0.10761470907922481,0.030671907792677082
full,us_real_10y|selfz|w252,o2o,2,-1,0.41981319942183815,0.13698604098172334,0.33054062275515983,0.24424068091835985,0.5416666666666666,24,-0.09656772451223017,0.030827732485258743
full,us_real_10y|selfz|w252,day,1,-1,0.064503560378429,0.44304479365485644,0.17481935762428635,0.0983467184120661,0.5416666666666666,24,-0.09105382790385028,0.030671907792677082
full,us_real_10y|selfz|w252,day,2,-1,0.0868635753167702,0.3459071865705465,0.16200506268772882,0.09537105928013188,0.5416666666666666,24,-0.08932823872714318,0.030827732485258743
full,us_real_10y|robustz|w60,c2c,1,-1,0.39633944971353113,-0.25907351886808555,0.17013289896686715,0.09820455683029587,0.5416666666666666,24,-0.02715239598051984,0.006065241602682764
full,us_real_10y|robustz|w60,c2c,2,-1,0.4731702671638989,-0.42746171954446593,0.15951487825066982,0.12998292403322234,0.5416666666666666,24,-0.019156728636198765,0.006058721462538026
full,us_real_10y|robustz|w60,o2o,1,-1,0.43034454873946937,-0.12022075596647629,0.2600856387835675,0.23493635171171517,0.5833333333333334,24,-0.06513643711410272,0.006065241602682764
full,us_real_10y|robustz|w60,o2o,2,-1,0.3623388195150891,-0.300290168312069,0.1575578975080823,0.11820685396688373,0.5416666666666666,24,-0.05140262713010931,0.006058721462538026
full,us_real_10y|robustz|w60,day,1,-1,0.17958696922366424,0.2500595002742955,0.19935471360386023,0.1308980596119567,0.625,24,-0.04756437605690529,0.006065241602682764
full,us_real_10y|robustz|w60,day,2,-1,0.23525816330731458,0.0825099426906314,0.19085263980154735,0.14112691374807604,0.5833333333333334,24,-0.04606007011832282,0.006058721462538026
full,us_real_10y|robustz|w120,c2c,1,-1,0.5850916309568033,-0.14674802194373282,0.33829382185610113,0.2396463342569395,0.5833333333333334,24,-0.08488816974312996,0.005079632236060566
full,us_real_10y|robustz|w120,c2c,2,-1,0.6065226028976831,-0.358442078693696,0.2827062140639418,0.21018973515698194,0.5833333333333334,24,-0.07999194188888815,0.005117154175540505
full,us_real_10y|robustz|w120,o2o,1,-1,0.5897553213777872,-0.0456498479494304,0.38989174769639534,0.3878926745309586,0.6666666666666666,24,-0.09864592574315366,0.005079632236060566
full,us_real_10y|robustz|w120,o2o,2,-1,0.5232995828679462,-0.2062157629044453,0.29474042521479454,0.2499977515159881,0.625,24,-0.08996955793166717,0.005117154175540505
full,us_real_10y|robustz|w120,day,1,-1,0.31070923353235747,0.38910328734116595,0.33202163162509907,0.2574913651111075,0.6666666666666666,24,-0.08891320196608535,0.005079632236060566
full,us_real_10y|robustz|w120,day,2,-1,0.3412973818612332,0.18651312820637034,0.2960308147686676,0.238167266283008,0.5833333333333334,24,-0.08473657148314664,0.005117154175540505
full,us_real_10y|robustz|w252,c2c,1,-1,0.3623265500347081,-0.08838752880334864,0.20637785223174598,0.12066792452226269,0.5217391304347826,23,-0.1350979269824191,-0.02585564794373949
full,us_real_10y|robustz|w252,c2c,2,-1,0.410698635631911,-0.21623715745618177,0.1944705316623082,0.12086541470116603,0.5217391304347826,23,-0.1288390996896236,-0.02570191685914086
full,us_real_10y|robustz|w252,o2o,1,-1,0.3806537278401109,0.06267382796740557,0.2774497429221224,0.21296523273686876,0.5217391304347826,23,-0.17960979935240817,-0.02585564794373949
full,us_real_10y|robustz|w252,o2o,2,-1,0.34420798542518005,-0.08547645799535628,0.20635209070192845,0.12217383391889704,0.5217391304347826,23,-0.17078382904668096,-0.02570191685914086
full,us_real_10y|robustz|w252,day,1,1,0.01417898670507717,-0.3206429752248072,-0.08407981654475884,-0.06527525459202305,0.43478260869565216,23,0.17387811097140285,0.02585564794373949
full,us_real_10y|robustz|w252,day,2,-1,-0.024071333367566203,0.146599319528705,0.025705888577093945,-0.021504380835838065,0.5217391304347826,23,-0.16827984474594132,-0.02570191685914086
full,us_real_10y|bdtanh|w60,c2c,1,-1,0.4460891761098596,-0.09060455090799685,0.26752278682281566,0.20644243406997095,0.625,24,-0.02049205322897893,0.007772068568157086
full,us_real_10y|bdtanh|w60,c2c,2,-1,0.5762346006910336,-0.1914025737432333,0.3187680206636748,0.2817532130214568,0.625,24,-0.008690689542470664,0.007876025445939459
full,us_real_10y|bdtanh|w60,o2o,1,-1,0.4889605383523167,0.06397090221451306,0.3575558198230245,0.37369817649360687,0.7083333333333334,24,-0.05996564962130343,0.007772068568157086
full,us_real_10y|bdtanh|w60,o2o,2,-1,0.47730861239788014,-0.06116067010710276,0.3110288014356638,0.2648142895864577,0.625,24,-0.04553765680216543,0.007876025445939459
full,us_real_10y|bdtanh|w60,day,1,-1,0.1949540622017498,0.34869799966383297,0.23690041571647819,0.18085463474336846,0.625,24,-0.04684575479925427,0.007772068568157086
full,us_real_10y|bdtanh|w60,day,2,-1,0.25922058961144534,0.23549068654127486,0.25139809979028016,0.20868170681188258,0.5416666666666666,24,-0.039034456038714395,0.007876025445939459
