regime,signal,variant,lag,declared,recommended,sign,enabled,sources,live_date,pre_normalized,variants,rec_variants,shift_override,SR_IS,SR_OOS,SR_net,SR_gross,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,n_bars,start_date,end_date,gate_srsr,gate_posyr,gate_beta,gate_nyr,n_gates
full,nfci_loose_drift_d3_12,o2o,2,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.5150890597210813,1.5026773814525027,0.6367495435450146,0.6443173291993264,0.8762292396334546,0.75,-0.6345663672005183,24,0.15976392267842093,0.19059801726894787,0.19059801726894787,-19.507468604787647,557,3.586184841701311,19.059801726894786,6254,2001-04-11,2026-09-01,True,True,False,True,3
full,nfci_loose_drift_d3_12,day,1,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.14031134408984472,0.1390120404321134,0.1400730836344013,0.14997710773966857,0.2523830151476354,0.5416666666666666,-1.4958757093820105,24,0.16447852530075133,0.19056754596322942,0.19056754596322942,-19.908073686119188,1650,3.6258992805755397,19.056754596322943,6255,2001-04-10,2026-09-01,False,False,False,True,1
full,opt_call_all_oi_signth_w20,c2c,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.05600861136818138,-0.21330773028720443,0.019374631631882997,0.11591189298136634,0.1354072982737848,0.44,-2.4042286901225287,25,-0.07053129621668137,-0.0031463883382187178,0.5850868954260905,-68.40000987322836,4434,87.62675958159718,97.3732335827099,6015,2002-04-04,2026-09-01,False,False,True,True,2
full,opt_call_all_oi_signth_w20,o2o,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.17098933593466253,0.12899981644204744,0.1651846111823271,0.2611797901897874,0.220510101725337,0.56,-1.9269406723185785,25,-0.04382604896547922,-0.0031463883382187178,0.5850868954260905,-59.697681054384944,1694,87.62675958159718,97.3732335827099,6015,2002-04-04,2026-09-01,False,False,True,True,2
full,opt_call_all_oi_signth_w20,day,1,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.13934832098645653,-0.36955929856000275,0.09002472208848196,0.21950169932609545,0.15268713019009497,0.64,-2.816938313978786,25,-0.050393186884862065,-0.0030164856257436225,0.585119019999642,-36.702387421676974,3142,87.65274555257454,97.37367021276596,6016,2002-04-03,2026-09-01,False,False,True,True,2
full,opt_put_mo_oi_selftanh_w60,c2c,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,o2o,-,-0.024561360373113093,0.4886093021771964,0.041429678625308344,0.09647942065376659,0.057486146526821054,0.56,-2.141705269520284,25,0.10593529797118371,0.031731736315427694,0.6384155008246609,-77.11988557038445,5408,41.42465721579718,99.61577013030404,5986,2002-05-17,2026-09-01,False,False,True,True,2
full,opt_put_mo_oi_selftanh_w60,o2o,2,True,True,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,o2o,-,0.04724914939109147,0.14334846848798202,0.05864779980343098,0.11323476610125598,0.035147350784705274,0.6,-2.826228574553181,25,0.08244841665252997,0.031731736315427694,0.6384155008246609,-80.90496740571666,4101,41.42465721579718,99.61577013030404,5986,2002-05-17,2026-09-01,False,False,True,True,2
full,opt_put_mo_oi_selftanh_w60,day,1,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,o2o,-,0.0148809145470723,-0.595615115663103,-0.04665629639543409,0.025567011349802417,-0.011625644598215705,0.56,-2.40976075505104,25,0.0800465177474527,0.03183590912651634,0.6384183401190452,-39.22573875274646,3139,41.41903190177167,99.6158343076666,5987,2002-05-16,2026-09-01,False,False,True,True,2
full,tv_taiex_over_spy_chg_ratio_n60_pctw120,c2c,2,True,True,-1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.3814995690065867,0.712724221508245,0.42281512286709805,0.4925235112586649,0.5510082659447881,0.68,-1.2035154004182325,25,-0.0122621322589312,0.009242878676224628,0.4352545882372015,-35.14810762173728,1688,44.1685080453569,98.70675176352032,5954,2002-04-11,2026-09-01,False,True,True,True,3
full,tv_taiex_over_spy_chg_ratio_n60_pctw120,o2o,2,True,False,-1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.36450409113130594,0.7608213223984478,0.4130552943251911,0.485273438017972,0.5204529313266443,0.64,-1.0985711852807096,25,-0.0008861873500468896,0.009242878676224628,0.4352545882372015,-34.729324910286216,1728,44.1685080453569,98.70675176352032,5954,2002-04-11,2026-09-01,False,False,True,True,2
full,tv_taiex_over_spy_chg_ratio_n60_pctw120,day,1,True,False,-1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.35940195130268315,0.7164404047514729,0.392738557079024,0.48954708537942876,0.6027184685435687,0.68,-0.7013956820419049,25,0.011836988426021511,0.009242878676224628,0.4352545882372015,-24.575525063645728,906,44.1685080453569,98.70675176352032,5954,2002-04-10,2026-08-31,True,True,True,True,4
full,us_log_ratio_pct_chg_w120,c2c,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.3039842092509354,1.012097093873904,0.39970798031138216,0.4253999267767017,0.5705326276294304,0.76,-1.4071246813169156,25,-0.10292199351817871,0.04539141748933194,0.6533706567825086,-58.95335429370295,1859,21.7105213242911,99.50592885375494,6072,2002-01-03,2026-09-01,False,True,True,True,3
full,us_log_ratio_pct_chg_w120,o2o,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.32262180712855004,1.2154903435441562,0.440624526322602,0.46632991438203086,0.6373557673954029,0.84,-1.3673653121384286,25,-0.07520762700777138,0.04539141748933194,0.6533706567825086,-59.210739253482814,1870,21.7105213242911,99.50592885375494,6072,2002-01-03,2026-09-01,True,True,True,True,4
full,us_log_ratio_pct_chg_w120,day,1,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.19036790667796863,0.5851737043646087,0.231522185839874,0.2651182482148485,0.620531379057412,0.72,-1.5250860057827818,25,-0.09721786735141327,0.04539141748933194,0.6533706567825086,-52.37866094563982,3022,21.7105213242911,99.50592885375494,6072,2002-01-02,2026-08-31,True,True,True,True,4
full,us_sox_agree_amp_n20_robustw20,c2c,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.24217186037596394,0.8980801018994201,0.33365811771609555,0.4304947670963598,0.4015897420183881,0.6153846153846154,-2.268052776053034,26,-0.01492559936794714,0.010665020548011342,0.38060673550285085,-42.42523358834028,1682,50.79074230653983,98.34082267542344,5786,2001-09-11,2026-09-01,False,False,True,True,2
full,us_sox_agree_amp_n20_robustw20,o2o,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.306250724498155,0.7234260008145252,0.35734408571380283,0.45256739020062253,0.5823408939035587,0.7692307692307693,-1.8894012154612951,26,-0.02732404787277155,0.010665020548011342,0.38060673550285085,-30.548190227427106,1590,50.79074230653983,98.34082267542344,5786,2001-09-11,2026-09-01,False,True,True,True,3
full,us_sox_agree_amp_n20_robustw20,day,1,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.14630331555738899,0.31506585615605165,0.16361734445109224,0.2897965309494274,0.3711399951359496,0.5769230769230769,-1.917385094889173,26,-0.021866303894297896,0.010665020548011342,0.38060673550285085,-36.27447829581645,4383,50.79074230653983,98.34082267542344,5786,2001-09-10,2026-08-31,False,False,True,True,2
full,us_sox_spy_ret_product_n5_pctw20,c2c,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.14333699607887468,0.7054759637378837,0.2107431283566653,0.3487438833063889,0.2643433353717302,0.6923076923076923,-2.139218032247475,26,0.0649789703127357,0.008962164811764591,0.37713665437469884,-53.456576752855,3266,83.77993081336943,96.83800875628344,6167,2001-08-15,2026-09-01,False,True,True,True,3
full,us_sox_spy_ret_product_n5_pctw20,o2o,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,-0.04783097574512489,1.3170985953443488,0.1012129582669765,0.23244403636461067,0.2069919818563912,0.5384615384615384,-1.7657402441160823,26,0.07616289208929489,0.008962164811764591,0.37713665437469884,-87.17242334576152,6095,83.77993081336943,96.83800875628344,6167,2001-08-15,2026-09-01,False,False,True,True,2
full,us_sox_spy_ret_product_n5_pctw20,day,1,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,-0.1503347943606394,0.7476218506038892,-0.07017790797770793,0.10497426565845229,0.0683203595878496,0.46153846153846156,-2.1520223818707467,26,0.05233328517737878,0.008962164811764591,0.37713665437469884,-85.50015973010169,6129,83.77993081336943,96.83800875628344,6167,2001-08-14,2026-08-31,False,False,True,True,2
full,us_sox_spy_rollcorr_w60_rz_w120,c2c,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.06794084143930966,0.5438274930276459,0.12933280607036862,0.14957020057257403,0.24539533589384266,0.56,-1.4883464372643647,25,0.07219999070217265,0.022145041085521875,0.5851966728724081,-58.92622912734635,4353,14.37082789463815,99.28972580112323,6054,2002-01-29,2026-09-01,False,False,True,True,2
full,us_sox_spy_rollcorr_w60_rz_w120,o2o,2,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.10125644386466894,0.5103396572495409,0.15016754730089002,0.1697867906923429,0.3240521581106529,0.68,-1.1656515125070837,25,0.09437396853195744,0.022145041085521875,0.5851966728724081,-47.28582384858476,1838,14.37082789463815,99.28972580112323,6054,2002-01-29,2026-09-01,False,True,True,True,3
full,us_sox_spy_rollcorr_w60_rz_w120,day,1,True,False,1,True,us_indexes+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.17646756373942596,0.03793092402662165,0.16233711711286275,0.18872997975259304,0.14135046048138042,0.48,-1.444719709234314,25,0.08576245489568907,0.022018326039481072,0.5852230837542941,-31.878034190592974,1337,14.375268151756758,99.289843104872,6055,2002-01-28,2026-09-01,False,False,True,True,2
night,lt_top10_bsdiff_selftanh_w15,c2c,2,True,True,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,1.25721505161702,0.4999502228959397,0.9469188414614353,1.0197079142053371,0.8009733963236184,0.7,-0.8243405243916911,10,-0.049440426872228264,0.005107388150025178,0.6696496813155032,-24.72478743660167,253,79.67889597835769,99.47113265755839,2269,2017-05-16,2026-09-01,True,True,True,True,4
night,lt_top10_bsdiff_selftanh_w15,o2o,2,True,False,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,1.179883001289321,0.4755838278974014,0.8973596036781571,0.9729461387352046,0.5705101314066056,0.7,-1.770255240368641,10,-0.03829721424457066,0.005107388150025178,0.6696496813155032,-24.16150959540877,240,79.67889597835769,99.47113265755839,2269,2017-05-16,2026-09-01,False,True,True,True,3
night,lt_top10_bsdiff_selftanh_w15,day,1,True,False,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.6687782883199448,0.28647001469707795,0.5367233234854959,0.6523438360344058,0.24678724227484453,0.7,-2.1508365069619324,10,-0.028448254479600203,0.005056318858334919,0.6695986120238129,-13.279604910707777,649,79.68005098769477,99.47113265755839,2269,2017-05-16,2026-09-01,False,True,True,True,3
night,lt_top10_bsdiff_selftanh_w15,noonpause,1,True,False,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,-1.5201309651224886,-0.6915975818218598,-0.9323328791901321,-0.5495472264715839,-1.8261996809673917,0.0,-3.2953773174133483,10,0.3815924088758655,0.005607631977734839,0.669828267702904,-24.48577380419092,2186,79.64440813770993,99.51391957578436,2263,2017-05-16,2026-08-31,False,False,False,True,1
night,lt_top10_bsdiff_selftanh_w15,night,1,True,False,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.9939067317449592,0.9871269801813475,0.9597017557160243,1.0812414173830558,0.8097279667133616,0.7,-0.9085256249619668,10,-0.054124989141365286,0.005607631977734839,0.669828267702904,-9.106378345429778,299,79.64440813770993,99.51391957578436,2263,2017-05-16,2026-08-31,True,True,True,True,4
night,lt_top10_bsdiff_selftanh_w15,ongap,1,True,False,1,True,large_trader+mtx_1d,2026-08-08,False,c2c|o2o|day|noonpause|night|ongap,c2c,-,-0.11845787599950762,-0.3538885595336333,-0.20555814097955538,-0.012984326659737835,-0.24747161227842404,0.3,-1.655955353811827,10,0.15148954724116517,0.005430688596033599,0.6699229459490242,-31.137934218905,1561,79.65725729160772,99.46996466431095,2264,2017-05-16,2026-09-01,False,False,False,True,1
night,lt_top10npct_signth_w60,c2c,2,True,False,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.9152514481874251,0.7054449317232578,0.8157480221768981,0.8634092204130303,1.135323498880385,0.8,-0.24812387575765285,10,-0.08203222589783238,0.01508206541290073,0.6131919887385526,-26.059476106030544,333,52.727929359972705,99.47113265755839,2269,2017-05-16,2026-09-01,True,True,True,True,4
night,lt_top10npct_signth_w60,o2o,2,True,False,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.979897324180544,0.344899374121413,0.730038908712839,0.7805667647719752,0.6092497107851435,0.8,-1.513890299273988,10,-0.08418554950737187,0.01508206541290073,0.6131919887385526,-29.210776087586133,406,52.727929359972705,99.47113265755839,2269,2017-05-16,2026-09-01,True,True,True,True,4
night,lt_top10npct_signth_w60,day,1,True,True,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.8630592043642588,0.06919430696487576,0.5870910403663322,0.6627230495084144,0.22621462482091997,0.7,-2.3745633804657427,10,-0.12342421379764978,0.015802042339562155,0.6132009644389923,-16.763586559176346,801,52.72825297386249,99.47113265755839,2269,2017-05-16,2026-09-01,False,True,True,True,3
night,lt_top10npct_signth_w60,noonpause,1,True,False,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,-0.9892024600546699,-0.34791098229975975,-0.5272992876398716,-0.2966894349257122,-1.01521848341685,0.1,-2.246198447435872,10,0.43905030610659207,0.015815461697946617,0.6132905643047426,-17.650252095762923,2214,52.78678894801873,99.46973044631021,2263,2017-05-16,2026-08-31,False,False,False,True,1
night,lt_top10npct_signth_w60,night,1,True,False,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.5002854740952257,0.9703190017060817,0.6677058131387897,0.745854973300074,0.9940472597427348,0.9,-0.3516168287139547,10,-0.03344487976815254,0.015815461697946617,0.6132905643047426,-14.544853352972059,436,52.78678894801873,99.46973044631021,2263,2017-05-16,2026-08-31,True,True,True,True,4
night,lt_top10npct_signth_w60,ongap,1,True,False,1,True,large_trader+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,day,-,0.07830889481486905,0.030381788856106616,0.05761861936406557,0.18499948112619333,0.18960563401887504,0.6,-1.4142731634112455,10,0.13842411918819372,0.015830548079293186,0.6137305867044714,-20.50706710259357,1561,52.757603735949225,99.46996466431095,2264,2017-05-16,2026-09-01,False,False,True,True,2
night,month_turn_drift_d5_d10,c2c,2,True,True,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.9342963184195746,1.1849459982085138,1.0035921633294382,1.0211202852769203,1.2152537920221798,0.8,-0.5284402386952443,10,0.7570356506343383,0.7307183781401498,0.7307183781401498,-32.435360530651344,318,22.8788012340238,73.07183781401498,2269,2017-05-16,2026-09-01,True,True,False,True,3
night,month_turn_drift_d5_d10,o2o,2,True,False,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.8113980485527577,1.159657415250695,0.9232435961504372,0.941010078268226,1.06741960105719,0.9,-0.6600864034617707,10,0.7819822666677465,0.7307183781401498,0.7307183781401498,-29.12646185455078,529,22.8788012340238,73.07183781401498,2269,2017-05-16,2026-09-01,True,True,False,True,3
night,month_turn_drift_d5_d10,day,1,True,False,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,-0.001313315779145836,0.4043582253727306,0.13922810945352598,0.167200746132445,0.11408081431741404,0.5,-1.05647944202029,10,0.7251522127125312,0.7307183781401498,0.7307183781401498,-24.811963818920944,1365,22.8788012340238,73.07183781401498,2269,2017-05-16,2026-09-01,False,False,False,True,1
night,month_turn_drift_d5_d10,noonpause,1,True,False,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.25334116572626497,0.4552299000645719,0.3048099460497583,0.3948670266508474,0.4926863961220048,0.6,-0.7540533683492153,10,0.8398659161934456,0.7304463102076889,0.7304463102076889,-8.199768807376568,954,22.939460892620414,73.04463102076889,2263,2017-05-16,2026-08-31,False,False,False,True,1
night,month_turn_drift_d5_d10,night,1,True,False,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.994390243908509,1.119649950527323,1.0026361929667016,1.03011994891445,1.6713850719476941,0.9,-0.33627250482948295,10,0.7992300518878386,0.7304463102076889,0.7304463102076889,-15.432441541412011,293,22.939460892620414,73.04463102076889,2263,2017-05-16,2026-08-31,True,True,False,True,3
night,month_turn_drift_d5_d10,ongap,1,True,False,1,True,mtx_1d,2026-08-09,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.29191825357883233,0.07803720933626294,0.1995699165670363,0.24543160948823373,0.4883792553218992,0.6,-0.634667183422157,10,0.8462929099897678,0.730565371024735,0.730565371024735,-18.341388846480807,607,22.929328621908127,73.0565371024735,2264,2017-05-16,2026-09-01,False,False,False,True,1
night,nfci_loose_drift_d3_12,c2c,2,True,True,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,1.0610124630430355,1.6734859905767856,1.2650719006362174,1.272445608515409,1.6337930562797973,1.0,0.6410326829034091,9,0.15121317408788773,0.22300572939620977,0.22300572939620977,-7.606438163403951,393,4.442485676509476,22.300572939620977,2269,2017-05-16,2026-09-01,True,True,False,True,3
night,nfci_loose_drift_d3_12,o2o,2,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,1.1933486878086714,1.5026773814525027,1.2717783780387324,1.278970274398491,2.2671799635205003,1.0,0.5858740226769261,9,0.16829365588165834,0.22300572939620977,0.22300572939620977,-11.036113546157205,394,4.442485676509476,22.300572939620977,2269,2017-05-16,2026-09-01,True,True,False,True,3
night,nfci_loose_drift_d3_12,day,1,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.6113339296607672,0.1390120404321134,0.43337170375285816,0.44547594305093385,0.469564530194625,0.6666666666666666,-1.4958757093820105,9,0.1471735576898292,0.22256500661084178,0.22256500661084178,-10.986086072888032,736,4.553547818422213,22.25650066108418,2269,2017-05-16,2026-09-01,False,True,True,True,3
night,nfci_loose_drift_d3_12,noonpause,1,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.251596860595738,1.6501093681324912,0.8243767817543423,0.8930114979920032,0.6609954413599939,0.6666666666666666,-0.4660178429300489,9,0.05585725512662033,0.22271321254971277,0.22271321254971277,-0.7950094919174491,423,4.454264250994256,22.271321254971276,2263,2017-05-16,2026-08-31,True,True,True,True,4
night,nfci_loose_drift_d3_12,night,1,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,1.208785220450403,1.7167123461403841,1.3616082512027907,1.3732822188917595,1.829258978486485,1.0,0.4604675540334706,9,0.15882878890216157,0.22271321254971277,0.22271321254971277,-6.19130637110647,391,4.454264250994256,22.271321254971276,2263,2017-05-16,2026-08-31,True,True,False,True,3
night,nfci_loose_drift_d3_12,ongap,1,True,False,1,True,nfci+mtx_1d,2026-08-08,True,c2c|o2o|day|noonpause|night|ongap,c2c,-,0.03608770318241492,0.4196266967850194,0.18560689631301977,0.20537560881590297,0.35667034289639554,0.5555555555555556,-1.3118438139970574,9,0.17489367875922765,0.2226148409893993,0.2226148409893993,-6.390674608573008,1927,4.563604240282686,22.261484098939928,2264,2017-05-16,2026-09-01,False,False,False,True,1
night,opt_call_all_oi_signth_w20,c2c,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.6035433863525987,-0.21330773028720443,0.27792429754237663,0.40361747236137074,0.33387891641270495,0.6,-1.364457244090527,10,-0.07681538638308211,0.01414883102885604,0.5595376249535137,-38.43344514899124,1212,141.67116435496723,95.90127809607758,2269,2017-05-16,2026-09-01,False,False,True,True,2
night,opt_call_all_oi_signth_w20,o2o,2,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.6834715691246966,0.12899981644204744,0.4610403426872814,0.590309374151193,0.38765267129258285,0.7,-1.511559306863256,10,-0.02419205239083515,0.01414883102885604,0.5595376249535137,-30.387921403789736,1078,141.67116435496723,95.90127809607758,2269,2017-05-16,2026-09-01,False,True,True,True,3
night,opt_call_all_oi_signth_w20,day,1,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,0.37621372913586176,-0.36955929856000275,0.12834099955335748,0.3328792379584079,0.0003117565030457736,0.6,-2.816938313978786,10,-0.003470280246214445,0.014485395492864865,0.5598741894175225,-28.034898959979245,936,141.77868236333265,95.90127809607758,2269,2017-05-16,2026-09-01,False,False,True,True,2
night,opt_call_all_oi_signth_w20,noonpause,1,True,False,-1,False,options+mtx_1d,2026-07-29,False,c2c|o2o|day|noonpause|night|ongap,-,-,-0.9317531174372665,-0.28966200138837866,-0.48162565286700165,0.10596477552952566,-0.9592060894644918,0.1,-4.864893735861853,10,-0.5489173426733239,0.013472639256773142,0.5602469778551722,-16.12901223213982,2262,141.95323134061502,95.8904109589041,2263,2017-05-16,2026-08-31,False,False,False,True,1
