event,offset,hold,window,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_abs_exec_w,full_turnover_ann,full_held_pct,full_n_bars,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
CPI,-2,1,c2c,CPI|off-2|h1|c2c,1,0.2630472588130568,0.6239820029495381,0.4019704393497484,0.5229936768836835,0.7647058823529411,-1.4105717811427592,17,0.0250585465788687,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.788,False,True,True,False,True,2,False
CPI,-2,1,o2o,CPI|off-2|h1|o2o,1,0.1977568184158434,0.4710870874062923,0.3036010835217122,0.5812657736926334,0.7647058823529411,-1.0829963054908796,17,0.0209235799412904,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.658,False,True,True,False,True,2,False
CPI,-2,1,day,CPI|off-2|h1|day,1,-0.0617849348617115,-0.3873250544419532,-0.1872009484833819,-0.1729633637059317,0.3529411764705882,-1.2464961698220425,17,0.0156441575883682,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.492,False,False,True,False,True,1,False
CPI,-2,1,ongap,CPI|off-2|h1|ongap,-1,0.5414486535216265,-0.9736984159428465,-0.1704122193476971,-0.86012077172646,0.2,-2.1355748634825664,10,-0.0469122565969528,0.0485865724381625,24.48763250883392,4.858657243816254,2264,-0.966,False,False,True,False,True,1,False
CPI,-2,1,night,CPI|off-2|h1|night,1,0.1889367672389741,0.5827653100890604,0.5341519247761046,0.5308407910087994,0.7,-1.3866822801214165,10,0.0900920918945409,0.0485865724381625,24.48763250883392,4.858657243816254,2264,1.854,False,True,True,False,True,2,False
CPI,-2,2,c2c,CPI|off-2|h2|c2c,1,0.3049142230908852,0.8771253830358297,0.5278935524763297,0.7423019929866979,0.7647058823529411,-0.9722333665390942,17,0.0395711518541923,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.622,True,True,True,False,True,3,False
CPI,-2,2,o2o,CPI|off-2|h2|o2o,1,0.3231846625951838,0.4827964090490545,0.3709925878230286,0.5573834210345342,0.7647058823529411,-1.5209790415679658,17,0.0480646845788619,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.755,False,True,True,False,True,2,False
CPI,-2,2,day,CPI|off-2|h2|day,1,0.0492856843644877,-0.2366926744285223,-0.0664183473516607,-0.1083612440435172,0.5294117647058824,-1.9524026227227784,17,0.0340743462117506,0.0636290967226219,16.03453237410072,6.36290967226219,6255,0.536,False,False,True,False,True,1,False
CPI,-2,2,ongap,CPI|off-2|h2|ongap,1,-0.0621071121680704,0.4872591385913277,0.3260852692100821,0.395558687670453,0.6,-0.8096247084704307,10,0.1157323296928347,0.097173144876325,24.598939929328623,9.717314487632509,2264,1.191,False,False,True,False,True,1,False
CPI,-2,2,night,CPI|off-2|h2|night,1,0.824182850148769,0.7760044069587794,0.7428889304395926,0.8773372561921204,0.8,-0.5416728130985017,10,0.1555720292604845,0.097173144876325,24.598939929328623,9.717314487632509,2264,1.601,True,True,True,False,False,3,False
CPI,-1,1,c2c,CPI|off-1|h1|c2c,1,0.0452632733235434,0.5467762892974071,0.2448366940843637,0.3790573606200356,0.5882352941176471,-1.5304741643471966,17,0.0144996547262905,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.456,False,False,True,False,True,1,False
CPI,-1,1,o2o,CPI|off-1|h1|o2o,1,0.156391301604801,0.1915946204579207,0.1570743859523929,0.2883462071094443,0.5882352941176471,-1.457559552786935,17,0.0271376497279461,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.853,False,False,True,False,True,1,False
CPI,-1,1,day,CPI|off-1|h1|day,1,-0.0032113085646009,-0.0689363196829682,-0.0298903431528303,-0.072923897107231,0.4117647058823529,-1.9505411192722757,17,0.0184335327148234,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.579,False,False,True,False,True,1,False
CPI,-1,1,ongap,CPI|off-1|h1|ongap,1,1.3600677316786378,0.3129000141792563,0.4552008478150373,0.3888003839756314,0.7,-1.0700471802555704,10,0.0686095103144384,0.0485865724381625,24.598939929328623,4.858657243816254,2264,1.412,False,True,True,False,True,2,False
CPI,-1,1,night,CPI|off-1|h1|night,1,0.6172804929609848,0.4243405427334315,0.4167759130976403,0.6354644937788564,0.7,-0.6071721969737551,10,0.0653144187746009,0.0485865724381625,24.598939929328623,4.858657243816254,2264,1.344,True,True,True,False,True,3,False
CPI,-1,2,c2c,CPI|off-1|h2|c2c,1,0.0425453058619886,0.4251625055925962,0.1886463946010753,0.3810492425796016,0.6470588235294118,-0.9103863912013764,17,0.0386766377667697,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.608,False,False,True,False,True,1,False
CPI,-1,2,o2o,CPI|off-1|h2|o2o,1,0.0222246657675814,0.4346011351398067,0.206877929774187,0.3303856889436494,0.7058823529411765,-1.2214733154754291,17,0.0409402030851918,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.643,False,True,True,False,True,2,False
CPI,-1,2,day,CPI|off-1|h2|day,1,-0.1010147628619804,0.2177021513601726,0.0363227679815163,0.0529577768035061,0.4705882352941176,-1.0047101393245468,17,0.0304069219134392,0.0636290967226219,16.03453237410072,6.36290967226219,6255,0.478,False,False,True,False,True,1,False
CPI,-1,2,ongap,CPI|off-1|h2|ongap,1,0.9521387729170246,0.6633408663759974,0.6938047813986207,0.7902650901756119,0.8,-0.6236875314215435,10,0.0997910241468187,0.0976148409893992,24.598939929328623,9.76148409893993,2264,1.022,True,True,True,False,True,3,False
CPI,-1,2,night,CPI|off-1|h2|night,1,1.0986219021065062,0.2705248255022691,0.3094704230731192,0.5920206438507228,0.8,-1.4510263635483944,10,0.1278102394448114,0.0976148409893992,24.598939929328623,9.76148409893993,2264,1.309,False,True,True,False,True,2,False
CPI,0,1,c2c,CPI|off0|h1|c2c,1,-0.0625080081497706,0.0277182009103481,-0.0277984628150273,0.0178687995680176,0.3529411764705882,-1.5142504094678055,17,0.0242036171310035,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.761,False,False,True,False,True,1,False
CPI,0,1,o2o,CPI|off0|h1|o2o,-1,0.0228024043699588,-0.5863528647227156,-0.2339881642370259,-0.3055479601999963,0.4117647058823529,-2.1961542901526974,17,-0.0138049220411258,0.0318196354333226,16.037096258394627,3.181963543332268,6254,-0.434,False,False,True,False,True,1,False
CPI,0,1,day,CPI|off0|h1|day,-1,-0.0125915059395405,-0.5256248159184054,-0.2336665560288067,-0.2722360627021781,0.2941176470588235,-1.8840385117257488,17,-0.011970272065308,0.0318145483613109,16.03453237410072,3.181454836131095,6255,-0.376,False,False,True,False,True,1,False
CPI,0,1,ongap,CPI|off0|h1|ongap,-1,0.0449782584564148,-0.9313616937368744,-0.8199671287059791,-0.92984375116242,0.2,-2.8013541925348,10,-0.0307282841254314,0.0490282685512367,24.710247349823323,4.902826855123675,2264,-0.627,False,False,True,False,True,1,False
CPI,0,1,night,CPI|off0|h1|night,1,0.5467867648528987,-0.1379550463557988,-0.0891420622207901,0.2752557154566597,0.6,-1.4845733466774798,10,0.0626901698243909,0.0490282685512367,24.710247349823323,4.902826855123675,2264,1.279,False,False,True,False,True,1,False
CPI,0,2,c2c,CPI|off0|h2|c2c,1,0.08800427422886,0.2955061555532418,0.1672269581552336,0.2941879788126267,0.5294117647058824,-1.6551289997935994,17,0.0420236839752514,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.66,False,False,True,False,True,1,False
CPI,0,2,o2o,CPI|off0|h2|o2o,1,-0.0434701192442749,0.4355414539986292,0.1537923417182655,0.2272698202145344,0.5294117647058824,-1.0352159551847506,17,0.0325711376955111,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.512,False,False,True,False,True,1,False
CPI,0,2,day,CPI|off0|h2|day,-1,-0.0510354708239929,-0.2766557755435974,-0.1366913519170033,-0.2260494581029362,0.5294117647058824,-3.045928237913337,17,-0.0302594764715132,0.0636290967226219,16.03453237410072,6.36290967226219,6255,-0.476,False,False,True,False,True,1,False
CPI,0,2,ongap,CPI|off0|h2|ongap,1,-0.2744103178639472,-0.0144208500978834,-0.032347313370564,0.1658803211212822,0.6,-1.8416034363013647,10,0.1223993393788138,0.0980565371024735,24.710247349823323,9.80565371024735,2264,1.248,False,False,True,False,True,1,False
CPI,0,2,night,CPI|off0|h2|night,1,0.6527730124380708,0.2642064815145282,0.2795052866325036,0.5260351027167905,0.7,-0.8588250741345717,10,0.0906868677035216,0.0980565371024735,24.710247349823323,9.80565371024735,2264,0.925,False,True,True,False,True,2,False
CPI,1,1,c2c,CPI|off1|h1|c2c,1,0.1193796815835378,0.324840494275825,0.1999358575488983,0.254160207764918,0.5882352941176471,-1.5888462460968418,17,0.0178048397763067,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.56,False,False,True,False,True,1,False
CPI,1,1,o2o,CPI|off1|h1|o2o,1,0.0595258565105117,0.1299532280958255,0.0859392084852588,0.2138707627832209,0.5294117647058824,-1.0537149939374728,17,0.018751902603482,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.589,False,False,True,False,True,1,False
CPI,1,1,day,CPI|off1|h1|day,1,-0.0620078139718784,-0.2465413937065937,-0.1260270558938115,-0.019008890358243,0.4117647058823529,-1.7064508318110163,17,0.0182636086444235,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.574,False,False,True,False,True,1,False
CPI,1,1,ongap,CPI|off1|h1|ongap,1,0.2477517386181102,-0.424059285338355,-0.3659374341118616,-0.294138468394843,0.5,-2.012928184086128,10,0.091843659322433,0.0490282685512367,24.710247349823323,4.902826855123675,2264,1.873,False,False,True,False,True,1,False
CPI,1,1,night,CPI|off1|h1|night,1,-0.1533656416367915,0.5475208577797426,0.4783660531185401,0.4371773902629035,0.5,-1.119359673032659,10,0.0278832595709462,0.0490282685512367,24.710247349823323,4.902826855123675,2264,0.569,False,False,True,False,True,1,False
CPI,1,2,c2c,CPI|off1|h2|c2c,1,0.0501034485664165,0.4295882671085679,0.2084336627806511,0.3752332804917455,0.5882352941176471,-0.8752460147296893,17,0.0355243125835247,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.558,False,False,True,False,True,1,False
CPI,1,2,o2o,CPI|off1|h2|o2o,1,0.240880441670999,0.2183313585496288,0.2199032681669751,0.3490228962460489,0.7647058823529411,-1.3644953530442574,17,0.0354394014169177,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.557,False,True,True,False,True,2,False
CPI,1,2,day,CPI|off1|h2|day,1,0.0475127479771082,-0.0865792535024549,-0.0029252079413434,0.0531610378159943,0.5294117647058824,-1.5852725035212194,17,0.0351979682904216,0.0636290967226219,16.03453237410072,6.36290967226219,6255,0.553,False,False,True,False,True,1,False
CPI,1,2,ongap,CPI|off1|h2|ongap,1,-0.3505681537810971,-0.2603407131430811,-0.2547230198765689,-0.4461571934622799,0.4,-1.6635628735707126,10,0.1519900212609499,0.0980565371024735,24.710247349823323,9.80565371024735,2264,1.55,False,False,True,False,False,1,False
CPI,1,2,night,CPI|off1|h2|night,1,0.4406607487155823,0.6198123372225414,0.5913411321796236,0.922968121252818,0.8,-0.5384672172080988,10,0.0711317881166481,0.0980565371024735,24.710247349823323,9.80565371024735,2264,0.725,True,True,True,False,True,3,False
CPI,2,1,c2c,CPI|off2|h1|c2c,-1,-0.0610281363158311,-0.3548113972496867,-0.1842300734457413,-0.3829847819830314,0.3529411764705882,-2.5493132631233677,17,-0.0176553070485086,0.0318196354333226,16.037096258394627,3.181963543332268,6254,-0.555,False,False,True,False,True,1,False
CPI,2,1,o2o,CPI|off2|h1|o2o,1,0.1901656741099981,0.1088613147032059,0.1402204634251897,0.221438547910917,0.4705882352941176,-0.9993351815659522,17,0.0166621477087476,0.0318196354333226,16.037096258394627,3.181963543332268,6254,0.524,False,False,True,False,True,1,False
CPI,2,1,day,CPI|off2|h1|day,1,0.0119099802428973,0.0073201754748964,0.0097984854036125,-0.0208293064592789,0.4705882352941176,-1.778249429084635,17,0.0169087638842164,0.0318145483613109,16.03453237410072,3.181454836131095,6255,0.531,False,False,True,False,True,1,False
CPI,2,1,ongap,CPI|off2|h1|ongap,-1,0.1427184560581992,-0.2686181946900934,-0.2323981858774917,0.0954160288860276,0.6,-1.663317377123018,10,-0.0601172382431246,0.0490282685512367,24.710247349823323,4.902826855123675,2264,-1.226,False,False,True,False,True,1,False
CPI,2,1,night,CPI|off2|h1|night,1,0.3272935467952029,0.236703772863192,0.2474749241838465,0.6069453317513336,0.8,-0.8548869016024949,10,0.0432627772324349,0.0490282685512367,24.710247349823323,4.902826855123675,2264,0.882,True,True,True,False,True,3,False
CPI,2,2,c2c,CPI|off2|h2|c2c,1,0.0067495892163402,-0.3475759033734641,-0.1471557381418534,-0.0053639996206935,0.4117647058823529,-1.3689959209027407,17,0.0396271620363482,0.0636392708666453,16.037096258394627,6.363927086664535,6254,0.623,False,False,True,False,True,1,False
CPI,2,2,o2o,CPI|off2|h2|o2o,-1,-0.053524415516749,-0.1803679298431528,-0.1049119287365176,-0.2471663839139,0.4705882352941176,-2.5450729358102677,17,-0.0360124019977841,0.0636392708666453,16.037096258394627,6.363927086664535,6254,-0.566,False,False,True,False,True,1,False
CPI,2,2,day,CPI|off2|h2|day,-1,0.0122857296510666,-0.3775279201799028,-0.1463294093900049,-0.1675287717633994,0.4705882352941176,-2.3729147940725146,17,-0.0322897003597619,0.0636290967226219,16.03453237410072,6.36290967226219,6255,-0.507,False,False,True,False,True,1,False
CPI,2,2,ongap,CPI|off2|h2|ongap,-1,-0.5304518179592671,-0.2777253814250836,-0.2824248622794756,-0.4811423434789522,0.4,-0.9162263213479722,10,-0.0939529269230836,0.0980565371024735,24.710247349823323,9.80565371024735,2264,-0.958,False,False,True,False,True,1,False
CPI,2,2,night,CPI|off2|h2|night,1,0.2021666985974088,0.1978902920639532,0.1969386110402302,0.2954531436622401,0.6,-0.6002664745072503,10,0.0738679258520568,0.0980565371024735,24.710247349823323,9.80565371024735,2264,0.753,False,False,True,False,True,1,False
FOMC,-2,1,c2c,FOMC|off-2|h1|c2c,-1,0.1696541241913119,-0.2757598314979119,-0.0855960553625978,-0.2212567216001329,0.4166666666666667,-1.7744002432527488,12,-0.0147366370220132,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,-0.98,False,False,True,False,True,1,False
FOMC,-2,1,o2o,FOMC|off-2|h1|o2o,1,0.028244126528955,0.6241583991171263,0.3278668606648043,0.5401781449239854,0.75,-1.3124042868150816,12,0.0104100698185567,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,0.693,False,True,True,False,True,2,False
FOMC,-2,1,day,FOMC|off-2|h1|day,-1,-0.0387313311006449,-0.5312308630163134,-0.279762361231167,-0.3356052025119807,0.3333333333333333,-2.5480333650442666,12,-0.0067403940616529,0.0150279776179056,7.574100719424461,1.5027977617905677,6255,-0.449,False,False,True,False,True,1,False
FOMC,-2,1,ongap,FOMC|off-2|h1|ongap,1,0.7914786421961384,0.085607916512843,0.1178299782027683,0.2865235297713733,0.5,-0.965373230168396,10,0.021008490562362,0.0331272084805653,16.69611307420495,3.312720848056537,2264,0.634,False,False,True,False,True,1,False
FOMC,-2,1,night,FOMC|off-2|h1|night,1,0.6999682913008384,-0.2183683577184331,-0.127387092730451,0.1183854671311371,0.6,-1.8264110915168037,10,0.0359566790216023,0.0331272084805653,16.69611307420495,3.312720848056537,2264,1.085,False,False,True,False,True,1,False
FOMC,-2,2,c2c,FOMC|off-2|h2|c2c,-1,0.1804174210885712,-0.2193220741636269,-0.054280263558037,-0.1536133997870765,0.5833333333333334,-2.1459234673694505,12,-0.0324390841535617,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,-1.079,False,False,True,False,True,1,False
FOMC,-2,2,o2o,FOMC|off-2|h2|o2o,-1,0.2261434731516833,-0.4299054494581947,-0.1512557125596434,-0.3085839874004742,0.4166666666666667,-2.1315518221543357,12,-0.0249835296445128,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,-0.831,False,False,True,False,True,1,False
FOMC,-2,2,day,FOMC|off-2|h2|day,-1,0.2652076054943895,-0.300393263596195,-0.0371214780752387,-0.1543480201634758,0.5,-2.6825037575230364,12,-0.0160665799365862,0.0300559552358113,7.574100719424461,3.005595523581136,6255,-0.535,False,False,True,False,True,1,False
FOMC,-2,2,ongap,FOMC|off-2|h2|ongap,1,1.5483903732063244,-0.0061299001732598,0.0532267822625223,0.4913585541624521,0.7,-1.389299816015167,10,0.1126643707991753,0.0662544169611307,16.69611307420495,6.625441696113074,2264,1.7,False,True,True,False,True,2,False
FOMC,-2,2,night,FOMC|off-2|h2|night,-1,0.0296353430524153,-0.2347772120800365,-0.204504980249594,-0.3989260376686734,0.4,-2.5508572351815566,10,-0.0716578441774316,0.0662544169611307,16.69611307420495,6.625441696113074,2264,-1.082,False,False,True,False,True,1,False
FOMC,-1,1,c2c,FOMC|off-1|h1|c2c,-1,0.0371804890816438,-0.0871952852833754,-0.0325628204822188,-0.0015281710654594,0.5833333333333334,-1.8211442771773136,12,-0.0176713942510685,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,-1.176,False,False,True,False,True,1,False
FOMC,-1,1,o2o,FOMC|off-1|h1|o2o,-1,0.3690571451696333,0.0119463860780048,0.1192738832347648,-0.0143731513175217,0.5,-1.4820184714892246,12,-0.0145374569612917,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,-0.967,False,False,True,False,True,1,False
FOMC,-1,1,day,FOMC|off-1|h1|day,-1,0.273731290415294,0.005131200393062,0.1254192548988283,-0.0430999876357517,0.5,-1.7268254684178543,12,-0.0092790067109547,0.0150279776179056,7.574100719424461,1.5027977617905677,6255,-0.617,False,False,True,False,True,1,False
FOMC,-1,1,ongap,FOMC|off-1|h1|ongap,1,0.7008938976839975,-0.1345842434674829,-0.098643361294139,0.4902778496932665,0.7,-1.5225428549100972,10,0.0918094495880479,0.0331272084805653,16.69611307420495,3.312720848056537,2264,2.771,False,True,True,False,True,2,False
FOMC,-1,1,night,FOMC|off-1|h1|night,-1,0.9695760254625442,-0.4657592913343888,-0.3215550045728573,-0.3334295972200977,0.2,-1.8049223303932265,10,-0.0357899589824248,0.0331272084805653,16.69611307420495,3.312720848056537,2264,-1.08,False,False,True,False,True,1,False
FOMC,-1,2,c2c,FOMC|off-1|h2|c2c,1,-0.0344191825253115,-0.5317871811988617,-0.2818675429883434,-0.4462194860812612,0.3333333333333333,-1.710027918376914,12,0.0360782546169032,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,1.2,False,False,True,False,True,1,False
FOMC,-1,2,o2o,FOMC|off-1|h2|o2o,-1,0.2860945117812284,0.2842060352138689,0.2396378767706686,0.2521069018214318,0.5833333333333334,-1.5906719694341536,12,-0.0259342062491322,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,-0.863,False,False,True,False,True,1,False
FOMC,-1,2,day,FOMC|off-1|h2|day,-1,0.1833923804314174,-0.0675476144479792,0.0485976795472029,-0.0620749257238875,0.5833333333333334,-1.9397665544242904,12,-0.0172793918708876,0.0300559552358113,7.574100719424461,3.005595523581136,6255,-0.575,False,False,True,False,True,1,False
FOMC,-1,2,ongap,FOMC|off-1|h2|ongap,1,-0.3624019044955436,-0.0229629006974141,-0.039802629588495,0.2497468150125484,0.6,-1.380879730932838,10,0.1240680165214135,0.0662544169611307,16.69611307420495,6.625441696113074,2264,1.873,False,False,True,False,True,1,False
FOMC,-1,2,night,FOMC|off-1|h2|night,-1,1.199534149513121,-0.2782866272126191,-0.1382820682166881,-0.2725127025490022,0.4,-1.407848469652887,10,-0.0939021160412727,0.0662544169611307,16.69611307420495,6.625441696113074,2264,-1.417,False,False,True,False,True,1,False
FOMC,0,1,c2c,FOMC|off0|h1|c2c,1,0.0485135849991192,-0.7833172655679591,-0.390906682736733,-0.5452344724108795,0.4166666666666667,-2.400051429178819,12,0.0183758074853548,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,1.223,False,False,True,False,True,1,False
FOMC,0,1,o2o,FOMC|off0|h1|o2o,-1,0.0016806606584068,0.3742872612584453,0.181983682969098,0.3341422584703228,0.6666666666666666,-1.188853216672565,12,-0.0113599311331392,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,-0.756,False,True,True,False,True,2,False
FOMC,0,1,day,FOMC|off0|h1|day,1,-0.0376839090105684,0.0182680889709414,-0.0072396027038675,0.0657042781300884,0.6666666666666666,-1.4089704254622464,12,0.0080340065204545,0.0150279776179056,7.574100719424461,1.5027977617905677,6255,0.535,False,True,True,False,True,2,False
FOMC,0,1,ongap,FOMC|off0|h1|ongap,-1,0.4428163604826679,-0.3360653710316093,-0.2601530108099713,-0.2447031479416478,0.5,-1.9948981285165064,10,-0.0318579766604547,0.0331272084805653,16.69611307420495,3.312720848056537,2264,-0.962,False,False,True,False,True,1,False
FOMC,0,1,night,FOMC|off0|h1|night,-1,0.5696736586251012,-0.052384188172915,0.0036689703351704,0.0116564999905327,0.5,-1.870591445299135,10,-0.057886978500945,0.0331272084805653,16.69611307420495,3.312720848056537,2264,-1.747,False,False,True,False,True,1,False
FOMC,0,2,c2c,FOMC|off0|h2|c2c,1,-0.0266692347112679,-0.2173176594470119,-0.1179662031499665,-0.1048218593781402,0.4166666666666667,-1.4141006504400984,12,0.0346501530850877,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,1.153,False,False,True,False,True,1,False
FOMC,0,2,o2o,FOMC|off0|h2|o2o,1,0.0221425106929385,-0.3372347371626035,-0.1583345008578176,-0.2735555976153515,0.3333333333333333,-1.4649063948989418,12,0.0238764197993737,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,0.794,False,False,True,False,True,1,False
FOMC,0,2,day,FOMC|off0|h2|day,1,0.1487785669514903,-0.4663335583769649,-0.1738378109851952,-0.1672117214188172,0.4166666666666667,-1.2167391969146486,12,0.0203116465370669,0.0300559552358113,7.574100719424461,3.005595523581136,6255,0.676,False,False,True,False,True,1,False
FOMC,0,2,ongap,FOMC|off0|h2|ongap,-1,0.8105444347121226,-0.0016646052609693,0.0926063064057601,0.092859123235214,0.5,-1.6654030001964288,10,-0.0655727015551887,0.0662544169611307,16.584805653710248,6.625441696113074,2264,-0.99,False,False,True,False,True,1,False
FOMC,0,2,night,FOMC|off0|h2|night,-1,1.2020122346972004,0.2939945049489275,0.3992527554648008,0.3324220463768559,0.5,-0.8020173614314575,10,-0.0925200443921075,0.0662544169611307,16.584805653710248,6.625441696113074,2264,-1.396,False,False,True,False,True,1,False
FOMC,1,1,c2c,FOMC|off1|h1|c2c,-1,0.0258864861891634,-0.593605062565121,-0.2797919345819813,-0.5505110950203341,0.3333333333333333,-1.703932646399012,12,-0.0162968051344526,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,-1.084,False,False,True,False,True,1,False
FOMC,1,1,o2o,FOMC|off1|h1|o2o,1,0.0906231307437074,-0.0656270256579259,-0.0027209612159482,-0.0273402354376626,0.5833333333333334,-1.9755995629754124,12,0.0124796705115333,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,0.83,False,False,True,False,True,1,False
FOMC,1,1,day,FOMC|off1|h1|day,1,0.178991657923534,-0.6628834298465047,-0.2744434550848708,-0.3209150270622164,0.3333333333333333,-1.6887293396780747,12,0.0123112613771339,0.0150279776179056,7.574100719424461,1.5027977617905677,6255,0.819,False,False,True,False,True,1,False
FOMC,1,1,ongap,FOMC|off1|h1|ongap,-1,0.4116394352537151,0.1876240140830998,0.2177168191543086,-0.082710947465297,0.6,-1.7037019599443708,10,-0.033314134621823,0.0331272084805653,16.584805653710248,3.312720848056537,2264,-1.006,False,False,True,False,True,1,False
FOMC,1,1,night,FOMC|off1|h1|night,-1,0.941419173526622,0.4853600246120283,0.5573719564956825,0.2467513883617269,0.6,-1.7403683519288566,10,-0.0343295749104497,0.0331272084805653,16.584805653710248,3.312720848056537,2264,-1.036,False,False,True,False,True,1,False
FOMC,1,2,c2c,FOMC|off1|h2|c2c,-1,0.1152889974086864,-0.9435108459585968,-0.421283641113688,-0.5286956677287872,0.25,-2.386862647359172,12,-0.0297371958914455,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,-0.989,False,False,True,False,True,1,False
FOMC,1,2,o2o,FOMC|off1|h2|o2o,1,0.0395767994627163,0.3216539639974802,0.1751362086300623,0.1642955778751251,0.5833333333333334,-1.906895628116625,12,0.0206370935524243,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,0.687,False,False,True,False,True,1,False
FOMC,1,2,day,FOMC|off1|h2|day,1,0.081218931168368,-0.4120718661673084,-0.1809906534934928,-0.1627681140128324,0.5,-1.6604412881983144,12,0.023034984678439,0.0300559552358113,7.574100719424461,3.005595523581136,6255,0.766,False,False,True,False,True,1,False
FOMC,1,2,ongap,FOMC|off1|h2|ongap,-1,0.409947173501138,0.0138254531847445,0.0542927347776086,-0.0010912767490569,0.4,-1.300237410274766,10,-0.0750825689191954,0.0658127208480565,16.69611307420495,6.581272084805653,2264,-1.141,False,False,True,False,True,1,False
FOMC,1,2,night,FOMC|off1|h2|night,-1,0.777544322851661,-0.3386490817337336,-0.1871096826815473,-0.3183390892436457,0.3,-1.6604413589486295,10,-0.0897898097639037,0.0658127208480565,16.69611307420495,6.581272084805653,2264,-1.364,False,False,True,False,True,1,False
FOMC,2,1,c2c,FOMC|off2|h1|c2c,-1,0.0952370724656329,-0.7935890392512431,-0.3603852580949142,-0.3296906475144174,0.4166666666666667,-2.4144559736571534,12,-0.0134628502917126,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,-0.896,False,False,True,False,True,1,False
FOMC,2,1,o2o,FOMC|off2|h1|o2o,-1,-0.0192566607431751,-0.6397097976442957,-0.3339566636763109,-0.5074744943270365,0.3333333333333333,-1.778601192504618,12,-0.0081501615013668,0.0150303805564438,7.575311800447714,1.5030380556443876,6254,-0.542,False,False,True,False,True,1,False
FOMC,2,1,day,FOMC|off2|h1|day,-1,-0.0074508821560214,-0.1729930534170194,-0.0895846925721215,-0.3225474094693458,0.3333333333333333,-1.6830175792931483,12,-0.010749583566305,0.0150279776179056,7.574100719424461,1.5027977617905677,6255,-0.715,False,False,True,False,True,1,False
FOMC,2,1,ongap,FOMC|off2|h1|ongap,-1,-0.4080873775819455,-0.2714100197932406,-0.2685524091920941,-0.3919521379821188,0.3,-1.181837343433552,10,-0.0417838178846932,0.0326855123674911,16.584805653710248,3.2685512367491167,2264,-1.278,False,False,True,False,True,1,False
FOMC,2,1,night,FOMC|off2|h1|night,-1,0.0031943505818123,-0.8502250872225285,-0.740646768816372,-0.5953634695339729,0.3,-2.0170174817172124,10,-0.0556155223424398,0.0326855123674911,16.584805653710248,3.2685512367491167,2264,-1.702,False,False,True,False,True,1,False
FOMC,2,2,c2c,FOMC|off2|h2|c2c,-1,0.1702041275893523,-0.2533086591830772,-0.0675010376561449,-0.0796615615799603,0.5,-1.4176153472142692,12,-0.0229208443523996,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,-0.762,False,False,True,False,True,1,False
FOMC,2,2,o2o,FOMC|off2|h2|o2o,-1,-0.0168376948051911,-0.4900366151554967,-0.2524398732788658,-0.3289900368449915,0.3333333333333333,-2.0471837345964934,12,-0.012780497377991,0.0300607611128877,7.575311800447714,3.0060761112887757,6254,-0.425,False,False,True,False,True,1,False
FOMC,2,2,day,FOMC|off2|h2|day,-1,0.1273664128639721,-0.4599892309964777,-0.180591714526596,-0.2981151495565015,0.4166666666666667,-1.922727221935386,12,-0.0214628384076552,0.0300559552358113,7.574100719424461,3.005595523581136,6255,-0.714,False,False,True,False,True,1,False
