panel,feature,transform,window,variant,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_mean_exec_w,full_abs_exec_w,full_turnover_ann,full_held_pct,full_max_dd_days,full_n_bars,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
monthly,put_oi_total,dev,60,day,monthly|put_oi_total|dev|w60|day,-1,0.2967384419563479,-0.1821779221589036,0.0770993343800177,-0.0765686995460923,0.5,-2.805196661038943,18,4827.724842845815,1527.120285193648,89638.91050041662,8410746.535311101,100.0,1565,4305,0.054,False,False,True,False,False,1,False
monthly,put_oi_total,dev,120,c2c,monthly|put_oi_total|dev|w120|c2c,-1,-0.0838258059251206,0.2223861910796122,0.0668135054024614,0.0290370264163929,0.5,-1.898198983193231,18,7787.907016532078,3609.966696022724,93485.58305871132,8409127.5618727,100.0,3616,4274,0.083,False,False,True,False,False,1,False
monthly,put_oi_total,dev,120,o2o,monthly|put_oi_total|dev|w120|o2o,-1,-0.0607244181542217,0.1963182071775315,0.0649826577965849,-0.0398888259078696,0.3333333333333333,-3.167477035989443,18,7064.760706516956,3609.966696022724,93485.58305871132,8409127.5618727,100.0,2167,4274,0.076,False,False,True,False,False,1,False
monthly,put_oi_total,dev,120,day,monthly|put_oi_total|dev|w120|day,-1,0.3322507964442561,-0.2569236235855265,0.0557892313120634,-0.1121995499847278,0.6111111111111112,-2.601532675945356,18,8896.319746565085,3617.288748647437,93471.88157534476,8407246.944595069,100.0,1565,4275,0.095,False,False,True,False,False,1,False
monthly,put_oi_total,dev,252,c2c,monthly|put_oi_total|dev|w252|c2c,-1,-0.0503090500261654,0.1922893084639292,0.0768843174404734,0.051911114846022,0.3888888888888889,-1.435327063564507,18,17377.1925763779,7815.789210370274,102385.047893992,8416205.424457809,100.0,3631,4208,0.17,False,False,True,False,False,1,False
monthly,put_oi_total,dev,252,o2o,monthly|put_oi_total|dev|w252|o2o,-1,0.0359332584246534,0.1720149960231627,0.1058347313966038,0.0191160261406463,0.5,-2.457583087797029,18,14331.967220019762,7815.789210370274,102385.047893992,8416205.424457809,100.0,2380,4208,0.14,False,False,True,False,False,1,False
monthly,put_oi_total,dev,252,day,monthly|put_oi_total|dev|w252|day,-1,0.3254326612445566,-0.3225227453556039,0.006696398546253,-0.1394799030780325,0.6111111111111112,-2.676818326516007,18,14040.407276128386,7824.622112012435,102371.4124519222,8414290.674059981,100.0,2723,4209,0.137,False,False,True,False,False,1,False
monthly,put_cog,selfz,20,c2c,monthly|put_cog|selfz|w20|c2c,1,0.0037275331457667,-0.185795741230233,-0.1115651983192273,-0.3148144652552492,0.3888888888888889,-1.1928730623526078,18,0.449585338200544,0.0563334663795739,0.9783647360663308,126.75060524256386,99.46808510638296,3620,4324,0.46,False,False,True,False,False,1,False
monthly,put_cog,selfz,20,o2o,monthly|put_cog|selfz|w20|o2o,-1,-0.060818067324749,0.0058606452272319,-0.0242744749733281,-0.0255595912881348,0.5555555555555556,-1.6503717211632358,18,-0.3699906416763567,-0.0563334663795739,0.9783647360663308,126.75060524256386,99.46808510638296,1831,4324,-0.378,False,False,True,False,False,1,False
monthly,put_cog,selfz,20,day,monthly|put_cog|selfz|w20|day,-1,0.0270302094687207,-0.0522183807046135,-0.016064668142223,-0.0729781182948777,0.5,-4.08619522557226,18,-0.3766597033269619,-0.0561499849740028,0.9783089808933014,126.73808788029125,99.46820809248554,2487,4325,-0.385,False,False,True,False,False,1,False
monthly,put_cog,selfz,60,c2c,monthly|put_cog|selfz|w60|c2c,-1,-0.0318052243286049,-0.0170959816574293,-0.0215677149019647,-0.012845447552565,0.3888888888888889,-0.8374165782607139,18,-0.5362120556603163,-0.0327112716755453,0.9203088432153752,100.52526102141888,99.23327137546468,2694,4304,-0.583,False,False,True,False,False,1,False
monthly,put_cog,selfz,60,o2o,monthly|put_cog|selfz|w60|o2o,-1,0.0932526819841443,-0.0660556537657125,0.0044589256870827,-0.0259536607004328,0.3888888888888889,-1.1174990959233864,18,-0.4154121511430897,-0.0327112716755453,0.9203088432153752,100.52526102141888,99.23327137546468,3687,4304,-0.451,False,False,True,False,False,1,False
monthly,put_cog,selfz,60,day,monthly|put_cog|selfz|w60|day,-1,-0.014349673908022,0.005669180783702,-0.0028380996594217,-0.017313907146703,0.5555555555555556,-3.4414342939357025,18,-0.4649171776816632,-0.0325393158949224,0.9202594238241304,100.50802372600968,99.23344947735193,3937,4305,-0.505,False,False,True,False,False,1,False
monthly,put_cog,selfz,120,c2c,monthly|put_cog|selfz|w120|c2c,1,-0.0171282536789944,0.0518797995328519,0.0301435932848544,0.006813141827238,0.5555555555555556,-1.2861384431831728,18,0.6061388475818242,0.0213444541889454,0.8891488286422765,91.86181461308912,99.298081422555,2500,4274,0.682,False,False,True,False,False,1,False
monthly,put_cog,selfz,120,o2o,monthly|put_cog|selfz|w120|o2o,-1,-0.0623326641603016,-0.1432530272135387,-0.1108579994784194,-0.1978789786886841,0.4444444444444444,-1.493108236400214,18,-0.4433363554185949,-0.0213444541889454,0.8891488286422765,91.86181461308912,99.298081422555,3687,4274,-0.499,False,False,True,False,False,1,False
