event,field,kwin,hold,shape,variant,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_mean_exec_w,full_abs_exec_w,full_turnover_ann,full_held_pct,full_max_dd_days,full_n_bars,beta_per_w,gate_srsr,gate_posyr,gate_nyr,gate_beta,gate_beta_raw,n_gates,passes
NFP,unemployment_rate,36,10,sgn,day,NFP|unemployment_rate|k36|h10|sgn|day,1,0.3327378510120379,0.2556904605174718,0.302326256200025,0.3615206120327922,0.6666666666666666,-1.4642821763900218,15,-0.0061169430985047,0.0097521982414068,0.0957633892885691,4.834532374100719,9.576338928856917,2649,6255,-0.064,False,True,True,True,True,3,False
NFP,unemployment_rate,36,10,sgn,ongap,NFP|unemployment_rate|k36|h10|sgn|ongap,1,1.1829091092143122,-0.0211010925583389,0.1124129379471935,0.2632432681586206,0.5,-1.5268882348127124,8,-0.04587378853442,0.0220848056537102,0.127208480565371,6.45583038869258,12.7208480565371,1827,2264,-0.361,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,1,z,c2c,JOLTS|jolts_openings_thousands|k12|h1|z|c2c,-1,0.165951562621026,-0.2084346265207332,-0.0255561815274143,0.0845395795313911,0.4705882352941176,-1.279316434769766,17,-0.0044268394039337,0.0002880676202362,0.0089839235345658,4.527897461421175,2.9421170450911416,3352,6254,,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,1,z,o2o,JOLTS|jolts_openings_thousands|k12|h1|z|o2o,-1,0.1725663185129573,-0.4840081468521932,-0.1325085597042911,-0.2964335231256048,0.3529411764705882,-1.9332454307416536,17,-0.0004106324694198,0.0002880676202362,0.0089839235345658,4.527897461421175,2.9421170450911416,2612,6254,,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,1,z,day,JOLTS|jolts_openings_thousands|k12|h1|z|day,1,0.083395092854537,0.2184655522479673,0.1379251427077934,0.4120048858090381,0.5882352941176471,-1.3409970377088067,17,0.0017592571113152,-0.0002880215662602,0.0089824872558232,4.527173576934937,2.941646682653877,2341,6255,,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,1,z,ongap,JOLTS|jolts_openings_thousands|k12|h1|z|ongap,-1,-0.2016604767209673,-0.4988306765427083,-0.4586908241688265,-0.1775902650083671,0.5,-1.746412699488288,10,0.0264152923674061,0.001036537042881,0.0143584265137573,7.236646962933692,4.681978798586572,1854,2264,1.84,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,1,sgn,c2c,JOLTS|jolts_openings_thousands|k12|h1|sgn|c2c,1,-0.0343234127165013,0.011595293741422,-0.0103039332970908,0.010216667147087,0.5,-1.8545962357278012,16,0.0061807186592712,-0.0003197953309881,0.0108730412535976,5.480012791813239,1.0873041253597695,2341,6254,0.568,False,False,True,False,True,1,False
JOLTS,jolts_openings_thousands,12,1,sgn,o2o,JOLTS|jolts_openings_thousands|k12|h1|sgn|o2o,-1,0.0699992030247277,-0.4065678840082368,-0.1356382519691312,-0.2577633088262593,0.3125,-1.398276426489649,16,-0.0003266040788819,0.0003197953309881,0.0108730412535976,5.480012791813239,1.0873041253597695,3621,6254,-0.03,False,False,True,True,True,2,False
JOLTS,jolts_openings_thousands,12,1,sgn,day,JOLTS|jolts_openings_thousands|k12|h1|sgn|day,1,0.0114828074403299,0.3379570851518464,0.1644483201662842,0.3961987503499375,0.5625,-0.911535042753064,16,0.0013898864037125,-0.0003197442046362,0.0108713029576338,5.479136690647482,1.0871302957633893,2341,6255,0.128,False,False,True,True,True,2,False
JOLTS,jolts_openings_thousands,12,1,sgn,ongap,JOLTS|jolts_openings_thousands|k12|h1|sgn|ongap,-1,-0.1186072684960098,-0.3259767535855531,-0.2997282933712922,0.0627703341082135,0.6666666666666666,-1.8047663155512652,9,0.0195336522876375,0.0008833922261484,0.0167844522968197,8.459363957597175,1.678445229681979,1854,2264,1.164,False,True,True,False,True,2,False
