date,fgn_net_k,trust_net_k,dealer_net_k,fgn_gross_k,trust_gross_k,fgn_breadth,trust_breadth
2013-10-08,3076538.0,-453321.0,,45248147.0,4913810.0,0.6083408884859474,0.4915254237288136
2013-10-09,3455705.0,-199171.0,,41260910.0,4417910.0,0.4180633147113594,0.4841628959276018
2013-10-11,4058602.0,-234916.0,,54726475.0,3179378.0,0.6153846153846154,0.48598130841121495
2013-10-14,3975882.0,-524160.0,,32773981.0,3516065.0,0.47509225092250923,0.4386792452830189
2013-10-15,8012836.0,-324177.0,,38758766.0,4399528.0,0.7686170212765957,0.4532710280373832
2013-10-16,1809541.0,-214628.0,,35423894.0,3396963.0,0.6332116788321168,0.5194174757281553
2013-10-17,3256173.0,-276851.0,,37195696.0,2636377.0,0.63016157989228,0.5342465753424658
2013-10-18,8555191.0,-160407.0,,39352401.0,3428783.0,0.6771507863089732,0.3795918367346939
2013-10-21,2086620.0,-260527.0,,35177209.0,3393751.0,0.5099526066350711,0.485
2013-10-22,2852772.0,-474648.0,,39448999.0,2961987.0,0.5659690627843494,0.17073170731707318
2013-10-23,2952319.0,-59717.0,,35028239.0,3090841.0,0.41427247451343835,0.4017094017094017
2013-10-24,2447894.0,-469685.0,,32948420.0,3118270.0,0.5972359328726555,0.4326923076923077
2013-10-25,-2785447.0,-193279.0,,36418079.0,3008842.0,0.36372180451127817,0.4036697247706422
2013-10-28,4689987.0,-592225.0,,28509076.0,2428515.0,0.5423387096774194,0.2943722943722944
2013-10-29,-269569.0,-227958.0,,35022422.0,2758155.0,0.5520934761441091,0.44761904761904764
2013-10-30,4995851.0,-213396.0,,31793255.0,3068061.0,0.584390243902439,0.4245810055865922
2013-10-31,4030802.0,157255.0,,47585244.0,3199329.0,0.5216110019646365,0.425
2013-11-01,496255.0,-220746.0,,33998052.0,3376755.0,0.4893822393822394,0.3215547703180212
2013-11-04,4127096.0,-723983.0,,38174653.0,3772471.0,0.4319695528068506,0.359375
2013-11-05,-3393894.0,-394877.0,,39638425.0,3735991.0,0.3597122302158273,0.4321608040201005
2013-11-06,3359908.0,-844880.0,,35438052.0,3291280.0,0.4791271347248577,0.32075471698113206
2013-11-07,-2434143.0,-224383.0,,36159891.0,3178368.0,0.4087117701575533,0.38317757009345793
2013-11-08,-2051863.0,-397946.0,,34500494.0,3888284.0,0.3682692307692308,0.4067796610169492
2013-11-11,-4727004.0,-290913.0,,30875377.0,2429404.0,0.4359447004608295,0.46111111111111114
2013-11-12,1999943.0,-357168.0,,41720051.0,2534017.0,0.5658012533572068,0.4587628865979381
2013-11-13,-8701918.0,-529209.0,,39301237.0,2212218.0,0.4396887159533074,0.41754385964912283
2013-11-14,-5805295.0,-168254.0,,42187053.0,2670853.0,0.4881516587677725,0.5159574468085106
2013-11-15,-2639525.0,409835.0,,33743950.0,2571470.0,0.42634146341463414,0.4788732394366197
2013-11-18,1404014.0,31430.0,,35771826.0,2544961.0,0.4332706766917293,0.5135135135135135
2013-11-19,-647033.0,580232.0,,42098074.0,3141937.0,0.5348133198789102,0.6210045662100456
2013-11-20,-8307729.0,486099.0,,43336914.0,2883078.0,0.464816650148662,0.6342592592592593
2013-11-21,-10760505.0,-74113.0,,48313046.0,2367984.0,0.43641618497109824,0.42105263157894735
2013-11-22,-4938273.0,-43064.0,,39262388.0,2661651.0,0.48403193612774453,0.4139344262295082
2013-11-25,1844595.0,267811.0,,35857885.0,2315083.0,0.6309055118110236,0.4954954954954955
2013-11-26,335454.0,113609.0,,64706815.0,3185698.0,0.5778210116731517,0.4703389830508475
2013-11-27,1355994.0,688874.0,,32461866.0,2754608.0,0.5721343873517787,0.515
2013-11-28,8833465.0,673210.0,,33756069.0,3268980.0,0.7701149425287356,0.5446009389671361
2013-11-29,7345353.0,96264.0,,38828279.0,2922126.0,0.7090909090909091,0.5117370892018779
2013-12-02,4140489.0,-52325.0,,26135339.0,2942095.0,0.5822550831792976,0.46919431279620855
2013-12-03,1760287.0,-474021.0,,32608854.0,3739396.0,0.5428296438883542,0.3391304347826087
2013-12-04,3542129.0,-890721.0,,36178316.0,3612879.0,0.6265402843601896,0.34509803921568627
2013-12-05,-1806793.0,-240436.0,,37304060.0,3255883.0,0.43874643874643876,0.36752136752136755
2013-12-06,315354.0,-464773.0,,40122953.0,3115264.0,0.5405405405405406,0.4251207729468599
2013-12-09,8705310.0,-848720.0,,36479140.0,3843417.0,0.6267482517482518,0.3911290322580645
2013-12-10,5369895.0,-843197.0,,36258677.0,4500262.0,0.5975609756097561,0.4735202492211838
2013-12-11,4922780.0,114207.0,,38778938.0,4094515.0,0.5386666666666666,0.44680851063829785
2013-12-12,-873682.0,106894.0,,34928519.0,3968010.0,0.40978886756238003,0.5
2013-12-13,-895973.0,-424744.0,,37829194.0,3896516.0,0.6061946902654868,0.5443548387096774
2013-12-16,-2965306.0,-85257.0,,36528613.0,5204379.0,0.36895910780669144,0.5606694560669456
2013-12-17,2356616.0,-287910.0,,38430899.0,6005258.0,0.47564469914040114,0.4790996784565916
2013-12-18,-1483102.0,7244.0,,45168612.0,4897646.0,0.5591296121097445,0.572463768115942
2013-12-19,2020753.0,921574.0,,35519997.0,4728987.0,0.5386740331491713,0.6141078838174274
2013-12-20,1301086.0,-346523.0,,43948035.0,4835444.0,0.6047745358090185,0.4263803680981595
2013-12-23,1543168.0,-15241.0,,28847914.0,3528371.0,0.6200185356811863,0.5305164319248826
2013-12-24,-118059.0,-100216.0,,14738824.0,3665097.0,0.5940130963517306,0.24154589371980675
2013-12-25,-270059.0,-328533.0,,8703640.0,3239371.0,0.4911816578483245,0.21199143468950749
2013-12-26,819246.0,-174777.0,,8057252.0,3517211.0,0.5744274809160306,0.4098360655737705
2013-12-27,6327784.0,133962.0,,25696565.0,3325216.0,0.646690518783542,0.6060606060606061
2013-12-30,8087568.0,235389.0,,29125573.0,3757921.0,0.6956521739130435,0.5295238095238095
2013-12-31,5425890.0,136938.0,,21796468.0,4584847.0,0.5620300751879699,0.3968253968253968
2014-01-02,2567845.0,133342.0,,25388349.0,4925289.0,0.5961182994454713,0.4722222222222222
2014-01-03,-2509845.0,-537249.0,,33143352.0,7115318.0,0.4939422180801491,0.41637010676156583
2014-01-06,141478.0,-1219663.0,,35134812.0,7464638.0,0.553082191780822,0.41492537313432837
2014-01-07,1871771.0,-545800.0,,41062152.0,5742548.0,0.6991452991452991,0.4594594594594595
2014-01-08,3429319.0,368874.0,,45537152.0,7242972.0,0.5387968613775065,0.5709219858156028
2014-01-09,354198.0,587040.0,,52486863.0,6288707.0,0.5323679727427598,0.4521072796934866
2014-01-10,-142586.0,-258821.0,,42471102.0,4855272.0,0.6501283147989735,0.39308176100628933
2014-01-13,3571380.0,245630.0,,35265973.0,4353729.0,0.5722789115646258,0.48360655737704916
2014-01-14,84052.0,-514764.0,,37524204.0,4620876.0,0.5313304721030043,0.4772727272727273
2014-01-15,7462092.0,147713.0,,58356737.0,6984445.0,0.4689413823272091,0.5016393442622951
2014-01-16,4860527.0,222099.0,,47557064.0,5681500.0,0.46898496240601506,0.5
2014-01-17,10844916.0,-500781.0,,49135323.0,5906080.0,0.5070688030160226,0.3949843260188088
2014-01-20,3841363.0,86684.0,,37427597.0,5596454.0,0.5384615384615384,0.4163265306122449
2014-01-21,497747.0,-577113.0,,43079367.0,5747401.0,0.4878731343283582,0.3271604938271605
2014-01-22,2624119.0,-112128.0,,48022201.0,4336788.0,0.5522388059701493,0.38434163701067614
2014-01-23,1163097.0,-104253.0,,46480214.0,3694184.0,0.37694974003466203,0.38934426229508196
2014-01-24,2010939.0,-362738.0,,48624269.0,3675153.0,0.4330708661417323,0.3789173789173789
2014-01-27,-17629631.0,-1118228.0,,72927677.0,4042889.0,0.3913808267370273,0.2529182879377432
2014-02-05,-44693535.0,-911629.0,,130092482.0,3758674.0,0.3233582709891937,0.4057971014492754
2014-02-06,-17008270.0,306471.0,,81667162.0,5248177.0,0.3174204355108878,0.5166666666666667
2014-02-07,-6049944.0,908466.0,,57812215.0,4633919.0,0.29833333333333334,0.5633187772925764
2014-02-10,-6207225.0,801452.0,,35972407.0,4640961.0,0.37468566638725903,0.548
2014-02-11,32701.0,590240.0,,35674866.0,4605298.0,0.504941599281222,0.4825174825174825
2014-02-12,3096212.0,206251.0,,44579346.0,4649557.0,0.35583333333333333,0.5336322869955157
2014-02-13,-871787.0,-88944.0,,35152628.0,4059923.0,0.3550042771599658,0.4616977225672878
2014-02-14,10251831.0,-414937.0,,45900579.0,3762685.0,0.5218165627782725,0.42592592592592593
2014-02-17,3471795.0,-84914.0,,29462201.0,4403963.0,0.4505395683453237,0.48523206751054854
2014-02-18,7030640.0,-783634.0,,30493185.0,6121517.0,0.605595667870036,0.4141791044776119
2014-02-19,8149064.0,-54127.0,,37660737.0,5580975.0,0.6747491638795987,0.46956521739130436
2014-02-20,1555641.0,47791.0,,43499382.0,5301096.0,0.4864406779661017,0.43562610229276894
2014-02-21,11454263.0,52229.0,,44320139.0,3823254.0,0.5675446049277825,0.5166666666666667
2014-02-24,1827207.0,-400424.0,,35874726.0,5247067.0,0.5210437710437711,0.4975369458128079
2014-02-25,3590966.0,-970487.0,,42261198.0,5646006.0,0.5243478260869565,0.4784688995215311
2014-02-26,6935268.0,-274843.0,,50525928.0,5364461.0,0.4659949622166247,0.4645669291338583
2014-02-27,7672122.0,-205422.0,,53945268.0,5073854.0,0.5543859649122806,0.3905109489051095
2014-03-03,224449.0,-1030155.0,,67236801.0,5897987.0,0.4246575342465753,0.3767123287671233
2014-03-04,-1752336.0,-564546.0,,42054231.0,4694206.0,0.47750865051903113,0.48484848484848486
2014-03-05,1559142.0,511885.0,,42927799.0,5392243.0,0.5618073316283035,0.5040650406504065
2014-03-06,10996554.0,-79398.0,,57419867.0,5616471.0,0.5466101694915254,0.3333333333333333
2014-03-07,12450867.0,-431068.0,,54898439.0,5306225.0,0.42131147540983604,0.3293051359516616
2014-03-10,3195524.0,-2016689.0,,42308662.0,5186287.0,0.5051369863013698,0.19057377049180327
2014-03-11,-92510.0,-733150.0,,40599980.0,4397509.0,0.47427101200686106,0.3305785123966942
2014-03-12,345692.0,-307486.0,,39329586.0,4161567.0,0.4857389801210026,0.30132450331125826
2014-03-13,5789990.0,2651.0,,58638550.0,5419061.0,0.5433673469387755,0.41832669322709165
2014-03-14,-1851360.0,-810235.0,,50257966.0,3914863.0,0.5034071550255537,0.38402061855670105
2014-03-17,2831269.0,-603500.0,,33344558.0,4317102.0,0.559322033898305,0.3568904593639576
2014-03-18,4406642.0,178536.0,,46673319.0,4824532.0,0.5598326359832636,0.4635036496350365
2014-03-19,-1456531.0,-746441.0,,43477987.0,4811297.0,0.4019933554817276,0.3993174061433447
2014-03-20,-4472354.0,-526033.0,,50748287.0,3931451.0,0.3795918367346939,0.4496124031007752
2014-03-21,2003048.0,-913970.0,,61059468.0,6735967.0,0.379746835443038,0.3103448275862069
2014-03-24,7238371.0,-1389972.0,,39806247.0,4730689.0,0.4760302775441548,0.3898305084745763
2014-03-25,-216595.0,116596.0,,38968100.0,3845115.0,0.6129568106312292,0.5443037974683544
2014-03-26,6108100.0,265188.0,,46840106.0,4051712.0,0.5380165289256198,0.5272727272727272
2014-03-27,8865817.0,254469.0,,52868001.0,4352017.0,0.5256950294860994,0.49056603773584906
2014-03-28,10585073.0,287850.0,,50334677.0,4401141.0,0.445643153526971,0.31683168316831684
2014-03-31,11125769.0,-86435.0,,53446862.0,4584459.0,0.6895695364238411,0.5202020202020202
2014-04-01,9897209.0,296395.0,,47325520.0,3400837.0,0.5262267343485617,0.5684007707129094
2014-04-02,9679751.0,365277.0,,52169710.0,4807261.0,0.6035058430717863,0.5023474178403756
2014-04-03,8039410.0,-810937.0,,48519965.0,4109542.0,0.5469798657718121,0.2392857142857143
2014-04-07,4625524.0,-1399301.0,,60242061.0,4018673.0,0.4829642248722317,0.14285714285714285
2014-04-08,3104847.0,-1596936.0,,53851575.0,4479961.0,0.4741235392320534,0.3278008298755187
2014-04-09,6408820.0,-728379.0,,45703883.0,3538695.0,0.5716723549488054,0.3842364532019704
2014-04-10,5189117.0,-1344505.0,,52865886.0,5272217.0,0.4466834592779177,0.4251968503937008
2014-04-11,1937966.0,-2310076.0,,43043128.0,5205523.0,0.42235004108463436,0.30357142857142855
2014-04-14,6838534.0,-1738822.0,,36874954.0,5610327.0,0.41241496598639454,0.2885375494071146
2014-04-15,5871246.0,-1085585.0,,43385705.0,5829564.0,0.6212653778558875,0.378839590443686
2014-04-16,5272248.0,-219605.0,,53220033.0,4098655.0,0.7160493827160493,0.32971014492753625
2014-04-17,921628.0,401933.0,,41623157.0,4233252.0,0.5404040404040404,0.36394557823129253
2014-04-18,3567535.0,-530860.0,,18403344.0,4734416.0,0.4956597222222222,0.2936046511627907
2014-04-21,1381335.0,-431167.0,,19972876.0,3617911.0,0.5489849955869374,0.3600867678958785
2014-04-22,3273193.0,-596706.0,,36795572.0,4849980.0,0.5492589363557105,0.21910112359550563
2014-04-23,5534725.0,-708550.0,,46407304.0,4679945.0,0.46245733788395904,0.3925619834710744
2014-04-24,5505780.0,-1287499.0,,44981893.0,4259208.0,0.4822934232715008,0.3375
2014-04-25,7687983.0,-426483.0,,53217492.0,3629623.0,0.42971246006389774,0.3815789473684211
2014-04-28,4689559.0,-1391120.0,,47560177.0,3791074.0,0.6077481840193705,0.39819004524886875
2014-04-29,-1758960.0,504307.0,,44742432.0,4436526.0,0.48307952622673433,0.46382978723404256
2014-04-30,-3375314.0,-54361.0,,64837180.0,4047327.0,0.3130148270181219,0.4188911704312115
2014-05-02,9724600.0,-196461.0,,54915086.0,3040733.0,0.6105442176870748,0.4351851851851852
2014-05-05,-203374.0,-246453.0,,37650848.0,3443244.0,0.418848167539267,0.3974358974358974
2014-05-06,-2552015.0,-617119.0,,33202846.0,4490257.0,0.48218940052128584,0.42292490118577075
2014-05-07,-3705952.0,-238069.0,,54008634.0,3900750.0,0.4290687554395126,0.3188405797101449
2014-05-08,1664327.0,14183.0,,46434125.0,4673562.0,0.5055225148683092,0.4017094017094017
2014-05-09,-5651328.0,-874028.0,,42253295.0,3451999.0,0.3301141352063213,0.2768729641693811
2014-05-12,-6243280.0,-548517.0,,44240124.0,3574231.0,0.4006908462867012,0.417910447761194
2014-05-13,3225705.0,-1061049.0,,45951379.0,3924124.0,0.4203020134228188,0.3356401384083045
2014-05-14,7708136.0,-522223.0,,52699906.0,3493836.0,0.4888316151202749,0.41836734693877553
2014-05-15,1957513.0,136728.0,,36772754.0,3327671.0,0.46566901408450706,0.4200743494423792
2014-05-16,2003546.0,-700344.0,,43555925.0,3539196.0,0.47424511545293074,0.4031620553359684
2014-05-19,4844480.0,-69434.0,,36622177.0,2678899.0,0.5921165381319623,0.26605504587155965
2014-05-20,1396857.0,362465.0,,40023324.0,2818123.0,0.5256518082422204,0.5151515151515151
2014-05-21,-917504.0,-204504.0,,37155268.0,2481719.0,0.41081994928148774,0.39303482587064675
2014-05-22,6540444.0,173657.0,,41657570.0,3674184.0,0.6465155331654072,0.4732142857142857
2014-05-23,4557162.0,821557.0,,48170201.0,4620808.0,0.5705782312925171,0.45454545454545453
2014-05-26,1139151.0,69750.0,,30327231.0,3515625.0,0.5914684167350287,0.4329159212880143
2014-05-27,1465646.0,-259932.0,,29810171.0,3845422.0,0.5544130248500428,0.416044776119403
2014-05-28,7300101.0,-29708.0,,55000593.0,3379399.0,0.6016460905349794,0.3079584775086505
2014-05-29,4453975.0,-317875.0,,49712588.0,3128947.0,0.6354515050167224,0.21897810218978103
2014-05-30,499811.0,-992431.0,,113094812.0,4178158.0,0.6201680672268908,0.3249097472924188
2014-06-03,3856195.0,-1316117.0,,64344142.0,3368256.0,0.5332771693344566,0.3253012048192771
2014-06-04,-1125958.0,-399971.0,,47430601.0,2944730.0,0.4970414201183432,0.38497652582159625
2014-06-05,1329443.0,-794941.0,,51760932.0,3910146.0,0.5175292153589316,0.37454545454545457
2014-06-06,1600827.0,-761194.0,,42542651.0,3524769.0,0.535744322960471,0.45454545454545453
2014-06-09,4223224.0,-850011.0,,35613022.0,3754206.0,0.5790794979079498,0.36333333333333334
2014-06-10,9725979.0,-583382.0,,43983649.0,3911271.0,0.5385252692626347,0.33876221498371334
2014-06-11,3175343.0,-755336.0,,43793180.0,3687626.0,0.5739348370927319,0.34701492537313433
2014-06-12,1594931.0,-914026.0,,40706649.0,3986161.0,0.55470737913486,0.4250474383301708
2014-06-13,1338059.0,-1253019.0,,41017853.0,4057006.0,0.5318606627017842,0.2727272727272727
2014-06-16,5238734.0,-802236.0,,43102762.0,3715968.0,0.5688524590163935,0.20041322314049587
2014-06-17,3912214.0,-553205.0,,45980561.0,4349678.0,0.548790658882402,0.38306451612903225
2014-06-18,17252741.0,-222345.0,,67387779.0,4204696.0,0.6937299035369775,0.42955326460481097
2014-06-19,6299972.0,-573684.0,,38914365.0,3291478.0,0.628475147430497,0.3767441860465116
2014-06-20,-715117.0,-589198.0,,53488143.0,5735410.0,0.4379746835443038,0.30612244897959184
2014-06-23,4493760.0,-707532.0,,45324292.0,4006999.0,0.4653386454183267,0.3138075313807531
2014-06-24,3975485.0,-1514741.0,,42073596.0,4066505.0,0.7426470588235294,0.29069767441860467
2014-06-25,3625244.0,-438074.0,,40312563.0,3153107.0,0.5639288738357324,0.27615062761506276
2014-06-26,5670928.0,93294.0,,41349205.0,4399177.0,0.6163265306122448,0.43951612903225806
2014-06-27,3325002.0,-309000.0,,44043107.0,3272072.0,0.6014669926650367,0.4353448275862069
2014-06-30,7236764.0,393216.0,,48559453.0,3323677.0,0.6330578512396694,0.44778761061946903
2014-07-01,6053490.0,126289.0,,41948478.0,4699232.0,0.6330349877949553,0.42105263157894735
2014-07-02,8955221.0,405464.0,,55413718.0,5513316.0,0.46050552922590837,0.47493403693931396
2014-07-03,166966.0,-952462.0,,45127500.0,4360830.0,0.5516393442622951,0.3346303501945525
2014-07-04,-5999854.0,-1013619.0,,41624804.0,4831318.0,0.4608915054667788,0.36909871244635195
2014-07-07,4056787.0,-427743.0,,43544015.0,2857751.0,0.44191919191919193,0.4236453201970443
2014-07-08,3086152.0,-526532.0,,42040950.0,3945571.0,0.5706984667802385,0.20714285714285716
2014-07-09,-1838868.0,-182053.0,,45147547.0,2768584.0,0.4502923976608187,0.417910447761194
2014-07-10,651931.0,-299781.0,,93366814.0,4120215.0,0.5787728026533997,0.4525862068965517
2014-07-11,1575217.0,-1051757.0,,51684420.0,4615242.0,0.5448768864177919,0.35046728971962615
2014-07-14,-1786276.0,-814780.0,,54964086.0,4102461.0,0.6287625418060201,0.39215686274509803
2014-07-15,2865575.0,435973.0,,57083887.0,4074461.0,0.5659295659295659,0.28343949044585987
2014-07-16,1186126.0,-407279.0,,56988956.0,3118634.0,0.5053763440860215,0.32710280373831774
2014-07-17,-2334609.0,-536311.0,,69722742.0,3809438.0,0.6099348534201955,0.5301204819277109
2014-07-18,1019467.0,-699410.0,,56328515.0,3486620.0,0.6162117452440034,0.45871559633027525
2014-07-21,-63624.0,-263126.0,,48269510.0,2660557.0,0.45661331086773377,0.4642857142857143
2014-07-22,6969835.0,-196340.0,,49093680.0,2685775.0,0.7073565076798707,0.5541125541125541
2014-07-24,1608335.0,21055.0,,69606833.0,3142957.0,0.5422764227642276,0.65
2014-07-25,-1809467.0,254195.0,,51915820.0,5632809.0,0.4868421052631579,0.5234042553191489
2014-07-28,3053391.0,-1060601.0,,57385822.0,5374916.0,0.6407137064071371,0.4423963133640553
2014-07-29,8112891.0,-980935.0,,66735059.0,6829903.0,0.5814873417721519,0.5294117647058824
2014-07-30,8435004.0,252729.0,,61329609.0,5042154.0,0.6882255389718076,0.5862068965517241
2014-07-31,-9944281.0,-71791.0,,68753742.0,3554878.0,0.57356608478803,0.7339449541284404
2014-08-01,2123557.0,-480285.0,,60915317.0,3565163.0,0.6245901639344262,0.5652173913043478
2014-08-04,1364108.0,280627.0,,59689933.0,2743160.0,0.5675227837613919,0.47685185185185186
2014-08-05,-17979889.0,527509.0,,68242032.0,3119671.0,0.359626802374894,0.5939086294416244
2014-08-06,5207182.0,-644127.0,,50977086.0,2840608.0,0.4952076677316294,0.5222672064777328
2014-08-07,-1432161.0,-299527.0,,44025187.0,3207615.0,0.452895419187554,0.5464788732394367
2014-08-08,-891882.0,36020.0,,50278011.0,3335974.0,0.4166666666666667,0.6299212598425197
2014-08-11,-1502069.0,740719.0,,40457758.0,2713723.0,0.5442930153321976,0.6322314049586777
2014-08-12,-3681821.0,240500.0,,45232645.0,3738568.0,0.3347141673570837,0.56
2014-08-13,7041301.0,197516.0,,44354332.0,2633179.0,0.629059829059829,0.6299212598425197
2014-08-14,-263692.0,573092.0,,44209661.0,3599467.0,0.3333333333333333,0.61003861003861
2014-08-15,1374924.0,-135727.0,,35496530.0,2210614.0,0.4332514332514332,0.5542635658914729
2014-08-18,731881.0,-157463.0,,33058106.0,2268611.0,0.40267335004177107,0.5695067264573991
2014-08-19,6285178.0,553945.0,,46703449.0,2863646.0,0.5725,0.5805243445692884
2014-08-20,5420204.0,836233.0,,49298417.0,3018813.0,0.48792672772689427,0.6513761467889908
2014-08-21,1870055.0,212138.0,,43618494.0,3214328.0,0.46331058020477817,0.4676524953789279
2014-08-22,14537690.0,1230005.0,,63395925.0,2956060.0,0.744299674267101,0.6512820512820513
2014-08-25,4407724.0,262414.0,,31873313.0,2011890.0,0.686727122835944,0.6166666666666667
2014-08-26,3878949.0,830480.0,,42157989.0,2604193.0,0.6476030277544155,0.6742081447963801
2014-08-27,11840173.0,1079190.0,,57136099.0,2605253.0,0.7297077922077922,0.6398104265402843
2014-08-28,3924350.0,569563.0,,40516373.0,3142400.0,0.5779060181368508,0.5
2014-08-29,4557355.0,-211392.0,,50782087.0,3539893.0,0.6877022653721683,0.5353982300884956
2014-09-01,8363817.0,109636.0,,41156757.0,2653475.0,0.6064891846921797,0.5106382978723404
2014-09-02,-279226.0,-112137.0,,40318722.0,2835903.0,0.5136752136752136,0.4581005586592179
2014-09-03,7474676.0,-616567.0,,47683052.0,3232360.0,0.5644876325088339,0.551440329218107
2014-09-04,261983.0,551095.0,,37959139.0,4256948.0,0.6222961730449251,0.5967078189300411
2014-09-05,2174550.0,176836.0,,40201395.0,2352701.0,0.5471204188481675,0.620253164556962
2014-09-09,9614202.0,-34055.0,,42789189.0,3292051.0,0.6202849958088852,0.4889867841409692
2014-09-10,-10520359.0,-419204.0,,41171653.0,3002846.0,0.4832155477031802,0.46113989637305697
2014-09-11,-1561202.0,-127167.0,,39842880.0,3797910.0,0.4964973730297723,0.5576923076923077
2014-09-12,-4210015.0,20795.0,,40526105.0,2997236.0,0.42036553524804177,0.5702479338842975
2014-09-15,-5043.0,272730.0,,38461340.0,2184301.0,0.48636763412489004,0.5566265060240964
2014-09-16,-7415016.0,-61362.0,,32616825.0,2087627.0,0.3810359964881475,0.5071225071225072
2014-09-17,-2358571.0,961670.0,,49047615.0,3065069.0,0.4246688741721854,0.6541353383458647
2014-09-18,-1407122.0,702492.0,,35403876.0,3194255.0,0.48921484037963764,0.5505050505050505
2014-09-19,-2374133.0,610019.0,,49559720.0,4439542.0,0.575,0.48736462093862815
2014-09-22,-14973198.0,187613.0,,46208144.0,2738256.0,0.4126846220677672,0.5221238938053098
2014-09-23,-6103512.0,-66385.0,,38389761.0,2577276.0,0.48336252189141854,0.5277777777777778
2014-09-24,-5411508.0,286684.0,,52801422.0,2492330.0,0.7202028740490279,0.5821596244131455
2014-09-25,-5906492.0,133495.0,,47921314.0,3354697.0,0.34826711749788675,0.48520710059171596
2014-09-26,-2587667.0,-181304.0,,51184640.0,2316191.0,0.5543199315654406,0.4756756756756757
2014-09-29,-12217755.0,987947.0,,69436773.0,2825939.0,0.4508414526129318,0.4970414201183432
2014-09-30,-4861650.0,121266.0,,71945957.0,3345033.0,0.6553438276719138,0.5802469135802469
2014-10-01,-7185717.0,940675.0,,52160815.0,2788350.0,0.48389904264577893,0.5405405405405406
2014-10-02,-6317608.0,266030.0,,46666534.0,2472405.0,0.4605263157894737,0.5660377358490566
2014-10-03,4290126.0,1110121.0,,43973862.0,3226820.0,0.5503009458297506,0.5024875621890548
2014-10-06,-3545874.0,547878.0,,47324860.0,3016945.0,0.49032800672834315,0.6521739130434783
2014-10-07,-143641.0,-196546.0,,52496147.0,2224907.0,0.31721798134011875,0.5756097560975609
2014-10-08,-4035499.0,-273435.0,,54801015.0,2726316.0,0.4301533219761499,0.5247524752475248
2014-10-09,59368.0,-598058.0,,53184201.0,3006245.0,0.3446280991735537,0.37815126050420167
2014-10-13,-8657220.0,-636311.0,,64603772.0,2954061.0,0.4749190938511327,0.34782608695652173
2014-10-14,-2744720.0,42149.0,,49165114.0,2826534.0,0.4206611570247934,0.5130434782608696
2014-10-15,-3957284.0,-89814.0,,78713382.0,3484500.0,0.22295081967213115,0.4646017699115044
2014-10-16,-4688563.0,-511775.0,,64912503.0,4519815.0,0.4629934210526316,0.47107438016528924
2014-10-17,-7020015.0,-385918.0,,102029395.0,3748392.0,0.2641975308641975,0.4826254826254826
2014-10-20,2776504.0,292128.0,,50389482.0,2529759.0,0.4563758389261745,0.4739583333333333
2014-10-21,-2565244.0,918650.0,,41616197.0,2630285.0,0.306368330464716,0.6635294117647059
2014-10-22,5370628.0,844453.0,,46678022.0,2763315.0,0.37679932260795934,0.5284974093264249
2014-10-23,1305739.0,283176.0,,34029952.0,3252346.0,0.2872975277067349,0.6322869955156951
2014-10-24,-5980709.0,-396934.0,,40455223.0,2643815.0,0.2092436974789916,0.4117647058823529
2014-10-27,6577204.0,-431607.0,,37803913.0,2434766.0,0.3838383838383838,0.3384615384615385
2014-10-28,12888256.0,-501069.0,,55057184.0,3642512.0,0.7535864978902953,0.4018264840182648
2014-10-29,9762851.0,1752639.0,,55019710.0,3661492.0,0.6426056338028169,0.73
2014-10-30,6385188.0,703645.0,,47155625.0,3554561.0,0.4700089525514772,0.5714285714285714
2014-10-31,8315196.0,-168553.0,,56864302.0,3721953.0,0.5756013745704467,0.4801980198019802
2014-11-03,8039522.0,745432.0,,47670750.0,3113866.0,0.4222776392352452,0.3992673992673993
2014-11-04,7594937.0,545616.0,,45821473.0,2830417.0,0.3500424808836024,0.5050505050505051
2014-11-05,2862089.0,-334955.0,,38930136.0,2438279.0,0.44006999125109364,0.4117647058823529
2014-11-06,3769566.0,-499665.0,,39221994.0,2900088.0,0.41317898486197685,0.40487804878048783
2014-11-07,2156313.0,-391736.0,,36151625.0,2804719.0,0.599644128113879,0.33649289099526064
2014-11-10,15901372.0,468942.0,,50181373.0,2896588.0,0.6244541484716157,0.4521276595744681
2014-11-11,5783992.0,148316.0,,42085418.0,2878214.0,0.6564364876385337,0.6521739130434783
2014-11-12,-3533819.0,-439221.0,,44877475.0,3163870.0,0.3330300272975432,0.5443037974683544
2014-11-13,4224633.0,-107710.0,,39614874.0,2323556.0,0.3908851884312007,0.47752808988764045
2014-11-14,2597354.0,224155.0,,43566861.0,3117107.0,0.4332096474953618,0.4497354497354497
2014-11-17,-5651927.0,-48825.0,,43915168.0,2083225.0,0.32152117545375974,0.38421052631578945
2014-11-18,3515564.0,-669352.0,,46077137.0,2351249.0,0.3948936170212766,0.4117647058823529
2014-11-19,13892762.0,-10665.0,,73079375.0,2922335.0,0.5824468085106383,0.4358974358974359
2014-11-20,11273465.0,523544.0,,52187056.0,4451921.0,0.5764006791171478,0.5196850393700787
2014-11-21,3532551.0,531727.0,,43868905.0,4382344.0,0.5117753623188406,0.5625
2014-11-24,5439326.0,266949.0,,37156711.0,2729232.0,0.5251101321585903,0.4027777777777778
2014-11-25,3724683.0,-199571.0,,66115653.0,2439218.0,0.47555555555555556,0.44155844155844154
