date,adv_share,upvol_share,above_ma20,above_ma60,ext_net,n_traded,xs_disp,xs_skew,ew_minus_aw,log_amount,amt_hhi,log_avgtrade,mean_range,mean_spread,close_loc,fgn_net,trust_net,dealer_net,fgn_gross,trust_gross,fgn_breadth,trust_breadth,fin_intens,fin_dlog,short_fin,short_dlog,fin_turn,sbl_vs_fin,sbl_sell
2009-02-26,0.5257234726688103,0.7384868537334324,0.566145092460882,,0.0240793201133144,706.0,0.0205538978310327,0.2712015969208903,-0.0058032536761968,24.789522862803178,0.0161446642928982,11.356600105563224,0.0280090731142761,0.006594908835001,0.4050757391890471,0.017415657079611194,0.004120576574359887,,0.38581560455559333,0.08032216276655674,0.5303326810176126,0.4347826086956521,,,,,,,0.0011039937029525245
2009-02-27,0.7534246575342466,0.8106359588109837,0.6340425531914894,,0.0633802816901409,710.0,0.0238806340118066,0.4324461621651872,-0.0068198686664755,24.951348446613455,0.0159644139891944,11.389112093180543,0.0302788103542583,0.0067253368943168,0.6723128381045892,-0.02336456901691173,0.006371701871029056,,0.3779939630702063,0.059859138958787875,0.6537753222836096,0.643598615916955,,,,,,,0.001200864309957724
2009-03-02,0.1562043795620438,0.1646332498470749,0.4566145092460882,,-0.009929078014184398,705.0,0.0298258843408321,0.0803025823286443,0.0092766252861202,25.031655365732036,0.0160746932065549,11.362649128980717,0.0400703509571821,0.0075211509840291,0.2931358586925098,-0.17669378511251782,0.00015482900215623894,,0.40913070686655956,0.09431821673753325,0.1431095406360424,0.5463917525773195,,,,,,,0.001179980794481245
2009-03-03,0.4817880794701987,0.5722968357774694,0.4671428571428571,,0.025641025641025602,702.0,0.0241000670030562,0.2058465496926664,-0.0040401112707532,24.91087583255451,0.0175226763301919,11.30134693719319,0.0410145738850939,0.0068987241733623,0.7921935481662378,-0.10926068213526406,-0.026961117779901934,,0.3449674229687878,0.08008209543223187,0.1908256880733945,0.4029850746268656,,,,,,,0.0014892997047435664
2009-03-04,0.8875739644970414,0.9189102582676298,0.6065340909090909,,0.1098591549295775,710.0,0.0250352260869142,0.3292449658900709,-0.005801419120713,25.20558124833437,0.0157205983503135,11.405278748881292,0.0400055998438771,0.00624132357133,0.7383048370393648,-0.00251495917544166,0.0207572073737471,,0.3417409128962159,0.07971854434546058,0.6055646481178396,0.4795081967213114,,,,,,,0.0012854818734671458
2009-03-05,0.7787742899850523,0.8051438792674811,0.7268847795163584,,0.0793201133144476,706.0,0.0248769530899278,0.2964686794803597,-0.0060364050235911,25.388692395270713,0.0146690617687469,11.457921982194495,0.0352846148468179,0.0058293532768842,0.4679440936855652,0.04753339739692163,0.01412970112069242,,0.30320530052071043,0.06425119493672558,0.643598615916955,0.4533333333333333,,,,,,,0.0007310456281992226
2009-03-06,0.5015290519877675,0.6177893737747223,0.7014285714285714,,0.0553977272727273,704.0,0.0261456588493717,0.3646644234160012,-0.0096273399434146,25.164212795663634,0.0160878462401439,11.399781870703602,0.0341372374762261,0.0063849539793067,0.6005256216143424,0.041891075238203734,-0.0022908067741518948,,0.3429426492034917,0.06209492634978182,0.5934256055363322,0.4008810572687225,,,,,,,0.0010495165771664014
2009-03-09,0.6651234567901234,0.4130455469473665,0.7428571428571429,,0.0709219858156029,705.0,0.0275256962845852,0.2768514703811942,0.0166256927250722,25.082149490049765,0.0161080929017525,11.365114315866998,0.0358514429660061,0.0063807060178947,0.5933781236081963,-0.09027794747890751,-0.011706218430631089,,0.37628732676513416,0.08051513889547741,0.5044404973357016,0.3953488372093023,,,,,,,0.0009234510073333337
2009-03-10,0.8311111111111111,0.7346734578704264,0.8368794326241135,,0.1184767277856135,709.0,0.024788364647729,0.4254997273865207,0.0044854590235919,25.186205845992014,0.0162788787708002,11.355851011492183,0.0371515325458173,0.0053605607286816,0.6593654616020309,-0.06318060525825678,-0.0015599565909186844,,0.3606887466451779,0.06487300033533709,0.6495016611295681,0.502127659574468,,,,,,,0.000998672418238415
2009-03-11,0.6299093655589124,0.6667673491198745,0.8923512747875354,,0.06891701828410689,711.0,0.0292460845231114,0.2023908415970154,-0.0055036355958712,25.42386720722658,0.0115268747089147,11.428360293654624,0.0372483359998203,0.0056750187224564,0.3366640910210818,0.028392664152346016,0.008666251281254419,,0.2984724631254552,0.05934577300610118,0.4958402662229617,0.5129310344827587,,,,,,,0.0007087505964444937
2009-03-12,0.5578125,0.5701395625655695,0.8854314002828855,,0.0492957746478873,710.0,0.0245714655904704,0.290959604380073,-0.0018574258174534,25.146812399276545,0.0108556589538724,11.362874039074958,0.0342862476698332,0.0065811117429298,0.420564540191037,0.005336118446176306,-0.004775054168209315,,0.3371967890423903,0.07494775721859523,0.7341772151898734,0.4481792717086835,,,,,,,0.0008365599333062571
2009-03-13,0.8627450980392157,0.930368567329548,0.9462517680339464,,0.0842696629213483,712.0,0.0246249814300498,0.367276117625009,-0.011200980244788,25.54021954903751,0.0138375060148551,11.479216253775991,0.035253775363762,0.0062888031844887,0.4901183023927514,0.09310066525940053,0.014457128013663518,,0.3882394776602726,0.05055707981929711,0.7276422764227642,0.4242424242424242,,,,,,,0.0007190663896901204
2009-03-16,0.8051359516616314,0.8337140855792318,0.9717514124293786,,0.1332398316970547,713.0,0.0268768226272815,0.3410513678305288,0.001539241668252,25.366854095942962,0.0108850350520669,11.415170637210712,0.0374041656680675,0.005732863768988,0.570471349693602,0.027970614407560702,0.007817627993789525,,0.29419636599699667,0.06539746957453997,0.7724399494310998,0.3292307692307692,,,,,,,0.0007141498984775717
2009-03-17,0.6221889055472264,0.7257715055647442,0.9788434414668548,,0.0753138075313808,717.0,0.0259090418457964,0.4043523436199401,-0.0096858265697966,25.389312893771127,0.0115177906837111,11.424937602008832,0.0366250242557379,0.0060062233767121,0.5838482360308118,0.0338717465721081,-0.010302502052622892,,0.2979176410879565,0.07404889535324168,0.6632503660322109,0.3521505376344086,,,,,,,0.0007565714844533387
2009-03-18,0.5158850226928896,0.5277057575715886,0.9816901408450704,,0.05865921787709501,716.0,0.0270994944572166,0.307419984008208,0.0010488070443973,25.50122633772512,0.0117128135093704,11.468177508718982,0.0383807049261877,0.0061793546996459,0.4098227362065328,0.05149996849752702,-0.0020525369577061667,,0.306263445589057,0.05480490231300984,0.7258261933904528,0.3131868131868132,,,,,,,0.0006871852812886924
2009-03-19,0.5354449472096531,0.5552721361688753,0.9702970297029704,,0.0628491620111732,716.0,0.0282801524587597,0.2807476259226727,-0.0026927393661921,25.47681529941303,0.0119002350341196,11.43678294035727,0.0411530220300221,0.0061403180076654,0.3052113379990552,0.006916281685008759,-0.0038358889859798143,,0.2671902010373511,0.05781803583648082,0.4608294930875576,0.3922413793103448,,,,,,,0.0007330298547008993
2009-03-20,0.3179791976225854,0.3857847448443404,0.94109396914446,,0.0096952908587257,722.0,0.0288143212744056,0.0782659634823956,-0.0002982553803663,25.330481070438655,0.0127384778630381,11.413558080251372,0.0423075389948773,0.0068342743976932,0.281549340611689,-0.009925930230790303,-0.017176227856219372,,0.32310077746150345,0.07962512621593332,0.2190760059612518,0.2754491017964072,,,,,,,0.0007214730436445745
2009-03-23,0.908029197080292,0.9343540755909672,0.966053748231966,,0.08963585434173671,714.0,0.0236769136984682,0.3290578012089913,-0.0104490358141672,25.24539059069912,0.0111348710661165,11.435890056803059,0.0356636008370851,0.0054099602616484,0.7479112826437185,0.05020193565904539,-0.0001309016386947729,,0.3552672104062897,0.0743902918606511,0.6588447653429603,0.4011461318051575,,,,,,,0.0009366633235466767
2009-03-24,0.8251121076233184,0.7760073757655073,0.9802816901408452,,0.09874826147426989,719.0,0.0251794004443677,0.3392328233829166,-0.0019336226883797,25.6549486358648,0.0116538478393732,11.53065201940494,0.0354493232991739,0.0053946997206438,0.4367330273298387,0.029284399705339182,0.011064364247435444,,0.28971661120552333,0.0603268866767936,0.6762360446570973,0.3994334277620396,,,,,,,0.0006189626090352304
2009-03-25,0.8535502958579881,0.88675691261793,0.9873417721518988,,0.1213389121338912,717.0,0.0258918082613112,0.3579942672025722,-0.0075028895613578,25.6946671852941,0.0105713903304178,11.487573428611068,0.0421443869362987,0.0058098921892828,0.6987486034964738,0.031980055709667825,0.0036716368516296997,,0.30920384300891046,0.06935068301678265,0.7081604426002767,0.5168067226890757,,,,,,,0.0006901461990315824
2009-03-26,0.6771771771771772,0.623646587957954,0.9902097902097902,,0.12465373961218831,722.0,0.0294952575751721,0.3432028179906876,0.0012905068214042,25.70368184962563,0.0086116435246231,11.493620191927755,0.04134906625343,0.0051295298991362,0.5055084933349552,0.023467406682584457,-0.0032991533693228986,,0.23864130043590023,0.0492540300537474,0.5512465373961218,0.4411764705882353,,,,,,,0.0006944656620001917
2009-03-27,0.663235294117647,0.5326576783166824,0.9859943977591036,,0.1369294605809128,723.0,0.0315571089277509,0.3211593805237288,0.0072715059496187,25.678444306442973,0.0088466903812646,11.490200531538262,0.0422537304435294,0.0059597742042776,0.4641299008276042,-0.006728651440726195,-0.004019148180043907,,0.26102575739524203,0.04956881537663833,0.3815384615384615,0.4699248120300752,,,,,,,0.0005191605558497951
2009-03-30,0.1219858156028368,0.1436909843248455,0.9172510518934082,,-0.203601108033241,722.0,0.0317852786532448,0.284032826339981,0.0008435645379907,25.390353956721174,0.0084951551974406,11.38151596278641,0.055626998159729,0.0079070464982505,0.1801210503251016,-0.019186576776221168,-0.016858173605473557,,0.2692128879139329,0.0692635955518877,0.2088888888888889,0.2932098765432099,,,,,,,0.0006066783973774615
2009-03-31,0.4594992636229749,0.5936753761529929,0.902097902097902,,0.022099447513812202,724.0,0.0273730631693659,0.1098906605028574,-0.0052690123508696,25.2618408464852,0.0100026896075394,11.405780651086497,0.0407289604458473,0.0068406499464509,0.4206310083845886,-0.018682736463850314,-0.015624698931108029,,0.381436434449244,0.0830133811319248,0.3958810068649885,0.2954545454545454,,,,,,,0.0006973260188188363
2009-04-01,0.9463276836158192,0.8904683991372009,0.9495798319327732,,0.1523545706371191,722.0,0.0244457372815991,0.2352914490347994,6.13605970989986e-05,25.343539298997218,0.0087739800429533,11.447161450344522,0.03765165803086,0.0052536440797852,0.6974185764419346,-0.05496069328586662,0.003941538041009691,,0.29481579074090686,0.0688588523943336,0.5448634590377113,0.5022421524663677,,,,,,,0.0007630086060614283
2009-04-02,0.8002936857562408,0.853622881175211,0.9608391608391608,,0.1256906077348067,724.0,0.0283654033975548,0.2750827381319083,-0.0082721087685519,25.718757651115606,0.0091058713374022,11.515388066513419,0.0386616975038655,0.0051557496456109,0.557044795446228,0.08485570990121499,0.004664917550731826,,0.3350920843103525,0.0784602635512504,0.7726708074534161,0.3512820512820512,,,,,,,0.0005872324140138562
2009-04-03,0.6676783004552352,0.7485969583259853,0.9525801952580196,0.9955022488755624,0.09366391184573,726.0,0.0284440715812655,0.4154296118168399,-0.0062549277444261,25.814803880694054,0.0127576058986768,11.566800768901116,0.0399401286984701,0.0054074229224877,0.427551453878845,0.033014203416620265,0.0032194022955819137,,0.3513883689511128,0.060886867597962635,0.6721728081321474,0.3433242506811989,,,,,,,0.0006944117506216079
2009-04-06,0.6134328358208955,0.6644193194137554,0.9553695955369595,0.9941262848751836,0.081267217630854,726.0,0.0280914100059327,0.3685323479601004,-0.0004044875964019,25.71572782897974,0.0117222504803739,11.574477420973297,0.0409033010418476,0.0058991216065099,0.4131204552379948,0.04907677160020121,-0.004720397068919598,,0.3346586421791507,0.05705367563527435,0.5519662921348315,0.3957055214723926,,,,,,,0.0005191155025901285
2009-04-07,0.7288888888888889,0.5849961683348016,0.9637883008356546,0.9912280701754386,0.0771349862258954,726.0,0.0257159843819071,0.3797001754691865,0.0048622865274047,25.503352243098256,0.0114222264013936,11.50299914203133,0.0380458290686554,0.0054107393831614,0.7105521380792256,-0.04459388802280252,-0.011331797495019556,,0.3694753753266959,0.0778688317143643,0.613314447592068,0.6430594900849859,,,,,,,0.0005793074548622478
2009-04-08,0.2739130434782608,0.2181927836956959,0.9134078212290504,0.9883211678832116,0.015214384508990299,723.0,0.0318719647534567,0.1378357464413311,0.0090557378634238,25.73821855680598,0.0111708404382013,11.496424439691769,0.0469776876431924,0.0061417834073552,0.3131634759884532,-0.06617497680544443,-0.0031749759765840376,,0.42346078047452224,0.05665807415225253,0.2496969696969697,0.3885350318471338,,,,,,,0.00043848942846579363
2009-04-09,0.9693593314763232,0.996021688735274,0.9666203059805284,0.995645863570392,0.1843191196698762,727.0,0.0228995244223609,0.1889809274411155,-0.0064223824559165,25.692450786818746,0.0089086329617694,11.562623041448338,0.0385909302401419,0.0052452870156327,0.747449649702661,0.07812658233943631,0.002240518498033527,,0.3336400628951121,0.04910219782680336,0.8154205607476636,0.4125,,,,,,,0.0007725060848330353
2009-04-10,0.7101449275362319,0.7258808342921813,0.9736111111111112,0.9956521739130436,0.1432506887052342,726.0,0.0300413133211907,0.3421275167160659,-0.005576249310842,25.78406881473913,0.0085901215417803,11.518974195093815,0.042784444642599,0.0054643914181429,0.5642403360757527,0.0781116398317529,0.0045538876875293385,,0.1775292687536681,0.056084955308828906,0.7275,0.4957983193277311,,,,,,,0.0005609473864819822
2009-04-13,0.7128129602356407,0.776004150925851,0.980528511821975,0.9956709956709956,0.16137931034482758,725.0,0.0311617915443683,0.3222482701447868,-0.0039706021502188,25.72552080105717,0.0110571368298293,11.536862425024477,0.0417194042316853,0.0048047425180922,0.581769022897866,0.052847468662312255,0.0021159650571683087,,0.1964719263695965,0.07014088093226231,0.7710396039603961,0.3657957244655582,,,,,,,0.0005577277458895111
2009-04-14,0.5623188405797102,0.6390168210381012,0.9819694868238558,0.9971223021582734,0.0990371389270977,727.0,0.0302033704821064,0.3724404084563104,-0.0085496433576741,25.71980841858437,0.0116634488620457,11.573381744977741,0.0398684646602427,0.0056173682813534,0.5512923980499809,0.024209288423347523,0.003510485292465717,,0.3105896460243751,0.05305710787014451,0.7028639618138425,0.3388888888888889,,,,,,,0.0005591919286318616
2009-04-15,0.4660766961651917,0.4788607967367999,0.980528511821975,0.9985632183908046,0.086896551724138,725.0,0.0288562976845893,0.4085953670399175,0.0009068313999148,25.72276849676597,0.0104633417638889,11.5465614919563,0.0400952450406352,0.0056615661488315,0.5252406114006625,-0.012474840998397659,-0.002434626833366106,,0.3118121060076926,0.059526963477810446,0.5419126328217237,0.45,,,,,,,0.0003845506535563688
2009-04-16,0.7172312223858616,0.7686074649419053,0.9750346740638004,0.997134670487106,0.1391184573002755,726.0,0.0294510176252994,0.3895279884169286,-0.0067769696742844,25.877223862220035,0.0094790077167125,11.599464667383092,0.0371970355744727,0.0053194918913818,0.4153654311372349,0.04652965717014678,0.0020103418806998504,,0.3054560027111221,0.04625434359890816,0.7607296137339056,0.3008130081300813,,,,,,,0.0004937344343274064
2009-04-17,0.0704225352112676,0.1095428707272085,0.7430555555555556,0.9928469241773964,-0.5351724137931034,725.0,0.0305400687481857,0.9045734207948114,-0.0045746662403989,26.12997962140748,0.0105325015629928,11.583977929742838,0.0944488666264636,0.0097294537355447,0.1185842338704857,0.04490033035975597,0.00030083729959574066,,0.25433729955607903,0.035278435876891126,0.4006444683136412,0.3201219512195122,,,,,,,0.0005148635495139345
