date,n_stocks,adv_share,upvol_share,xs_disp,xs_skew,ew_minus_aw,ext_up_share,ext_dn_share,above_ma20,above_ma60,tot_amount,amt_hhi,avg_trade_ntd,mean_range,mean_spread,close_loc
2009-02-12,708.0,0.25499231950844853,0.07073630542050728,0.027173691169473876,-0.3463509025903203,0.018892935400194523,0.015536723163841809,0.05649717514124294,0.5092989985693849,,80015932443.0,0.013895336270309705,86593.95569328468,0.04145727619678873,0.008033378685333065,0.2476107893283413
2009-02-13,707.0,0.9136904761904762,0.9894747778578327,0.02177922145156165,0.36099629899190344,-0.01934375570994237,0.07637906647807638,0.002828854314002829,0.6776504297994269,,73915222751.0,0.01636538110598456,92118.13462554649,0.03200247916597864,0.006238559537841876,0.7214892373752397
2009-02-16,703.0,0.5894245723172629,0.6156722989809094,0.0241483716208655,0.40018146344159927,-0.005311462907076219,0.06116642958748222,0.002844950213371266,0.7067238912732475,,72302161205.0,0.015617800172668296,91465.80154791438,0.03162732166283031,0.006256220575074963,0.5188175677780651
2009-02-17,708.0,0.19306184012066366,0.14133499361125185,0.025403148888455126,-0.0836336624834741,0.012743488107999848,0.02824858757062147,0.014124293785310734,0.61,,63140283762.0,0.015536002103350632,85442.36423128606,0.03554666080146457,0.006665267643935644,0.3561535121473534
2009-02-18,710.0,0.3783783783783784,0.5114980214967474,0.022594331022577754,0.0771377071725383,-0.0037486648515474117,0.02112676056338028,0.014084507042253521,0.6239316239316239,,63118970069.0,0.015471138840791102,88371.96646094741,0.033700209388005234,0.008044842564324469,0.6410697602237663
2009-02-19,709.0,0.521193092621664,0.8320561681665551,0.02117707890366004,0.2544324698758084,-0.015627976168482306,0.021156558533145273,0.005641748942172073,0.6362339514978602,,70778006348.0,0.016035973436141687,87578.54988702816,0.0363023878161675,0.007350126409412728,0.6109076435944066
2009-02-20,700.0,0.1437308868501529,0.11011701845000443,0.01908656216834032,-0.023161450406401267,0.004851948152716255,0.008571428571428572,0.005714285714285714,0.4634146341463415,,60351943643.0,0.015967714028474043,86386.00869844023,0.03038634808519914,0.0066488988899406675,0.2850827978177416
2009-02-23,703.0,0.6085578446909667,0.7527795480807439,0.02398732535426796,0.30238681225732816,-0.008600345824551537,0.051209103840682786,0.004267425320056899,0.5242857142857142,,58825646629.0,0.01656131272771941,88252.59035795728,0.03472079784521293,0.0069207857678446815,0.6988352262780599
2009-02-24,704.0,0.26910828025477707,0.3449904468052718,0.01993205065674569,0.09533606589276494,0.000968398197772267,0.018465909090909092,0.007102272727272727,0.4523470839260313,,55698865151.0,0.01712304080054785,84450.4395469604,0.028456290805200582,0.006670851705035547,0.5278639133320855
2009-02-25,705.0,0.7674418604651163,0.7171368899943749,0.02118572223672168,0.31463638957306744,-0.002257590740919437,0.04113475177304964,0.0028368794326241137,0.5647226173541963,,70355269847.0,0.01727631614030281,88385.57324711936,0.029638480907457507,0.0065051021500559785,0.36482639343670353
2009-02-26,706.0,0.5257234726688103,0.7384868537334324,0.020553897831032755,0.2712015969208903,-0.00580325367619687,0.029745042492917848,0.0056657223796034,0.566145092460882,,58338195071.0,0.016144664292898226,85528.08714194817,0.028009073114276185,0.006594908835001007,0.40507573918904716
2009-02-27,710.0,0.7534246575342466,0.8106359588109837,0.023880634011806602,0.4324461621651872,-0.006819868666475522,0.07042253521126761,0.007042253521126761,0.6340425531914894,,68585600652.0,0.015964413989194425,88354.47198665387,0.030278810354258362,0.006725336894316826,0.6723128381045892
2009-03-02,705.0,0.1562043795620438,0.16463324984707492,0.0298258843408321,0.08030258232864432,0.00927662528612027,0.03546099290780142,0.04539007092198582,0.4566145092460882,,74320701159.0,0.016074693206554958,86047.01646941956,0.04007035095718217,0.007521150984029138,0.29313585869250985
2009-03-03,702.0,0.4817880794701987,0.5722968357774694,0.024100067003056204,0.2058465496926664,-0.004040111270753251,0.03418803418803419,0.008547008547008548,0.46714285714285714,,65865184615.0,0.01752267633019199,80930.57255777491,0.04101457388509395,0.00689872417336233,0.7921935481662378
2009-03-04,710.0,0.8875739644970414,0.9189102582676298,0.025035226086914282,0.3292449658900709,-0.005801419120713001,0.11690140845070422,0.007042253521126761,0.6065340909090909,,88439208943.0,0.015720598350313544,89794.47698412134,0.04000559984387718,0.006241323571330076,0.7383048370393648
2009-03-05,706.0,0.7787742899850523,0.8051438792674811,0.02487695308992789,0.29646867948035976,-0.006036405023591131,0.0821529745042493,0.0028328611898017,0.7268847795163584,,106210880696.0,0.014669061768746926,94648.18515637184,0.03528461484681799,0.005829353276884266,0.4679440936855652
2009-03-06,704.0,0.5015290519877675,0.6177893737747223,0.026145658849371773,0.36466442341600125,-0.009627339943414637,0.0625,0.007102272727272727,0.7014285714285714,,84855258066.0,0.016087846240143908,89302.24180096253,0.03413723747622611,0.0063849539793067005,0.6005256216143424
2009-03-09,705.0,0.6651234567901234,0.4130455469473665,0.02752569628458529,0.27685147038119423,0.016625692725072253,0.07801418439716312,0.0070921985815602835,0.7428571428571429,,78169821059.0,0.016108092901752597,86259.4001211629,0.035851442966006175,0.00638070601789474,0.5933781236081963
2009-03-10,709.0,0.8311111111111111,0.7346734578704264,0.024788364647729048,0.4254997273865207,0.004485459023591969,0.11988716502115655,0.0014104372355430183,0.8368794326241135,,86742157306.0,0.01627887877080024,85464.04254966968,0.03715153254581731,0.005360560728681636,0.6593654616020309
2009-03-11,711.0,0.6299093655589124,0.6667673491198745,0.029246084523111428,0.20239084159701548,-0.005503635595871265,0.0829817158931083,0.014064697609001406,0.8923512747875354,,110013311299.0,0.011526874708914772,91891.1766736579,0.03724833599982035,0.005675018722456486,0.33666409102108186
2009-03-12,710.0,0.5578125,0.5701395625655695,0.024571465590470406,0.29095960438007307,-0.0018574258174534116,0.05352112676056338,0.004225352112676056,0.8854314002828855,,83391514729.0,0.0108556589538724,86066.37148849081,0.03428624766983327,0.006581111742929832,0.420564540191037
2009-03-13,712.0,0.8627450980392157,0.9303685673295479,0.02462498143004983,0.36727611762500906,-0.011200980244788005,0.08707865168539326,0.0028089887640449437,0.9462517680339463,,123588032029.0,0.013837506014855155,96685.26136807246,0.03525377536376208,0.006288803184488706,0.49011830239275145
2009-03-16,713.0,0.8051359516616314,0.8337140855792318,0.02687682262728151,0.3410513678305288,0.0015392416682520511,0.1332398316970547,0.0,0.9717514124293786,,103916558916.0,0.01088503505206695,90687.12161482878,0.03740416566806755,0.005732863768988092,0.570471349693602
2009-03-17,717.0,0.6221889055472264,0.7257715055647442,0.025909041845796437,0.4043523436199401,-0.00968582656979663,0.0794979079497908,0.0041841004184100415,0.9788434414668548,,106276804839.0,0.011517790683711188,91577.19914158875,0.03662502425573794,0.006006223376712154,0.5838482360308118
2009-03-18,716.0,0.5158850226928896,0.5277057575715886,0.027099494457216648,0.307419984008208,0.0010488070443973553,0.06564245810055866,0.006983240223463687,0.9816901408450704,,118861684358.0,0.011712813509370472,95623.84653901447,0.03838070492618772,0.0061793546996459815,0.4098227362065328
2009-03-19,716.0,0.5354449472096531,0.5552721361688753,0.0282801524587597,0.28074762592267277,-0.00269273936619215,0.06564245810055866,0.002793296089385475,0.9702970297029703,,115995275574.0,0.011900235034119697,92668.41218511428,0.04115302203002215,0.00614031800766547,0.30521133799905525
2009-03-20,722.0,0.3179791976225854,0.38578474484434044,0.028814321274405613,0.07826596348239569,-0.0002982553803663468,0.03185595567867036,0.0221606648199446,0.94109396914446,,100204714004.0,0.012738477863038136,90541.001311066,0.042307538994877346,0.006834274397693248,0.28154934061168907
2009-03-23,714.0,0.908029197080292,0.9343540755909673,0.023676913698468215,0.3290578012089913,-0.010449035814167219,0.0938375350140056,0.004201680672268907,0.9660537482319661,,92030933456.0,0.0111348710661165,92585.70701241841,0.035663600837085176,0.0054099602616484235,0.7479112826437185
2009-03-24,719.0,0.8251121076233184,0.7760073757655073,0.025179400444367797,0.33923282338291666,-0.001933622688379752,0.10152990264255911,0.0027816411682892906,0.9802816901408451,,138612573276.0,0.01165384783937328,101788.46023009742,0.035449323299173975,0.005394699720643835,0.4367330273298387
2009-03-25,717.0,0.8535502958579881,0.88675691261793,0.02589180826131126,0.3579942672025722,-0.00750288956135781,0.12273361227336123,0.001394700139470014,0.9873417721518988,,144228860696.0,0.010571390330417844,97496.66279056405,0.042144386936298774,0.005809892189282898,0.6987486034964738
2009-03-26,722.0,0.6771771771771772,0.623646587957954,0.02949525757517217,0.3432028179906876,0.0012905068214042574,0.12880886426592797,0.004155124653739612,0.9902097902097902,,145534913431.0,0.008611643524623139,98087.98803478829,0.04134906625343003,0.005129529899136211,0.5055084933349552
2009-03-27,723.0,0.663235294117647,0.5326576783166824,0.03155710892775093,0.3211593805237288,0.007271505949618753,0.14384508990318118,0.006915629322268326,0.9859943977591037,,141907930350.0,0.008846690381264672,97753.13329847758,0.042253730443529494,0.0059597742042776704,0.4641299008276042
2009-03-30,722.0,0.12198581560283688,0.14369098432484556,0.03178527865324488,0.28403282633998106,0.0008435645379907056,0.019390581717451522,0.22299168975069253,0.9172510518934082,,106387503295.0,0.008495155197440611,87685.8625337927,0.055626998159729,0.0079070464982505,0.18012105032510164
2009-03-31,724.0,0.45949926362297494,0.5936753761529929,0.027373063169365948,0.10989066050285745,-0.005269012350869619,0.04281767955801105,0.020718232044198894,0.9020979020979021,,93557386702.0,0.01000268960753943,89839.55634190302,0.04072896044584736,0.006840649946450974,0.42063100838458867
2009-04-01,722.0,0.9463276836158192,0.8904683991372009,0.024445737281599145,0.2352914490347994,6.13605970989986e-05,0.16066481994459833,0.008310249307479225,0.9495798319327731,,101521790691.0,0.008773980042953343,93635.18035522081,0.03765165803086008,0.005253644079785249,0.6974185764419346
2009-04-02,724.0,0.8002936857562408,0.853622881175211,0.028365403397554886,0.2750827381319083,-0.0082721087685519,0.1298342541436464,0.004143646408839779,0.9608391608391609,,147745590893.0,0.009105871337402299,100246.56362369405,0.03866169750386552,0.005155749645610995,0.557044795446228
2009-04-03,726.0,0.6676783004552352,0.7485969583259853,0.028444071581265502,0.41542961181683996,-0.006254927744426108,0.09917355371900827,0.005509641873278237,0.9525801952580195,0.9955022488755623,162639816937.0,0.01275760589867684,105535.29955797635,0.03994012869847015,0.005407422922487712,0.427551453878845
2009-04-06,726.0,0.6134328358208955,0.6644193194137554,0.028091410005932783,0.3685323479601004,-0.00040448759640192636,0.08953168044077135,0.008264462809917356,0.9553695955369595,0.9941262848751835,147298625486.0,0.011722250480373914,106348.57495622917,0.040903301041847646,0.005899121606509911,0.41312045523799484
2009-04-07,726.0,0.7288888888888889,0.5849961683348016,0.02571598438190718,0.3797001754691865,0.004862286527404702,0.08402203856749312,0.006887052341597796,0.9637883008356546,0.9912280701754386,119114641838.0,0.011422226401393665,99012.27803984775,0.038045829068655446,0.005410739383161478,0.7105521380792256
2009-04-08,723.0,0.27391304347826084,0.21819278369569597,0.03187196475345676,0.13783574644133115,0.009055737863423821,0.04979253112033195,0.034578146611341634,0.9134078212290503,0.9883211678832117,150649013891.0,0.011170840438201327,98363.43708910226,0.046977687643192406,0.0061417834073552256,0.3131634759884532
2009-04-09,727.0,0.9693593314763231,0.9960216887352741,0.022899524422360953,0.1889809274411155,-0.006422382455916545,0.18707015130674004,0.002751031636863824,0.9666203059805285,0.9956458635703919,143909546064.0,0.008908632961769416,105095.32153383714,0.03859093024014194,0.005245287015632794,0.747449649702661
2009-04-10,726.0,0.7101449275362319,0.7258808342921813,0.030041313321190706,0.3421275167160659,-0.005576249310842097,0.14738292011019283,0.004132231404958678,0.9736111111111111,0.9956521739130435,157717108827.0,0.008590121541780356,100606.70606317697,0.04278444464259901,0.005464391418142953,0.5642403360757527
2009-04-13,725.0,0.7128129602356407,0.776004150925851,0.03116179154436832,0.3222482701447868,-0.0039706021502188375,0.16551724137931034,0.004137931034482759,0.980528511821975,0.9956709956709957,148748203064.0,0.01105713682982935,102422.57487197884,0.04171940423168534,0.0048047425180922886,0.581769022897866
2009-04-14,727.0,0.5623188405797102,0.6390168210381012,0.03020337048210641,0.3724404084563104,-0.008549643357674197,0.10729023383768914,0.008253094910591471,0.9819694868238558,0.9971223021582734,147900918746.0,0.011663448862045709,106232.11518822504,0.03986846466024277,0.0056173682813534,0.5512923980499809
2009-04-15,725.0,0.46607669616519176,0.4788607967367999,0.02885629768458935,0.4085953670399175,0.0009068313999148073,0.08827586206896551,0.0013793103448275863,0.980528511821975,0.9985632183908046,148339365627.0,0.010463341763888964,103420.81143713293,0.04009524504063525,0.005661566148831547,0.5252406114006625
2009-04-16,726.0,0.7172312223858616,0.7686074649419053,0.029451017625299482,0.3895279884169286,-0.006776969674284473,0.1446280991735537,0.005509641873278237,0.9750346740638003,0.997134670487106,173115330950.0,0.009479007716712506,109039.41129601169,0.0371970355744727,0.005319491891381876,0.4153654311372349
2009-04-17,725.0,0.07042253521126761,0.10954287072720857,0.0305400687481857,0.9045734207948114,-0.004574666240398963,0.019310344827586208,0.5544827586206896,0.7430555555555556,0.9928469241773963,222897892283.0,0.01053250156299289,107363.75525408218,0.09444886662646364,0.009729453735544775,0.11858423387048571
2009-04-20,726.0,0.3103448275862069,0.5720662024682991,0.035794279467744626,0.05566518594202126,-0.01886003420610267,0.03443526170798898,0.0881542699724518,0.5755894590846047,0.9871244635193133,120550587227.0,0.01079649401134377,96754.57383008198,0.058586067513452876,0.007587227550997495,0.5170944158674698
2009-04-21,723.0,0.9182209469153515,0.8826107468521388,0.025317180436371232,0.18803418803419295,0.001861296425775618,0.15767634854771784,0.005532503457814661,0.7486111111111111,0.9900142653352354,121556410866.0,0.010303734013897437,99893.91576317638,0.06393407386408587,0.005933997155590157,0.9117734525473605
2009-04-22,725.0,0.6577777777777778,0.5597627231222255,0.028203915366502654,0.3808025970310552,-0.0001898258538551873,0.09379310344827586,0.004137931034482759,0.7700831024930748,0.9900568181818182,136340741083.0,0.008152322554194687,102561.11100220331,0.03975193145217993,0.006332417986936595,0.49066246880843833
2009-04-23,723.0,0.4083457526080477,0.5123351081384758,0.028239275257385416,0.2504234759288688,-0.006983874003659827,0.059474412171507604,0.011065006915629323,0.7309292649098474,0.9857954545454546,132328405932.0,0.00765946020348953,100751.63462188559,0.04413512761946928,0.006091316336991816,0.4971338708769288
2009-04-24,726.0,0.6301369863013698,0.5441785046889708,0.02587215911253452,0.2737551533261212,0.0016212215996991826,0.07162534435261708,0.009641873278236915,0.7707182320441989,0.9872340425531915,144207965402.0,0.008040843180958934,103264.21892094136,0.043414869449309765,0.006590861242050837,0.4231402735574224
2009-04-27,724.0,0.13031161473087818,0.17316644699453207,0.03523667400113902,0.36637852061929826,-0.00037189771900487945,0.04005524861878453,0.24033149171270718,0.45228215767634855,0.9673758865248226,136326791810.0,0.009050448534981414,98773.43003208963,0.06795859523626416,0.006954753554348704,0.19466264408428852
2009-04-28,723.0,0.12357954545454546,0.2878425949944499,0.03087937651119349,0.07498495197263241,-0.011369841959004933,0.016597510373443983,0.21991701244813278,0.2742382271468144,0.9319148936170213,126888469360.0,0.009747052533375369,97668.94788899674,0.06138415092904841,0.0075955390429619345,0.1966401519829125
2009-04-29,722.0,0.38002980625931443,0.4647993953359961,0.0328086410610695,-0.19429002770586334,-0.00417484671776889,0.03462603878116344,0.07617728531855955,0.22916666666666666,0.8904694167852063,112400224675.0,0.009549176140215826,100034.46436279331,0.04789918892336468,0.0071341312142005385,0.4453882809367437
2009-04-30,725.0,0.9889349930843707,0.9999290939768595,0.016556456551754205,-0.8882998594549261,-0.0028620047099648313,0.6855172413793104,0.004137931034482759,0.5560165975103735,0.9673758865248226,135806528384.0,0.013733042413710428,129556.09460002194,0.03655198393276969,0.007102499346065491,0.906809378049281
2009-05-04,726.0,0.8898305084745762,0.9055458779538988,0.03197953252218895,-0.24584117389852703,-0.010137416778913028,0.3319559228650138,0.01652892561983471,0.7638121546961326,0.9773049645390071,165764567753.0,0.011935672895710465,124431.05868050864,0.04334161148804716,0.006599051296867949,0.6540215998861894
2009-05-05,726.0,0.2735166425470333,0.5663360069213821,0.03763666069150502,0.360790383897802,-0.028175748480827763,0.081267217630854,0.07162534435261708,0.6132596685082873,0.9517730496453901,213427947338.0,0.013114328692923954,124815.82563746277,0.05524396160327934,0.006833818502507414,0.3243123558742554
2009-05-06,726.0,0.8997175141242938,0.9165574708867449,0.030188117344990148,0.20765550239234232,-0.013014908116216063,0.20385674931129477,0.01928374655647383,0.7393103448275862,0.9616477272727273,240397874599.0,0.015899375464431854,134570.07983535732,0.052248096602017,0.005204901264300939,0.7523838747152876
2009-05-07,725.0,0.6764705882352942,0.5860560285712253,0.0337065769079693,0.2650037484354066,0.0012740758790497075,0.19310344827586207,0.008275862068965517,0.8066298342541437,0.9645390070921985,242935888567.0,0.011081953273151018,127207.94854572893,0.045873719856774194,0.005924509558460392,0.5925011595728749
2009-05-08,724.0,0.586764705882353,0.5966375290141951,0.03184172321490828,0.3028817027511321,-0.0034044280677781175,0.1132596685082873,0.0055248618784530384,0.8215767634854771,0.9702549575070821,201101202177.0,0.008896589796908553,121183.92076571389,0.04426034667360454,0.005809503151217789,0.5835286132105149
2009-05-11,722.0,0.6607142857142857,0.7051642685925591,0.03133011808951085,0.3170677409509447,-0.004136131434932957,0.14681440443213298,0.006925207756232687,0.8502080443828016,0.9801136363636364,188821227292.0,0.008657451172250977,118524.70114293175,0.04096257647011165,0.005614707413089669,0.4799287302037019
2009-05-12,724.0,0.14772727272727273,0.216168052490826,0.03292484329411449,0.25032282498781155,0.00019027466372089838,0.04696132596685083,0.08701657458563536,0.673582295988935,0.9560906515580736,175795973765.0,0.01005130482081816,115627.48008866292,0.04968382819641377,0.006565191639866367,0.31233617269297237
2009-05-13,724.0,0.7373134328358208,0.7260131032777342,0.02823187388662235,0.37903805480820896,-0.0015622998036463227,0.10220994475138122,0.0055248618784530384,0.7621023513139695,0.963276836158192,159476322482.0,0.009782000506314167,114893.0093484203,0.03881385489584563,0.0059064710729726,0.5451929374124427
2009-05-14,722.0,0.2665684830633284,0.3637826898498245,0.027558614224422434,0.14978748434555464,-0.001540704039520049,0.05124653739612189,0.015235457063711912,0.6823855755894591,0.9603960396039604,166762453300.0,0.008846761875927266,115697.82837344123,0.04148881400014145,0.00585170295059834,0.4175030670064632
2009-05-15,722.0,0.764792899408284,0.874369146182656,0.02827478830644726,0.3901452769294105,-0.011158703689405018,0.11911357340720222,0.015235457063711912,0.7545076282940361,0.9533898305084746,163962453051.0,0.007885257447646619,116316.85799567118,0.03677794783802794,0.00541322823886929,0.47766383157597153
2009-05-18,724.0,0.6038291605301914,0.7302572372004217,0.03139926636900218,0.4248831160052038,-0.011080023938322575,0.13535911602209943,0.011049723756906077,0.7894736842105263,0.9492242595204513,166015998883.0,0.008736667693432907,113703.66945487769,0.04066082268850657,0.006229862037952231,0.5429049274983412
2009-05-19,723.0,0.5067064083457526,0.6240815506156852,0.03565928764745764,0.23835541446568873,-0.007599263446348252,0.07883817427385892,0.009681881051175657,0.7919556171983356,0.9520451339915373,217669197558.0,0.008667832323113033,122427.06350459799,0.048641051788784515,0.005978446242532791,0.29675561851820625
2009-05-20,727.0,0.5578330893118595,0.6949477333508681,0.028013231788675555,0.3782114384539213,-0.012612938780740912,0.08390646492434663,0.008253094910591471,0.8137931034482758,0.9437412095639943,191296779879.0,0.010348724236577596,119828.37874360367,0.04196375310465917,0.006053487765142326,0.5129408710470624
2009-05-21,724.0,0.6883116883116883,0.6944407839925046,0.02821147744364429,0.35974747548894354,-0.004678075090912469,0.10773480662983426,0.0055248618784530384,0.8434903047091413,0.9533898305084746,183024002640.0,0.00852464255954139,117460.71848294027,0.03973809961521483,0.005111955942176646,0.5690957362530668
2009-05-22,725.0,0.5964125560538116,0.6834866183144427,0.030017744457750923,0.4544225265083976,-0.0085871611800572,0.1393103448275862,0.002758620689655172,0.8409405255878285,0.9466292134831461,187148886658.0,0.007716101148286208,116476.66821720864,0.04276383090034395,0.005435729910132826,0.5864326984045932
2009-05-25,725.0,0.602322206095791,0.5355393491384741,0.035035976784904284,0.30182372619897546,0.0021898649128787966,0.1820689655172414,0.012413793103448275,0.8478561549100968,0.9438990182328191,190954682224.0,0.007573188331109567,120954.46359736801,0.044164656858206544,0.005708731221222707,0.45040300990360305
2009-05-26,726.0,0.2697274031563845,0.31339542539022136,0.03717396658548503,3.811345710025907e-05,0.0009992976355165488,0.05234159779614325,0.1446280991735537,0.7707182320441989,0.9354838709677419,199546359313.0,0.006630359091500193,117769.05707668909,0.059152612942042666,0.006710877714614792,0.24365989133602756
2009-05-27,722.0,0.8962536023054755,0.900504277122044,0.02535021613175161,0.34037136880614516,-0.011229794627905104,0.13573407202216067,0.002770083102493075,0.8555555555555555,0.9550561797752809,222622181199.0,0.010731060087763384,133278.36370053072,0.04121370018749134,0.00528370999100356,0.6383358838095298
2009-06-01,728.0,0.5073313782991202,0.6548811820589855,0.03337058619217162,0.3192672570733582,-0.008081627464479643,0.0989010989010989,0.024725274725274724,0.8154269972451791,0.9509116409537167,201703456770.0,0.014248894079952496,131064.95224041202,0.042371402023317,0.0060442087573543725,0.4273060372861192
2009-06-02,728.0,0.30802919708029197,0.49559202647337164,0.03231587498437715,0.19155116776122522,-0.011103377041606324,0.057692307692307696,0.028846153846153848,0.7424242424242424,0.9397759103641457,233807496414.0,0.010739690596644567,126409.69399021735,0.05120034079835407,0.006230539498668138,0.2557149049587563
2009-06-03,729.0,0.2863372093023256,0.37616454064808263,0.02908125176813959,-0.179367674495826,-0.003696987874160132,0.027434842249657063,0.05761316872427984,0.6602475928473177,0.9146853146853147,155606103958.0,0.009885544171402038,116333.88005968979,0.041136003112405,0.0062427616100531585,0.3682592718511931
2009-06-04,727.0,0.4801178203240059,0.36180603671074285,0.0288163107971596,0.21497400346620216,0.008127747793899503,0.07152682255845942,0.011004126547455296,0.6220689655172413,0.9146853146853147,157698702062.0,0.01217534533096091,117233.20088078022,0.04124831608042983,0.005913143544950914,0.4764167008749623
