cell,regime,series,family,transform,window,variant,sign,SR_IS,SR_OOS1,SR_OOS2,is_mirror,full_sign,n_bars,SR_gross,SR_net,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,start_date,end_date,beta_per_w
night|log_avgtrade|robustz|w252|o2o,night,log_avgtrade,liquidity,robustz,252,o2o,1,0.007921903728229191,1.086986951236794,,False,1,2270,0.5837379921633739,0.4943833362795658,0.6300515991781793,0.7,-0.8395759723253714,10,-0.007967462471788176,0.013162317527571526,0.5805944301668505,-25.50085947616989,1237,86.01784892630934,99.11894273127754,2017-05-16,2026-09-02,-0.013722939900574823
night|sbl_sell|rankc|w252|c2c,night,sbl_sell,leverage,rankc,252,c2c,-1,0.12948170116308447,1.0904637329210713,,False,-1,2270,0.6546513617465758,0.5752976183152869,0.628760870031088,0.8,-1.2021450848999538,10,-0.07624470854784725,0.07609894561836598,0.6358225243091645,-30.279432949777664,718,88.10634009180681,99.33920704845815,2017-05-16,2026-09-02,-0.11991507949594714
night|sbl_sell|robustz|w60|o2o,night,sbl_sell,leverage,robustz,60,o2o,-1,0.5867518837726011,0.5769716564258582,,False,-1,2270,0.6781457292080446,0.5769104779161152,0.6213823549900303,0.7,-1.0451970973475384,10,-0.08007802306028895,0.06697328983363966,0.5296206125697045,-17.089114501920143,478,96.15515693326857,99.0748898678414,2017-05-16,2026-09-02,-0.15119884150987367
full|short_fin|robustz|w120|c2c,full,short_fin,leverage,robustz,120,c2c,-1,0.21888671765024642,0.8638355610347203,0.502568406162273,False,-1,3903,0.4912600895706954,0.47634734437486936,0.6135225890686081,0.7647058823529411,-1.3428617259522413,17,-0.005980371358539387,-0.01173346799427605,0.5582415892773696,-22.962479096400667,769,11.213478516781974,99.25698180886498,2010-09-28,2026-09-02,-0.010712873195780407
night|short_fin|signth|w120|o2o,night,short_fin,leverage,signth,120,o2o,-1,0.4797114713687375,0.5956887409242128,,False,-1,2270,0.5388470383064102,0.527693654215254,0.6099675467547864,0.7,-0.9156876877126898,10,0.13987555244454333,0.011227525924051726,0.6794778417809445,-32.55975464437037,754,11.947970981078335,99.95594713656388,2017-05-16,2026-09-02,0.20585741556769932
night|log_avgtrade|bdtanh|w252|ongap,night,log_avgtrade,liquidity,bdtanh,252,ongap,1,0.008720514751231015,0.8150113754297978,,False,1,2265,0.605134235897135,0.3780013301466825,0.607045580436995,0.7,-0.9260482205275018,10,0.0037526842247458427,0.06692058680913197,0.651622705173037,-9.125427995855038,954,90.56129735494574,99.6467991169978,2017-05-16,2026-09-02,0.005758983219820932
night|sbl_sell|bdtanh|w60|o2o,night,sbl_sell,leverage,bdtanh,60,o2o,-1,0.60275405484684,0.6172403696740335,,False,-1,2270,0.7004419613597604,0.6034726288052603,0.6065350405006301,0.7,-0.793723627834697,10,-0.07270950127195483,0.05575985698280832,0.6427808790411643,-24.618662128661683,436,103.60722482339841,99.82378854625551,2017-05-16,2026-09-02,-0.11311708801981715
night|sbl_vs_fin|robustz|w120|day,night,sbl_vs_fin,leverage,robustz,120,day,-1,0.24461127462769963,0.5394496731574899,,False,-1,2270,0.3835744765247749,0.3645591934807713,0.6042203179001158,0.7,-0.9783863685404197,10,-0.008413453890551297,-0.033250903550133354,0.5500006313880893,-17.83752105849952,946,11.266113799751421,99.11894273127754,2017-05-16,2026-09-02,-0.015297171331090034
full|fin_dlog|rankc|w20|o2o,full,fin_dlog,leverage,rankc,20,o2o,-1,0.2994148075552918,0.08438372479946513,0.935131486390863,False,-1,4011,0.6650209925620392,0.45304037577622,0.6039830567776655,0.7647058823529411,-0.7003036326730466,17,0.138024343276761,-0.0014062677074929745,0.6192129019517065,-36.181253167211786,1670,160.70934495300833,99.62602842183995,2010-04-27,2026-09-02,0.22290288661899643
night|sbl_sell|robustz|w252|day,night,sbl_sell,leverage,robustz,252,day,-1,0.23346185381684997,0.47163052629157404,,False,-1,2270,0.44759955077153657,0.32932494295556164,0.6038185483480656,0.8,-0.517739456984879,10,-0.08366330931395916,0.043609447344751265,0.5752857505941816,-11.508234257615598,907,77.53932461352109,98.72246696035242,2017-05-16,2026-09-02,-0.14542913539497168
night|log_avgtrade|rankc|w252|o2o,night,log_avgtrade,liquidity,rankc,252,o2o,1,0.0017660781575852176,1.1232038298120766,,False,1,2270,0.5918255252701853,0.502082322552976,0.6026917250210201,0.7,-0.9533847961687894,10,0.0364217347453864,0.06403288809466413,0.6373546044624474,-28.693042380066025,1237,91.10825263358885,99.33920704845815,2017-05-16,2026-09-02,0.057145166113775764
