cand,family,series,kind,periods,freq,pub_lag_days,transform,window,variant,shift,sign_IS,SR_IS,SR_OOS,SR_net,SR_gross,SR_of_SR,positive_years,yr_sr_min,n_years,beta,mean_exec_w,abs_exec_w,max_dd_pct,max_dd_days,turnover_ann,held_pct,n_bars,start_date,end_date,gate_srsr,gate_posyr,gate_beta,gate_nyr,n_gates
us_stlfsi_level|robustz|w120,risk,us_stlfsi,level,0,W,7,robustz,120,ongap,2,1,0.9852747487739081,-0.020400414722032335,0.11248318522983433,0.15683707736637414,0.13525558342853847,0.5,-2.237153330675676,10,-0.08036636716428283,-0.02487722305358081,0.5433160084851628,-11.19035855584069,1577,15.55345713905548,99.02783915156871,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|robustz|w252,risk,us_stlfsi,level,0,W,7,robustz,252,c2c,2,1,0.007696609709648217,-0.30992887421384824,-0.08805588774497762,-0.0704262551855088,-0.06197859940196275,0.44,-2.0444625889146355,25,0.07579824252890309,-0.01722522923551157,0.6249992179926519,-53.0805412614508,1870,13.411326586250627,99.47820232284127,5941,2002-07-18,2026-08-31,False,False,True,True,2
us_stlfsi_level|robustz|w252,risk,us_stlfsi,level,0,W,7,robustz,252,day,2,1,0.19422695983179258,-0.4616011948824584,0.023321466392460567,0.04671607014846142,-0.02670970323398673,0.36,-1.6369424546732771,25,0.07037199904003469,-0.01722522923551157,0.6249992179926519,-44.781007388244234,1337,13.411326586250627,99.47820232284127,5941,2002-07-18,2026-08-31,False,False,True,True,2
us_stlfsi_level|robustz|w252,risk,us_stlfsi,level,0,W,7,robustz,252,o2o,2,1,0.029419738740950583,-0.3873526879806828,-0.09299416779979194,-0.07534539388067067,-0.05087537865976499,0.44,-2.0143448272362754,25,0.06199125119839383,-0.01722522923551157,0.6249992179926519,-60.768745370635415,1836,13.411326586250627,99.47820232284127,5941,2002-07-18,2026-08-31,False,False,True,True,2
us_stlfsi_level|robustz|w252,risk,us_stlfsi,level,0,W,7,robustz,252,ongap,2,1,0.9057414920227433,-0.2358762873904236,-0.06417291078276131,-0.025939839853600023,0.04239377035188347,0.5,-2.2101780897338137,10,-0.03609054815537594,0.0282374797095315,0.5927279849306724,-16.249520100286936,1577,13.826304189350665,99.60229783473265,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w60,risk,us_stlfsi,level,0,W,7,bdtanh,60,c2c,2,-1,0.07249263914307816,0.13937053046719988,0.09118330120781908,0.11999275913094652,0.0507552722772748,0.46153846153846156,-1.1092763979136935,26,-0.10091139037545437,0.04452338344553765,0.6437148687173421,-54.748448230823286,3548,22.8743810571718,99.64297306069459,6162,2001-08-21,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w60,risk,us_stlfsi,level,0,W,7,bdtanh,60,day,2,-1,-0.03433250638478499,0.42686417328117554,0.07348180852748024,0.11058508481101924,0.12025281129766448,0.6153846153846154,-1.593445331602135,26,-0.08693888448788256,0.04452338344553765,0.6437148687173421,-49.790307170303656,2889,22.8743810571718,99.64297306069459,6162,2001-08-21,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w60,risk,us_stlfsi,level,0,W,7,bdtanh,60,o2o,2,-1,0.16261841856112424,0.28773881851287975,0.19465938474289074,0.22252273600617897,0.14291630354335555,0.6153846153846154,-1.3594344297111864,26,-0.11890477762953296,0.04452338344553765,0.6437148687173421,-56.36752485081837,3548,22.8743810571718,99.64297306069459,6162,2001-08-21,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w60,risk,us_stlfsi,level,0,W,7,bdtanh,60,ongap,2,1,0.523617883404361,0.10890798965806443,0.16788186001878183,0.22842594231311147,0.20764499481750845,0.5,-0.5826687445893401,10,0.010109897659332075,-0.032677148228999066,0.6475059907523283,-10.770592595076389,1476,22.60059128755633,99.51391957578436,2263,2017-05-16,2026-08-31,False,False,True,True,2
us_stlfsi_level|bdtanh|w120,risk,us_stlfsi,level,0,W,7,bdtanh,120,c2c,2,-1,0.08733361528621579,0.33207270475637374,0.15866002607383506,0.1800252560032179,0.03571556067081931,0.5384615384615384,-2.9405322064148876,26,-0.0797299405816124,0.0594272102848756,0.6469717143397091,-51.95764879031638,2998,17.101461190046024,99.52707110241357,6132,2001-10-08,2026-08-31,False,False,True,True,2
