cand,variant,mine,ref,diff
krw_usd|bdtanh|w120,c2c,0.0094,0.0161,-0.0068
krw_usd|bdtanh|w252,c2c,-0.0649,-0.0579,-0.007
krw_usd|rankc|w60,c2c,-0.0372,-0.0307,-0.0065
krw_usd|rankc|w120,c2c,-0.0137,-0.007,-0.0067
krw_usd|rankc|w252,c2c,-0.0424,-0.0354,-0.007
krw_usd|signth|w60,c2c,0.0259,0.0322,-0.0063
krw_usd|signth|w120,c2c,0.1382,0.145,-0.0068
krw_usd|signth|w252,c2c,0.0782,0.0855,-0.0072
krw_usd|dev|w60,c2c,-0.0371,-0.0304,-0.0067
krw_usd|dev|w120,c2c,0.0257,0.0324,-0.0067
krw_usd|dev|w252,c2c,0.1111,0.1177,-0.0066
cny_usd|selfz|w60,c2c,-0.0658,-0.0615,-0.0042
cny_usd|selfz|w120,c2c,-0.1051,-0.1051,-0.0
cny_usd|selfz|w252,c2c,-0.1869,-0.1902,0.0033
cny_usd|robustz|w60,c2c,0.0254,0.0194,0.006
cny_usd|robustz|w120,c2c,0.1611,0.1664,-0.0053
cny_usd|robustz|w252,c2c,-0.2154,-0.2217,0.0063
cny_usd|bdtanh|w60,c2c,0.0021,-0.0016,0.0038
cny_usd|bdtanh|w120,c2c,0.0828,0.0804,0.0024
cny_usd|bdtanh|w252,c2c,0.1767,0.1768,-0.0001
cny_usd|rankc|w60,c2c,0.0151,0.0107,0.0044
cny_usd|rankc|w120,c2c,0.0997,0.0952,0.0044
cny_usd|rankc|w252,c2c,0.1908,0.1866,0.0042
cny_usd|signth|w60,c2c,0.016,0.0139,0.0021
cny_usd|signth|w120,c2c,0.1322,0.1322,0.0
cny_usd|signth|w252,c2c,-0.2606,-0.2591,-0.0014
cny_usd|dev|w60,c2c,-0.0096,-0.011,0.0014
cny_usd|dev|w120,c2c,-0.1097,-0.113,0.0032
cny_usd|dev|w252,c2c,-0.1268,-0.1238,-0.003
wti|selfz|w60,c2c,0.0179,0.0164,0.0015
wti|selfz|w120,c2c,-0.0122,-0.0154,0.0032
wti|selfz|w252,c2c,0.0836,0.0844,-0.0007
wti|robustz|w60,c2c,0.1517,0.1531,-0.0013
wti|robustz|w120,c2c,-0.0199,-0.0173,-0.0026
wti|robustz|w252,c2c,0.0205,0.0219,-0.0014
wti|bdtanh|w60,c2c,0.0266,0.0236,0.0029
wti|bdtanh|w120,c2c,0.0576,0.0538,0.0038
wti|bdtanh|w252,c2c,0.0979,0.1016,-0.0036
wti|rankc|w60,c2c,0.0003,-0.0017,0.0021
wti|rankc|w120,c2c,-0.0539,-0.0506,-0.0034
wti|rankc|w252,c2c,0.0863,0.089,-0.0027
wti|signth|w60,c2c,0.0404,0.0388,0.0016
wti|signth|w120,c2c,-0.0561,-0.0511,-0.005
wti|signth|w252,c2c,0.1743,0.1799,-0.0056
wti|dev|w60,c2c,-0.0445,-0.0446,0.0001
wti|dev|w120,c2c,0.0449,0.0406,0.0043
wti|dev|w252,c2c,0.1075,0.1081,-0.0006
us_dxy_broad|selfz|w60,day,-0.0692,-0.0599,-0.0093
us_dxy_broad|selfz|w120,day,0.124,0.1185,0.0056
us_dxy_broad|selfz|w252,day,-0.1128,-0.108,-0.0048
us_dxy_broad|robustz|w60,day,0.0598,0.0515,0.0083
us_dxy_broad|robustz|w120,day,0.1802,0.1777,0.0025
us_dxy_broad|robustz|w252,day,-0.0846,-0.0766,-0.008
us_dxy_broad|bdtanh|w60,day,0.0125,0.0223,-0.0098
us_dxy_broad|bdtanh|w120,day,-0.1525,-0.1449,-0.0076
us_dxy_broad|bdtanh|w252,day,-0.1044,-0.0988,-0.0055
us_dxy_broad|rankc|w60,day,-0.0079,0.0019,-0.0099
us_dxy_broad|rankc|w120,day,-0.1155,-0.1089,-0.0065
us_dxy_broad|rankc|w252,day,-0.1224,-0.1184,-0.004
us_dxy_broad|signth|w60,day,-0.0125,-0.0029,-0.0097
us_dxy_broad|signth|w120,day,-0.0394,-0.0311,-0.0084
us_dxy_broad|signth|w252,day,-0.1047,-0.099,-0.0056
us_dxy_broad|dev|w60,day,-0.0043,0.0052,-0.0095
us_dxy_broad|dev|w120,day,-0.0323,-0.0281,-0.0042
us_dxy_broad|dev|w252,day,-0.0949,-0.1005,0.0056
us_real_10y|selfz|w60,day,0.2514,0.256,-0.0046
us_real_10y|selfz|w120,day,0.3055,0.3115,-0.006
us_real_10y|selfz|w252,day,0.1748,0.1837,-0.0089
us_real_10y|robustz|w60,day,0.1994,0.1989,0.0005
us_real_10y|robustz|w120,day,0.332,0.3343,-0.0023
us_real_10y|robustz|w252,day,-0.0841,-0.0931,0.009
us_real_10y|bdtanh|w60,day,0.2369,0.243,-0.0061
us_real_10y|bdtanh|w120,day,0.3173,0.3245,-0.0072
us_real_10y|bdtanh|w252,day,0.1687,0.1777,-0.009
us_real_10y|rankc|w60,day,0.2099,0.2155,-0.0056
us_real_10y|rankc|w120,day,0.3205,0.3278,-0.0073
us_real_10y|rankc|w252,day,0.2004,0.2092,-0.0087
us_real_10y|signth|w60,day,0.2599,0.2667,-0.0067
us_real_10y|signth|w120,day,0.3502,0.3572,-0.007
us_real_10y|signth|w252,day,0.1978,0.2067,-0.009
