event,offset,hold,window,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_abs_exec_w,full_turnover_ann,full_held_pct,full_n_bars
CPI,-1,1,c2c,CPI|off-1|h1|c2c,1,0.04526327332354344,0.5467762892974071,0.24483669408436376,0.37905736062003564,0.5882352941176471,-1.5304741643471966,17,0.014499654726290523,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,-1,1,o2o,CPI|off-1|h1|o2o,1,0.15639130160480105,0.19159462045792072,0.15707438595239295,0.2883462071094443,0.5882352941176471,-1.457559552786935,17,0.0271376497279461,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,-1,1,day,CPI|off-1|h1|day,1,-0.003211308564600925,-0.06893631968296825,-0.029890343152830397,-0.07292389710723109,0.4117647058823529,-1.9505411192722755,17,0.018433532714823453,0.03181454836131095,16.03453237410072,3.181454836131095,6255
CPI,-1,1,ongap,CPI|off-1|h1|ongap,1,1.3600677316786378,0.31290001417925634,0.4552008478150373,0.38880038397563144,0.7,-1.0700471802555704,10,0.06860951031443843,0.04858657243816254,24.598939929328623,4.858657243816254,2264
CPI,-1,1,night,CPI|off-1|h1|night,1,0.6172804929609848,0.4243405427334315,0.4167759130976403,0.6354644937788564,0.7,-0.6071721969737551,10,0.06531441877460097,0.04858657243816254,24.598939929328623,4.858657243816254,2264
CPI,-1,2,c2c,CPI|off-1|h2|c2c,1,0.04254530586198865,0.4251625055925962,0.18864639460107535,0.3810492425796016,0.6470588235294118,-0.9103863912013765,17,0.038676637766769786,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,-1,2,o2o,CPI|off-1|h2|o2o,1,0.022224665767581444,0.43460113513980675,0.20687792977418706,0.33038568894364945,0.7058823529411765,-1.2214733154754291,17,0.040940203085191855,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,-1,2,day,CPI|off-1|h2|day,1,-0.10101476286198043,0.21770215136017265,0.03632276798151638,0.05295777680350619,0.47058823529411764,-1.0047101393245468,17,0.030406921913439244,0.0636290967226219,16.03453237410072,6.36290967226219,6255
CPI,-1,2,ongap,CPI|off-1|h2|ongap,1,0.9521387729170246,0.6633408663759974,0.6938047813986207,0.7902650901756119,0.8,-0.6236875314215435,10,0.09979102414681877,0.09761484098939929,24.598939929328623,9.76148409893993,2264
CPI,-1,2,night,CPI|off-1|h2|night,1,1.0986219021065062,0.2705248255022691,0.3094704230731192,0.5920206438507228,0.8,-1.4510263635483944,10,0.12781023944481149,0.09761484098939929,24.598939929328623,9.76148409893993,2264
CPI,0,1,c2c,CPI|off0|h1|c2c,1,-0.06250800814977067,0.02771820091034819,-0.027798462815027368,0.017868799568017638,0.35294117647058826,-1.5142504094678055,17,0.024203617131003535,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,0,1,o2o,CPI|off0|h1|o2o,-1,0.022802404369958815,-0.5863528647227156,-0.23398816423702593,-0.3055479601999963,0.4117647058823529,-2.1961542901526974,17,-0.013804922041125866,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,0,1,day,CPI|off0|h1|day,-1,-0.012591505939540573,-0.5256248159184054,-0.23366655602880676,-0.27223606270217815,0.29411764705882354,-1.8840385117257492,17,-0.011970272065308039,0.03181454836131095,16.03453237410072,3.181454836131095,6255
CPI,0,1,ongap,CPI|off0|h1|ongap,-1,0.04497825845641489,-0.9313616937368744,-0.8199671287059791,-0.9298437511624201,0.2,-2.8013541925348,10,-0.030728284125431455,0.04902826855123675,24.710247349823323,4.902826855123675,2264
CPI,0,1,night,CPI|off0|h1|night,1,0.5467867648528987,-0.1379550463557988,-0.0891420622207901,0.2752557154566597,0.6,-1.4845733466774798,10,0.06269016982439092,0.04902826855123675,24.710247349823323,4.902826855123675,2264
CPI,0,2,c2c,CPI|off0|h2|c2c,1,0.08800427422886009,0.29550615555324183,0.16722695815523364,0.29418797881262676,0.5294117647058824,-1.6551289997935994,17,0.042023683975251414,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,0,2,o2o,CPI|off0|h2|o2o,1,-0.04347011924427496,0.4355414539986292,0.1537923417182655,0.2272698202145344,0.5294117647058824,-1.0352159551847506,17,0.03257113769551116,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,0,2,day,CPI|off0|h2|day,-1,-0.051035470823992964,-0.27665577554359744,-0.13669135191700338,-0.2260494581029362,0.5294117647058824,-3.0459282379133366,17,-0.03025947647151323,0.0636290967226219,16.03453237410072,6.36290967226219,6255
CPI,0,2,ongap,CPI|off0|h2|ongap,1,-0.2744103178639472,-0.014420850097883419,-0.03234731337056405,0.16588032112128223,0.6,-1.8416034363013651,10,0.12239933937881387,0.0980565371024735,24.710247349823323,9.80565371024735,2264
CPI,0,2,night,CPI|off0|h2|night,1,0.6527730124380708,0.2642064815145282,0.2795052866325036,0.5260351027167905,0.7,-0.8588250741345717,10,0.09068686770352166,0.0980565371024735,24.710247349823323,9.80565371024735,2264
CPI,1,1,c2c,CPI|off1|h1|c2c,1,0.11937968158353786,0.32484049427582506,0.1999358575488983,0.254160207764918,0.5882352941176471,-1.5888462460968418,17,0.017804839776306796,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,1,1,o2o,CPI|off1|h1|o2o,1,0.05952585651051179,0.12995322809582552,0.08593920848525884,0.21387076278322095,0.5294117647058824,-1.0537149939374728,17,0.01875190260348208,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,1,1,day,CPI|off1|h1|day,1,-0.062007813971878475,-0.24654139370659373,-0.12602705589381152,-0.01900889035824304,0.4117647058823529,-1.7064508318110165,17,0.018263608644423585,0.03181454836131095,16.03453237410072,3.181454836131095,6255
CPI,1,1,ongap,CPI|off1|h1|ongap,1,0.24775173861811026,-0.424059285338355,-0.3659374341118616,-0.294138468394843,0.5,-2.0129281840861277,10,0.09184365932243306,0.04902826855123675,24.710247349823323,4.902826855123675,2264
CPI,1,1,night,CPI|off1|h1|night,1,-0.15336564163679153,0.5475208577797426,0.47836605311854014,0.43717739026290353,0.5,-1.119359673032659,10,0.027883259570946298,0.04902826855123675,24.710247349823323,4.902826855123675,2264
CPI,1,2,c2c,CPI|off1|h2|c2c,1,0.05010344856641651,0.4295882671085679,0.20843366278065117,0.37523328049174554,0.5882352941176471,-0.8752460147296893,17,0.03552431258352475,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,1,2,o2o,CPI|off1|h2|o2o,1,0.240880441670999,0.21833135854962887,0.21990326816697514,0.3490228962460489,0.7647058823529411,-1.3644953530442574,17,0.035439401416917704,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,1,2,day,CPI|off1|h2|day,1,0.047512747977108215,-0.08657925350245493,-0.0029252079413434203,0.05316103781599435,0.5294117647058824,-1.5852725035212194,17,0.03519796829042161,0.0636290967226219,16.03453237410072,6.36290967226219,6255
CPI,1,2,ongap,CPI|off1|h2|ongap,1,-0.3505681537810971,-0.2603407131430811,-0.2547230198765689,-0.44615719346227994,0.4,-1.6635628735707126,10,0.15199002126094996,0.0980565371024735,24.710247349823323,9.80565371024735,2264
CPI,1,2,night,CPI|off1|h2|night,1,0.44066074871558236,0.6198123372225414,0.5913411321796236,0.922968121252818,0.8,-0.5384672172080988,10,0.07113178811664818,0.0980565371024735,24.710247349823323,9.80565371024735,2264
CPI,2,1,c2c,CPI|off2|h1|c2c,-1,-0.06102813631583111,-0.35481139724968674,-0.18423007344574138,-0.38298478198303143,0.35294117647058826,-2.5493132631233673,17,-0.017655307048508657,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,2,1,o2o,CPI|off2|h1|o2o,1,0.19016567410999818,0.10886131470320595,0.14022046342518976,0.22143854791091708,0.47058823529411764,-0.9993351815659522,17,0.016662147708747698,0.031819635433322675,16.037096258394627,3.1819635433322677,6254
CPI,2,1,day,CPI|off2|h1|day,1,0.011909980242897336,0.007320175474896423,0.009798485403612578,-0.020829306459278975,0.47058823529411764,-1.778249429084635,17,0.01690876388421644,0.03181454836131095,16.03453237410072,3.181454836131095,6255
CPI,2,1,ongap,CPI|off2|h1|ongap,-1,0.14271845605819924,-0.2686181946900934,-0.23239818587749178,0.09541602888602767,0.6,-1.6633173771230179,10,-0.06011723824312465,0.04902826855123675,24.710247349823323,4.902826855123675,2264
CPI,2,1,night,CPI|off2|h1|night,1,0.32729354679520295,0.23670377286319205,0.2474749241838465,0.6069453317513336,0.8,-0.8548869016024949,10,0.04326277723243491,0.04902826855123675,24.710247349823323,4.902826855123675,2264
CPI,2,2,c2c,CPI|off2|h2|c2c,1,0.006749589216340274,-0.34757590337346417,-0.1471557381418534,-0.0053639996206935065,0.4117647058823529,-1.3689959209027407,17,0.039627162036348286,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,2,2,o2o,CPI|off2|h2|o2o,-1,-0.05352441551674902,-0.18036792984315284,-0.10491192873651761,-0.24716638391390008,0.47058823529411764,-2.5450729358102673,17,-0.03601240199778414,0.06363927086664535,16.037096258394627,6.363927086664535,6254
CPI,2,2,day,CPI|off2|h2|day,-1,0.012285729651066654,-0.3775279201799028,-0.14632940939000497,-0.16752877176339948,0.47058823529411764,-2.3729147940725146,17,-0.03228970035976195,0.0636290967226219,16.03453237410072,6.36290967226219,6255
CPI,2,2,ongap,CPI|off2|h2|ongap,-1,-0.5304518179592671,-0.27772538142508363,-0.28242486227947566,-0.48114234347895224,0.4,-0.9162263213479722,10,-0.0939529269230836,0.0980565371024735,24.710247349823323,9.80565371024735,2264
CPI,2,2,night,CPI|off2|h2|night,1,0.2021666985974088,0.19789029206395323,0.1969386110402302,0.2954531436622401,0.6,-0.6002664745072503,10,0.07386792585205687,0.0980565371024735,24.710247349823323,9.80565371024735,2264
FOMC,-2,1,c2c,FOMC|off-2|h1|c2c,-1,0.16965412419131196,-0.2757598314979119,-0.08559605536259784,-0.22125672160013293,0.4166666666666667,-1.7744002432527488,12,-0.014736637022013272,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,-2,1,o2o,FOMC|off-2|h1|o2o,1,0.02824412652895508,0.6241583991171263,0.32786686066480436,0.5401781449239854,0.75,-1.3124042868150816,12,0.010410069818556786,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,-2,1,day,FOMC|off-2|h1|day,-1,-0.038731331100644924,-0.5312308630163134,-0.279762361231167,-0.3356052025119807,0.3333333333333333,-2.5480333650442666,12,-0.006740394061652969,0.015027977617905676,7.574100719424461,1.5027977617905677,6255
FOMC,-2,1,ongap,FOMC|off-2|h1|ongap,1,0.7914786421961384,0.08560791651284304,0.1178299782027683,0.28652352977137335,0.5,-0.965373230168396,10,0.021008490562362075,0.03312720848056537,16.69611307420495,3.312720848056537,2264
FOMC,-2,1,night,FOMC|off-2|h1|night,1,0.6999682913008384,-0.21836835771843313,-0.12738709273045107,0.1183854671311371,0.6,-1.8264110915168033,10,0.0359566790216023,0.03312720848056537,16.69611307420495,3.312720848056537,2264
FOMC,-2,2,c2c,FOMC|off-2|h2|c2c,-1,0.18041742108857123,-0.2193220741636269,-0.05428026355803708,-0.1536133997870765,0.5833333333333334,-2.1459234673694505,12,-0.03243908415356175,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,-2,2,o2o,FOMC|off-2|h2|o2o,-1,0.22614347315168334,-0.42990544945819475,-0.15125571255964346,-0.3085839874004742,0.4166666666666667,-2.1315518221543353,12,-0.024983529644512895,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,-2,2,day,FOMC|off-2|h2|day,-1,0.26520760549438954,-0.300393263596195,-0.037121478075238724,-0.1543480201634758,0.5,-2.6825037575230364,12,-0.01606657993658629,0.030055955235811352,7.574100719424461,3.0055955235811354,6255
FOMC,-2,2,ongap,FOMC|off-2|h2|ongap,1,1.5483903732063244,-0.006129900173259826,0.05322678226252234,0.4913585541624521,0.7,-1.389299816015167,10,0.11266437079917539,0.06625441696113074,16.69611307420495,6.625441696113074,2264
FOMC,-2,2,night,FOMC|off-2|h2|night,-1,0.029635343052415327,-0.23477721208003652,-0.20450498024959401,-0.3989260376686734,0.4,-2.5508572351815566,10,-0.07165784417743166,0.06625441696113074,16.69611307420495,6.625441696113074,2264
FOMC,-1,1,c2c,FOMC|off-1|h1|c2c,-1,0.03718048908164382,-0.08719528528337545,-0.03256282048221882,-0.0015281710654594383,0.5833333333333334,-1.8211442771773139,12,-0.017671394251068537,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,-1,1,o2o,FOMC|off-1|h1|o2o,-1,0.36905714516963334,0.011946386078004828,0.11927388323476484,-0.014373151317521737,0.5,-1.4820184714892246,12,-0.014537456961291783,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,-1,1,day,FOMC|off-1|h1|day,-1,0.273731290415294,0.005131200393062031,0.12541925489882838,-0.04309998763575172,0.5,-1.7268254684178543,12,-0.009279006710954723,0.015027977617905676,7.574100719424461,1.5027977617905677,6255
FOMC,-1,1,ongap,FOMC|off-1|h1|ongap,1,0.7008938976839975,-0.13458424346748296,-0.098643361294139,0.4902778496932665,0.7,-1.5225428549100972,10,0.09180944958804792,0.03312720848056537,16.69611307420495,3.312720848056537,2264
FOMC,-1,1,night,FOMC|off-1|h1|night,-1,0.9695760254625442,-0.4657592913343888,-0.3215550045728573,-0.3334295972200977,0.2,-1.8049223303932262,10,-0.03578995898242482,0.03312720848056537,16.69611307420495,3.312720848056537,2264
FOMC,-1,2,c2c,FOMC|off-1|h2|c2c,1,-0.034419182525311585,-0.5317871811988617,-0.2818675429883434,-0.4462194860812612,0.3333333333333333,-1.710027918376914,12,0.03607825461690328,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,-1,2,o2o,FOMC|off-1|h2|o2o,-1,0.2860945117812284,0.28420603521386895,0.2396378767706686,0.2521069018214318,0.5833333333333334,-1.5906719694341536,12,-0.025934206249132244,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,-1,2,day,FOMC|off-1|h2|day,-1,0.18339238043141745,-0.0675476144479792,0.048597679547202954,-0.06207492572388753,0.5833333333333334,-1.9397665544242906,12,-0.01727939187088769,0.030055955235811352,7.574100719424461,3.0055955235811354,6255
FOMC,-1,2,ongap,FOMC|off-1|h2|ongap,1,-0.3624019044955436,-0.02296290069741411,-0.039802629588495016,0.24974681501254842,0.6,-1.380879730932838,10,0.12406801652141354,0.06625441696113074,16.69611307420495,6.625441696113074,2264
FOMC,-1,2,night,FOMC|off-1|h2|night,-1,1.199534149513121,-0.2782866272126191,-0.13828206821668815,-0.2725127025490022,0.4,-1.407848469652887,10,-0.09390211604127274,0.06625441696113074,16.69611307420495,6.625441696113074,2264
FOMC,0,1,c2c,FOMC|off0|h1|c2c,1,0.04851358499911928,-0.7833172655679591,-0.39090668273673307,-0.5452344724108795,0.4166666666666667,-2.400051429178819,12,0.018375807485354813,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,0,1,o2o,FOMC|off0|h1|o2o,-1,0.0016806606584068254,0.3742872612584453,0.18198368296909803,0.33414225847032286,0.6666666666666666,-1.188853216672565,12,-0.011359931133139272,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,0,1,day,FOMC|off0|h1|day,1,-0.03768390901056841,0.01826808897094143,-0.007239602703867537,0.06570427813008842,0.6666666666666666,-1.4089704254622464,12,0.008034006520454516,0.015027977617905676,7.574100719424461,1.5027977617905677,6255
FOMC,0,1,ongap,FOMC|off0|h1|ongap,-1,0.4428163604826679,-0.3360653710316093,-0.2601530108099713,-0.24470314794164785,0.5,-1.9948981285165064,10,-0.031857976660454715,0.03312720848056537,16.69611307420495,3.312720848056537,2264
FOMC,0,1,night,FOMC|off0|h1|night,-1,0.5696736586251012,-0.05238418817291504,0.0036689703351704362,0.01165649999053272,0.5,-1.870591445299135,10,-0.057886978500945,0.03312720848056537,16.69611307420495,3.312720848056537,2264
FOMC,0,2,c2c,FOMC|off0|h2|c2c,1,-0.02666923471126792,-0.21731765944701195,-0.11796620314996652,-0.10482185937814024,0.4166666666666667,-1.4141006504400984,12,0.034650153085087725,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,0,2,o2o,FOMC|off0|h2|o2o,1,0.022142510692938516,-0.3372347371626035,-0.1583345008578176,-0.27355559761535153,0.3333333333333333,-1.4649063948989418,12,0.02387641979937378,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,0,2,day,FOMC|off0|h2|day,1,0.14877856695149036,-0.4663335583769649,-0.17383781098519527,-0.16721172141881724,0.4166666666666667,-1.2167391969146486,12,0.020311646537066942,0.030055955235811352,7.574100719424461,3.0055955235811354,6255
FOMC,0,2,ongap,FOMC|off0|h2|ongap,-1,0.8105444347121226,-0.0016646052609693939,0.09260630640576019,0.09285912323521407,0.5,-1.6654030001964288,10,-0.06557270155518873,0.06625441696113074,16.584805653710248,6.625441696113074,2264
FOMC,0,2,night,FOMC|off0|h2|night,-1,1.2020122346972004,0.2939945049489275,0.3992527554648008,0.3324220463768559,0.5,-0.8020173614314575,10,-0.09252004439210755,0.06625441696113074,16.584805653710248,6.625441696113074,2264
FOMC,1,1,c2c,FOMC|off1|h1|c2c,-1,0.025886486189163428,-0.593605062565121,-0.2797919345819813,-0.5505110950203341,0.3333333333333333,-1.7039326463990119,12,-0.016296805134452662,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,1,1,o2o,FOMC|off1|h1|o2o,1,0.09062313074370747,-0.06562702565792596,-0.0027209612159482133,-0.027340235437662615,0.5833333333333334,-1.9755995629754124,12,0.012479670511533324,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,1,1,day,FOMC|off1|h1|day,1,0.17899165792353408,-0.6628834298465047,-0.2744434550848708,-0.3209150270622164,0.3333333333333333,-1.6887293396780747,12,0.012311261377133976,0.015027977617905676,7.574100719424461,1.5027977617905677,6255
FOMC,1,1,ongap,FOMC|off1|h1|ongap,-1,0.4116394352537151,0.18762401408309987,0.21771681915430863,-0.08271094746529702,0.6,-1.7037019599443708,10,-0.033314134621823074,0.03312720848056537,16.584805653710248,3.312720848056537,2264
FOMC,1,1,night,FOMC|off1|h1|night,-1,0.9414191735266221,0.4853600246120283,0.5573719564956825,0.24675138836172697,0.6,-1.7403683519288566,10,-0.03432957491044971,0.03312720848056537,16.584805653710248,3.312720848056537,2264
FOMC,1,2,c2c,FOMC|off1|h2|c2c,-1,0.11528899740868646,-0.9435108459585967,-0.42128364111368805,-0.5286956677287872,0.25,-2.386862647359172,12,-0.029737195891445533,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,1,2,o2o,FOMC|off1|h2|o2o,1,0.03957679946271639,0.3216539639974802,0.17513620863006232,0.16429557787512516,0.5833333333333334,-1.906895628116625,12,0.02063709355242438,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,1,2,day,FOMC|off1|h2|day,1,0.08121893116836801,-0.4120718661673084,-0.18099065349349286,-0.16276811401283248,0.5,-1.6604412881983144,12,0.02303498467843901,0.030055955235811352,7.574100719424461,3.0055955235811354,6255
FOMC,1,2,ongap,FOMC|off1|h2|ongap,-1,0.409947173501138,0.013825453184744563,0.05429273477760863,-0.0010912767490569829,0.4,-1.300237410274766,10,-0.07508256891919549,0.06581272084805653,16.69611307420495,6.581272084805653,2264
FOMC,1,2,night,FOMC|off1|h2|night,-1,0.777544322851661,-0.33864908173373365,-0.18710968268154737,-0.31833908924364573,0.3,-1.6604413589486295,10,-0.08978980976390376,0.06581272084805653,16.69611307420495,6.581272084805653,2264
FOMC,2,1,c2c,FOMC|off2|h1|c2c,-1,0.09523707246563297,-0.7935890392512431,-0.36038525809491423,-0.3296906475144174,0.4166666666666667,-2.4144559736571534,12,-0.013462850291712623,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,2,1,o2o,FOMC|off2|h1|o2o,-1,-0.019256660743175148,-0.6397097976442957,-0.33395666367631094,-0.5074744943270365,0.3333333333333333,-1.7786011925046181,12,-0.008150161501366876,0.015030380556443877,7.575311800447714,1.5030380556443876,6254
FOMC,2,1,day,FOMC|off2|h1|day,-1,-0.007450882156021474,-0.1729930534170194,-0.08958469257212158,-0.32254740946934585,0.3333333333333333,-1.6830175792931483,12,-0.010749583566305,0.015027977617905676,7.574100719424461,1.5027977617905677,6255
FOMC,2,1,ongap,FOMC|off2|h1|ongap,-1,-0.4080873775819455,-0.27141001979324064,-0.26855240919209417,-0.39195213798211886,0.3,-1.181837343433552,10,-0.04178381788469326,0.03268551236749117,16.584805653710248,3.2685512367491167,2264
FOMC,2,1,night,FOMC|off2|h1|night,-1,0.003194350581812344,-0.8502250872225285,-0.740646768816372,-0.5953634695339729,0.3,-2.0170174817172124,10,-0.05561552234243981,0.03268551236749117,16.584805653710248,3.2685512367491167,2264
FOMC,2,2,c2c,FOMC|off2|h2|c2c,-1,0.17020412758935238,-0.2533086591830772,-0.06750103765614497,-0.07966156157996035,0.5,-1.4176153472142692,12,-0.022920844352399685,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,2,2,o2o,FOMC|off2|h2|o2o,-1,-0.016837694805191112,-0.4900366151554967,-0.2524398732788658,-0.32899003684499156,0.3333333333333333,-2.0471837345964934,12,-0.012780497377991,0.030060761112887753,7.575311800447714,3.0060761112887753,6254
FOMC,2,2,day,FOMC|off2|h2|day,-1,0.12736641286397213,-0.4599892309964777,-0.18059171452659606,-0.29811514955650154,0.4166666666666667,-1.922727221935386,12,-0.021462838407655206,0.030055955235811352,7.574100719424461,3.0055955235811354,6255
FOMC,2,2,ongap,FOMC|off2|h2|ongap,1,-0.3779734750210933,0.056960317866527846,0.02465476372979265,-0.2882285893909058,0.4,-2.2959219209317285,10,0.05303095372123081,0.06581272084805653,16.584805653710248,6.581272084805653,2264
FOMC,2,2,night,FOMC|off2|h2|night,-1,0.04706731767189909,-0.997327371180308,-0.8469723659281502,-0.5687755585593953,0.4,-2.501825110495861,10,-0.08480814648222135,0.06581272084805653,16.584805653710248,6.581272084805653,2264
GDP_advance,-2,1,c2c,GDP_advance|off-2|h1|c2c,1,0.3129589962770832,0.33842093961115105,0.2784019642680491,0.2712613410338612,0.6470588235294118,-1.8843171446589717,17,0.01639155527540461,0.010713143588103614,5.399424368404222,1.0713143588103613,6254
GDP_advance,-2,1,o2o,GDP_advance|off-2|h1|o2o,-1,0.12077125687017107,-0.47958345269436803,-0.15148757469397828,-0.23070020212740985,0.4117647058823529,-1.9703086101877068,17,-0.012614103299257686,0.010713143588103614,5.399424368404222,1.0713143588103613,6254
GDP_advance,-2,1,day,GDP_advance|off-2|h1|day,-1,0.48873140529458037,-0.1235653016101718,0.2853648677014597,0.24378713666189847,0.6470588235294118,-1.8670086096272227,17,-0.0071001395354311865,0.010711430855315748,5.398561151079137,1.071143085531575,6255
GDP_advance,-2,1,ongap,GDP_advance|off-2|h1|ongap,-1,0.4803012057043185,-0.099982525358809,-0.06753159213710991,-0.23244618637078754,0.5,-1.9645154599626151,10,-0.021935946706439866,0.016342756183745585,8.236749116607776,1.6342756183745584,2264
GDP_advance,-2,1,night,GDP_advance|off-2|h1|night,1,1.0122910117983268,-0.20717729560718287,-0.07281701774446007,-0.09321578630597857,0.5,-1.4609921191460642,10,0.0139456268990919,0.016342756183745585,8.236749116607776,1.6342756183745584,2264
GDP_advance,-2,2,c2c,GDP_advance|off-2|h2|c2c,1,0.18786663986714086,0.353118527169963,0.24446259171647844,0.18059692968766444,0.5294117647058824,-1.4421088758369884,17,0.022229709369394175,0.021426287176207228,5.399424368404222,2.1426287176207226,6254
GDP_advance,-2,2,o2o,GDP_advance|off-2|h2|o2o,-1,-0.015568706534294643,-0.44244171004511434,-0.20053538795677606,-0.1604946005728967,0.4117647058823529,-2.433084879017604,17,-0.01761910471623771,0.021426287176207228,5.399424368404222,2.1426287176207226,6254
GDP_advance,-2,2,day,GDP_advance|off-2|h2|day,-1,0.353121525802178,-0.09216540660098778,0.1715746976439938,0.25584939406510393,0.6470588235294118,-1.5158653313024808,17,-0.01372921659195442,0.021422861710631496,5.398561151079137,2.14228617106315,6255
GDP_advance,-2,2,ongap,GDP_advance|off-2|h2|ongap,1,0.2931615623278481,-0.12222556450199265,-0.09229512200069558,-0.01168902912391363,0.5,-1.6962242380844363,10,0.12872817903887065,0.03268551236749117,8.236749116607776,3.2685512367491167,2264
GDP_advance,-2,2,night,GDP_advance|off-2|h2|night,1,1.3397049576436546,0.6296964579045929,0.6572305139958828,0.8949829818218676,0.9,-0.7557214594058065,10,0.039112935537284704,0.03268551236749117,8.236749116607776,3.2685512367491167,2264
GDP_advance,-1,1,c2c,GDP_advance|off-1|h1|c2c,-1,0.010948394557575465,-0.15690836899034655,-0.06269361048475215,-0.01644536739993749,0.5294117647058824,-1.9194994211128076,17,-0.005864630457312509,0.010713143588103614,5.399424368404222,1.0713143588103613,6254
