panel,feature,transform,window,variant,cell,sign,SR_IS,SR_OOS,full_SR_net,full_SR_of_SR,full_positive_years,full_yr_sr_min,full_n_years,full_beta,full_mean_exec_w,full_abs_exec_w,full_turnover_ann,full_held_pct,full_max_dd_days,full_n_bars
monthly,put_oi_total,robustz,120,day,monthly|put_oi_total|robustz|w120|day,-1,0.35136358642095467,-0.5381816057060798,-0.18441820511703141,-0.14034241576459577,0.5555555555555556,-2.92438614949306,18,-0.10226038474475761,-0.17450202316471417,0.8380996951722451,80.19991349200035,98.6954459203036,2723,4216
monthly,put_oi_total,robustz,252,c2c,monthly|put_oi_total|robustz|w252|c2c,1,-0.05936284892344006,-0.06718695038736087,-0.06376117350302637,4.598355962666392e-05,0.5294117647058824,-1.3525946171337917,17,0.06694030043166709,0.1422544445236395,0.8110590268566188,71.33389114158331,99.02032819005633,1831,4083
monthly,put_oi_total,robustz,252,o2o,monthly|put_oi_total|robustz|w252|o2o,-1,-0.02821966414533685,-0.1268281343830771,-0.09055465149224236,-0.2034097180821903,0.4117647058823529,-3.2744539626249938,17,-0.07204816000404597,-0.1422544445236395,0.8110590268566188,71.33389114158331,99.02032819005633,2386,4083
monthly,put_oi_total,robustz,252,day,monthly|put_oi_total|robustz|w252|day,-1,0.36234917672250133,-0.4623052043825393,-0.1336642742754949,-0.2057856930441981,0.5294117647058824,-2.74421555496236,17,-0.057022126284457145,-0.14199632336084633,0.8110837216062434,71.31833312024987,99.0205680705191,1565,4084
monthly,put_oi_total,bdtanh,20,c2c,monthly|put_oi_total|bdtanh|w20|c2c,-1,0.10373947699976303,0.3679432314128511,0.24850539365222774,0.258705008735234,0.6666666666666666,-1.4996215860282487,18,0.07549892293354404,0.02353441232412413,0.5915785941769351,44.877072677030874,99.35245143385754,2107,4324
monthly,put_oi_total,bdtanh,20,o2o,monthly|put_oi_total|bdtanh|w20|o2o,-1,0.12487771248429197,0.2563028667144856,0.1954311497584686,0.15138160484757007,0.4444444444444444,-2.4382459771343674,18,0.06164494959944103,0.02353441232412413,0.5915785941769351,44.877072677030874,99.35245143385754,764,4324
monthly,put_oi_total,bdtanh,20,day,monthly|put_oi_total|bdtanh|w20|day,-1,0.19191551870039694,-0.11649378602851546,0.03742609977939529,0.03960793481991859,0.5,-2.7313129384431902,18,0.053223669804436755,0.02366428206880089,0.5915771242263858,44.86953580488808,99.35260115606937,1462,4325
monthly,put_oi_total,bdtanh,60,c2c,monthly|put_oi_total|bdtanh|w60|c2c,-1,-0.04900318919356445,0.4784411007649324,0.2540314964427123,0.22936126249098632,0.6111111111111112,-1.7747623691661432,18,0.09373465525243788,0.051528067957006395,0.5859727679107998,43.768477735427666,99.27973977695167,1367,4304
monthly,put_oi_total,bdtanh,60,o2o,monthly|put_oi_total|bdtanh|w60|o2o,-1,-0.015032212288721439,0.3551388957208771,0.1928950051886344,0.13910982274179506,0.6666666666666666,-2.742998545152031,18,0.06684301807084961,0.051528067957006395,0.5859727679107998,43.768477735427666,99.27973977695167,1275,4304
monthly,put_oi_total,bdtanh,60,day,monthly|put_oi_total|bdtanh|w60|day,-1,0.2876164852142278,-0.2189593971459831,0.02277245004579845,0.036096434512700476,0.5555555555555556,-2.590264226042686,18,0.07659956688930064,0.051659325941825075,0.5859798807852924,43.76007046251581,99.27990708478514,1045,4305
monthly,put_oi_total,bdtanh,120,c2c,monthly|put_oi_total|bdtanh|w120|c2c,-1,-0.05430712134885019,0.454205860962995,0.2433448213558039,0.19267404145580894,0.5555555555555556,-1.7280186242105584,18,0.12285204359744999,0.07010005618152661,0.583075019789047,42.51854652438563,99.22788956481048,1863,4274
monthly,put_oi_total,bdtanh,120,o2o,monthly|put_oi_total|bdtanh|w120|o2o,-1,0.025236845418027124,0.3337896483268403,0.20203104749212022,0.13416980398495662,0.5555555555555556,-2.5615104550173236,18,0.09872993999435438,0.07010005618152661,0.583075019789047,42.51854652438563,99.22788956481048,1277,4274
monthly,put_oi_total,bdtanh,120,day,monthly|put_oi_total|bdtanh|w120|day,-1,0.41704084008688413,-0.2956013140193718,0.034271574448198554,0.039030180116918535,0.6666666666666666,-2.390995559573498,18,0.1104955798236365,0.07024922587842498,0.5831041953424114,42.50972223883933,99.2280701754386,1911,4275
monthly,put_oi_total,bdtanh,252,c2c,monthly|put_oi_total|bdtanh|w252|c2c,-1,-0.04025366085280737,0.49187115736277864,0.28389071716067027,0.21588308650147287,0.4444444444444444,-1.3842128641477125,18,0.1734908725242915,0.0954582137122586,0.5925031917684269,40.65922835441507,99.42965779467681,1721,4208
monthly,put_oi_total,bdtanh,252,o2o,monthly|put_oi_total|bdtanh|w252|o2o,-1,0.07242281342004567,0.3797521551840496,0.2562594461681832,0.1703037730630476,0.6111111111111112,-2.131706511450217,18,0.1438933546559416,0.0954582137122586,0.5925031917684269,40.65922835441507,99.42965779467681,1692,4208
monthly,put_oi_total,bdtanh,252,day,monthly|put_oi_total|bdtanh|w252|day,-1,0.3999289984069443,-0.34724901177223605,-0.018955984959423005,-0.019154831197682878,0.6111111111111112,-2.467709859015547,18,0.14419006826248015,0.09562104115604349,0.5925479282219395,40.65028886077299,99.42979330007128,2723,4209
monthly,put_oi_total,rankc,20,c2c,monthly|put_oi_total|rankc|w20|c2c,-1,0.033244834220249785,-0.3575660168994659,-0.1766077668556358,-0.26522346828965804,0.3888888888888889,-2.634097042615508,18,-0.13415127487045345,-0.16450046253469008,0.528654024051804,45.31221091581869,95.44403330249769,3595,4324
monthly,put_oi_total,rankc,20,o2o,monthly|put_oi_total|rankc|w20|o2o,-1,0.01768886951129726,-0.561480559398818,-0.2877911295125595,-0.2824663731696939,0.3333333333333333,-3.7301995203939042,18,-0.14072954985612351,-0.16450046253469008,0.528654024051804,45.31221091581869,95.44403330249769,2689,4324
