signal,dim,state,window,sign,enabled,pre_normalized,recommended,first,n_bars,n_episodes,SR_net,SR_gross,ann_ret_net_pct,hit_rate,beta,mean_pos,held_pct
opt_put_mo_oi_selftanh_w60,stlfsi_lvl,stress_off_lvl,full,-1,False,False,o2o,2002-05-15,4041,42,0.13038869791205313,0.18766689606493167,1.6725052919161525,0.5158966716343766,0.17746847941090782,0.03490257547662255,99.62880475129919
opt_put_mo_oi_selftanh_w60,stlfsi_lvl,stress_on_lvl,IS,-1,False,False,o2o,2002-05-15,1679,28,-0.3332587333851046,-0.2766845356229092,-6.13497361946943,0.4743130227001195,0.04489823400526513,0.00634083783210459,99.7022036926742
opt_put_mo_oi_selftanh_w60,stlfsi_lvl,stress_off_lvl,IS,-1,False,False,o2o,2002-05-15,2446,27,0.09749703019716366,0.16939350990640353,1.182389854376831,0.5065627563576702,0.1961881037093686,0.024732973775376497,99.67293540474243
opt_put_mo_oi_selftanh_w60,stlfsi_lvl,stress_on_lvl,OOS,-1,False,False,o2o,2002-05-15,265,15,1.4647451119519437,1.5022445943926355,25.49839026146239,0.5648854961832062,-0.039342269191748803,0.14178281999919617,98.86792452830188
opt_put_mo_oi_selftanh_w60,stlfsi_lvl,stress_off_lvl,OOS,-1,False,False,o2o,2002-05-15,1595,15,0.17521366415318881,0.21310665140443175,2.4241180569451073,0.5302267002518891,0.15845510689359216,0.050498090060477015,99.56112852664577
opt_put_mo_oi_selftanh_w60,nfci_lvl,nfci_tight_lvl,full,-1,False,False,o2o,2002-05-15,591,3,0.10205817315286163,0.143751156694363,2.374065012921147,0.4745762711864407,0.05199160184069709,0.006425399417576964,99.83079526226734
opt_put_mo_oi_selftanh_w60,nfci_lvl,nfci_loose_lvl,full,-1,False,False,o2o,2002-05-15,5394,4,0.024730089778874982,0.08357537168885329,0.3359240219123359,0.5098659717051377,0.12362152598368888,0.03438313134318397,99.59213941416388
opt_put_mo_oi_selftanh_w60,nfci_lvl,nfci_tight_lvl,IS,-1,False,False,o2o,2002-05-15,554,2,0.15904195951303596,0.20084171755807656,3.7396855990648556,0.4701627486437613,0.036290258528041804,-0.0027053752345197898,99.81949458483754
opt_put_mo_oi_selftanh_w60,nfci_lvl,nfci_loose_lvl,IS,-1,False,False,o2o,2002-05-15,3571,3,-0.2010235305593671,-0.13039127344328774,-2.6547972403151423,0.4970497330710874,0.13057888883217914,0.020342172628002947,99.66395967516102
opt_put_mo_oi_selftanh_w60,nfci_lvl,nfci_tight_lvl,OOS,-1,False,False,o2o,2002-05-15,37,1,-0.9354327693304263,-0.8977412842934115,-18.07333511474412,0.5405405405405406,0.3873171664117843,0.14314024150572854,100.0
opt_put_mo_oi_selftanh_w60,nfci_lvl,nfci_loose_lvl,OOS,-1,False,False,o2o,2002-05-15,1823,2,0.43346564632371737,0.4710229380837577,6.194325353461607,0.5350248207391064,0.11180545230621809,0.06188739002223578,99.45145364783325
tv_taiex_over_spy_chg_ratio_n60_pctw120,ALL,all,full,-1,True,False,c2c,2002-04-09,5953,56,0.42351141935989306,0.4932264099748372,5.443203177832805,0.5023825731790333,-0.012218208750469828,0.009257012534782302,98.70653452040987
tv_taiex_over_spy_chg_ratio_n60_pctw120,igrea,igrea_high,full,-1,True,False,c2c,2002-04-09,3297,69,0.2629773858290102,0.3404494390986369,3.119580794561939,0.5016865992026985,0.03328045782752996,0.03511418927293687,98.9080982711556
tv_taiex_over_spy_chg_ratio_n60_pctw120,igrea,igrea_low,full,-1,True,False,c2c,2002-04-09,2656,56,0.5954884709990491,0.6574999954415894,8.327609426945775,0.5032504780114723,-0.0595320436181873,-0.022840544583326003,98.45632530120481
tv_taiex_over_spy_chg_ratio_n60_pctw120,igrea,igrea_high,IS,-1,True,False,c2c,2002-04-09,2319,51,0.07958035377704234,0.16376156480746426,1.0315201511128993,0.4980409229429691,0.03296603641947511,0.022954480312714756,99.05131522207849
tv_taiex_over_spy_chg_ratio_n60_pctw120,igrea,igrea_low,IS,-1,True,False,c2c,2002-04-09,1790,39,0.6744747237275397,0.7472522012910657,9.17475260033652,0.4971751412429379,-0.05927540932908537,-0.03887316854592951,98.88268156424581
tv_taiex_over_spy_chg_ratio_n60_pctw120,igrea,igrea_high,OOS,-1,True,False,c2c,2002-04-09,978,18,0.925956819309521,0.9848220582590616,8.070718455255516,0.5103734439834025,0.03330216080327456,0.06394687340254332,98.56850715746421
tv_taiex_over_spy_chg_ratio_n60_pctw120,igrea,igrea_low,OOS,-1,True,False,c2c,2002-04-09,866,18,0.4458808823593119,0.48752576710390816,6.576586008505323,0.5159763313609468,-0.05985926797577074,0.010298481852078486,97.57505773672055
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi,stress_on,full,-1,True,False,c2c,2002-04-09,2278,127,0.02416802424745649,0.08649202427225947,0.36280749063106055,0.4977738201246661,-0.03432938130110611,0.017602081103982366,98.59525899912204
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi,stress_off,full,-1,True,False,c2c,2002-04-09,3675,144,0.759938742105553,0.8369433328766467,8.59235729360031,0.5052341597796143,0.008780762995690356,0.004084205405357059,98.77551020408163
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi,stress_on,IS,-1,True,False,c2c,2002-04-09,1558,87,-0.09848808904759268,-0.030502353145648264,-1.5753062980243264,0.49870466321243523,-0.06995615335957561,0.0041187750569225195,99.10141206675225
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi,stress_off,IS,-1,True,False,c2c,2002-04-09,2551,99,0.7419232679306055,0.8328316803804724,8.337604703000817,0.49702734839476814,0.05674838437363007,-0.008925356092008459,98.90239121912975
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi,stress_on,OOS,-1,True,False,c2c,2002-04-09,720,41,0.3607292451713102,0.4087888144804269,4.5566703833048,0.49572649572649574,0.06477239424230676,0.046778457244703565,97.5
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi,stress_off,OOS,-1,True,False,c2c,2002-04-09,1124,45,0.7997846044180948,0.8458341238146097,9.170536883119262,0.5239385727190605,-0.08996262407360305,0.03361035431975156,98.48754448398577
tv_taiex_over_spy_chg_ratio_n60_pctw120,epu,epu_high,full,-1,True,False,c2c,2002-04-09,2802,75,0.21006966670016197,0.27647993832352075,2.9893100458228052,0.5014398848092153,-0.05299524436496077,0.02093959462593092,99.14346895074947
tv_taiex_over_spy_chg_ratio_n60_pctw120,epu,epu_low,full,-1,True,False,c2c,2002-04-09,3151,81,0.6636310877142503,0.737723649015528,7.625306813469754,0.5032278889606198,0.03603776866033585,-0.00113162441202774,98.31799428752777
tv_taiex_over_spy_chg_ratio_n60_pctw120,epu,epu_high,IS,-1,True,False,c2c,2002-04-09,1968,54,-0.06751341859818905,0.007433277541723563,-0.9732806606622343,0.4879301489470981,-0.041919014659904594,-0.005535533817876274,98.9329268292683
tv_taiex_over_spy_chg_ratio_n60_pctw120,epu,epu_low,IS,-1,True,False,c2c,2002-04-09,2141,55,0.8025423804293024,0.8865761176811278,9.682540273337908,0.5066037735849057,0.03775638497665385,-0.002549089817117129,99.01914992993927
tv_taiex_over_spy_chg_ratio_n60_pctw120,epu,epu_high,OOS,-1,True,False,c2c,2002-04-09,834,22,0.8960289069218994,0.9412435111025458,12.339883799255128,0.53309265944645,-0.08989066500961485,0.08341327901131772,99.64028776978418
tv_taiex_over_spy_chg_ratio_n60_pctw120,epu,epu_low,OOS,-1,True,False,c2c,2002-04-09,1010,26,0.32111546921651657,0.3709547028995209,3.2643792515116163,0.49591002044989774,0.03305605821138343,0.0018731215605429165,96.83168316831683
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci,nfci_tight,full,-1,True,False,c2c,2002-04-09,2701,59,0.2185642927537364,0.28351398521013926,3.358579216865781,0.4935993975903614,-0.05228937846398224,0.016368128955894023,98.33395038874491
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci,nfci_loose,full,-1,True,False,c2c,2002-04-09,3252,67,0.6958970097495588,0.7746863632777263,7.174620557467472,0.5096273291925466,0.04775087889139209,0.003350762395353406,99.0159901599016
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci,nfci_tight,IS,-1,True,False,c2c,2002-04-09,1921,42,0.14443169332927708,0.2183045023042801,2.230488423577303,0.49157894736842106,-0.039045512640247346,0.014484597458252273,98.90681936491411
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci,nfci_loose,IS,-1,True,False,c2c,2002-04-09,2188,46,0.60584559982322,0.6939977426797915,6.640829124013337,0.5029995385325334,0.0384261164991057,-0.02019033069896294,99.04021937842778
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci,nfci_tight,OOS,-1,True,False,c2c,2002-04-09,780,18,0.4041524760864971,0.44674289204287077,6.13686436290061,0.49867724867724866,-0.08421373943539624,0.02100692896482967,96.92307692307692
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci,nfci_loose,OOS,-1,True,False,c2c,2002-04-09,1064,21,0.937369951937622,0.9933896697922703,8.272304445059238,0.5232668566001899,0.06972853073959924,0.05176045383366558,98.96616541353383
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi_lvl,stress_on_lvl,full,-1,True,False,c2c,2002-04-09,1952,57,0.2135170223736062,0.2780616138078939,3.5042876965974994,0.5070057083549558,-0.11041640441598384,-0.07472886735497819,98.71926229508196
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi_lvl,stress_off_lvl,full,-1,True,False,c2c,2002-04-09,4001,78,0.5973305641670922,0.6736481054462932,6.389157444109066,0.5001266143327424,0.09134261359761063,0.05023187820456798,98.7003249187703
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi_lvl,stress_on_lvl,IS,-1,True,False,c2c,2002-04-09,1687,43,0.32176357422352797,0.3874993703037568,5.485773714608346,0.5,-0.09959246787287353,-0.07453865752752449,99.2294013040901
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi_lvl,stress_off_lvl,IS,-1,True,False,c2c,2002-04-09,2422,51,0.4043932448347415,0.5064136571082327,3.947317146362058,0.49603008775595486,0.16184516445713515,0.045167292897153405,98.80264244426094
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi_lvl,stress_on_lvl,OOS,-1,True,False,c2c,2002-04-09,265,15,-0.7882961949407168,-0.7306694928744727,-9.109927067116844,0.5533596837944664,-0.19795692523097025,-0.07593975029427788,95.47169811320755
tv_taiex_over_spy_chg_ratio_n60_pctw120,stlfsi_lvl,stress_off_lvl,OOS,-1,True,False,c2c,2002-04-09,1579,27,0.8453244211447057,0.890390826449318,10.134652821653876,0.506426735218509,0.01852327869560078,0.05800035547787901,98.54338188727041
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci_lvl,nfci_tight_lvl,full,-1,True,False,c2c,2002-04-09,589,5,-0.025039911110292166,0.01577655920368836,-0.5049613437462617,0.4838160136286201,-0.08002974587947727,-0.06958845896163304,99.66044142614601
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci_lvl,nfci_loose_lvl,full,-1,True,False,c2c,2002-04-09,5364,57,0.5175980569258885,0.5943482325335905,6.09634801437458,0.5044431839667234,0.0105888327475564,0.017914727432505762,98.60178970917227
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci_lvl,nfci_tight_lvl,IS,-1,True,False,c2c,2002-04-09,552,4,0.33680068769750876,0.3759014070445974,6.869127689304235,0.4863883847549909,-0.06655419995546996,-0.05246612613945305,99.81884057971014
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci_lvl,nfci_loose_lvl,IS,-1,True,False,c2c,2002-04-09,3557,42,0.359234531578526,0.4515906070094788,4.2235434075167975,0.49943117178612056,0.021981000973648433,0.0035450575701292636,98.84734326679786
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci_lvl,nfci_tight_lvl,OOS,-1,True,False,c2c,2002-04-09,37,1,-7.398284060439557,-7.327759073521805,-110.51839772871585,0.4444444444444444,-0.2989187003031544,-0.3250351540384805,97.2972972972973
tv_taiex_over_spy_chg_ratio_n60_pctw120,nfci_lvl,nfci_loose_lvl,OOS,-1,True,False,c2c,2002-04-09,1807,16,0.827699218521417,0.8738174043539767,9.782881487862753,0.5143824027072758,-0.008609782368079771,0.04620079035473774,98.11842833425567
us_log_ratio_pct_chg_w120,ALL,all,full,1,True,False,-,2001-12-31,6071,1,0.39925425398755776,0.42494541683398585,6.6001324252269695,0.5083595431219997,-0.10302050086590703,0.04538683522964002,99.50584747158622
us_log_ratio_pct_chg_w120,igrea,igrea_high,full,1,True,False,-,2001-12-31,3361,36,0.5177083244145513,0.5415315518910458,8.506254140601289,0.5116626794258373,0.031973391359257246,0.09039772457818615,99.49419815531093
us_log_ratio_pct_chg_w120,igrea,igrea_low,full,1,True,False,-,2001-12-31,2710,36,0.2543168425451177,0.2822943699083383,4.236119478594834,0.5042639970337411,-0.2438189674858041,-0.010436633073114003,99.52029520295203
us_log_ratio_pct_chg_w120,igrea,igrea_high,IS,1,True,False,-,2001-12-31,2374,25,0.4523625733559493,0.47780710972692275,7.718900112217776,0.5048749470114455,-0.018373198471810532,0.036514918429259656,99.3681550126369
us_log_ratio_pct_chg_w120,igrea,igrea_low,IS,1,True,False,-,2001-12-31,1837,26,-0.06333692740661745,-0.03170425643432203,-1.0227006093442395,0.4991798797156916,-0.2558418321648266,-0.048689083894227464,99.56450734893849
us_log_ratio_pct_chg_w120,igrea,igrea_high,OOS,1,True,False,-,2001-12-31,987,11,0.7024542387529483,0.7219363379553954,10.400051975841878,0.5279187817258884,0.2002183060235515,0.22000034038117647,99.79736575481256
us_log_ratio_pct_chg_w120,igrea,igrea_low,OOS,1,True,False,-,2001-12-31,873,11,0.8659301489132403,0.8869441543677014,15.301929904189429,0.5149769585253456,-0.22323996069284024,0.0700556374405004,99.42726231386025
us_log_ratio_pct_chg_w120,stlfsi,stress_on,full,1,True,False,-,2001-12-31,2301,110,0.07877070876180285,0.10016918107395636,1.4714677157247662,0.5060922541340296,-0.3122722447792696,-0.1752994770983324,99.86962190352021
us_log_ratio_pct_chg_w120,stlfsi,stress_off,full,1,True,False,-,2001-12-31,3770,110,0.6457332183198575,0.6749525633681334,9.730386403095556,0.5097515362009084,0.09213244691831506,0.18008158447809217,99.28381962864722
us_log_ratio_pct_chg_w120,stlfsi,stress_on,IS,1,True,False,-,2001-12-31,1576,75,0.04011954354504413,0.06212316675119485,0.7819035293582932,0.505403687221869,-0.32324617099302966,-0.19902929144290818,99.80964467005076
us_log_ratio_pct_chg_w120,stlfsi,stress_off,IS,1,True,False,-,2001-12-31,2635,74,0.39193623224859486,0.4252607952565023,5.77369559194344,0.5005736137667304,0.07652458158357829,0.11799420590185573,99.24098671726756
us_log_ratio_pct_chg_w120,stlfsi,stress_on,OOS,1,True,False,-,2001-12-31,725,36,0.1768071298783567,0.1968277587580409,2.970437588433129,0.5075862068965518,-0.28199543429318163,-0.12371577032998567,100.0
us_log_ratio_pct_chg_w120,stlfsi,stress_off,OOS,1,True,False,-,2001-12-31,1135,36,1.1960040162058392,1.2163682402163596,18.916184013127122,0.5310283687943262,0.12457642438345481,0.32422276734010363,99.38325991189427
us_log_ratio_pct_chg_w120,epu,epu_high,full,1,True,False,-,2001-12-31,2828,51,0.24937017958920862,0.27326410727905875,4.456422340975011,0.4968039772727273,-0.43784633700901127,-0.1967918461364661,99.57567185289957
us_log_ratio_pct_chg_w120,epu,epu_low,full,1,True,False,-,2001-12-31,3243,51,0.554678973640466,0.5823438949525888,8.469516365487388,0.5184496124031007,0.28017675450331,0.2565744118264171,99.44495837187789
us_log_ratio_pct_chg_w120,epu,epu_high,IS,1,True,False,-,2001-12-31,1989,35,0.05554624305974525,0.08055786129896234,1.024269138390758,0.48711470439615967,-0.46893424395644245,-0.23690378816111335,99.49723479135244
us_log_ratio_pct_chg_w120,epu,epu_low,IS,1,True,False,-,2001-12-31,2222,34,0.43487620923479386,0.4665908792471793,6.48456189504069,0.5160706201901313,0.325894709187858,0.2108218739378133,99.41494149414942
us_log_ratio_pct_chg_w120,epu,epu_high,OOS,1,True,False,-,2001-12-31,839,17,0.7659062102028593,0.786924263413293,12.592957168078797,0.5197132616487455,-0.3476970585018928,-0.10169929227827372,99.761620977354
us_log_ratio_pct_chg_w120,epu,epu_low,OOS,1,True,False,-,2001-12-31,1021,17,0.7981017495607999,0.8175902622768182,12.78936830802663,0.5236220472440944,0.19173930706223197,0.35614555696694383,99.51028403525955
us_log_ratio_pct_chg_w120,nfci,nfci_tight,full,1,True,False,-,2001-12-31,2737,37,0.23959258339091238,0.26037291231703663,4.657311812495648,0.5102714600146735,-0.3004215376986541,-0.10990212871735884,99.59810010960905
us_log_ratio_pct_chg_w120,nfci,nfci_loose,full,1,True,False,-,2001-12-31,3334,37,0.5984910010080691,0.6307685980578649,8.195063444136874,0.5067873303167421,0.18403116197094202,0.17286910707215225,99.43011397720456
us_log_ratio_pct_chg_w120,nfci,nfci_tight,IS,1,True,False,-,2001-12-31,1952,25,0.12821843879153463,0.1504696606120622,2.480818621327303,0.5115800308800823,-0.3287128267466862,-0.13038005750728804,99.5389344262295
us_log_ratio_pct_chg_w120,nfci,nfci_loose,IS,1,True,False,-,2001-12-31,2259,24,0.36815941386885315,0.40397859402713154,5.136524966006522,0.49443207126948774,0.17129193042211632,0.1114415411649371,99.38025675077468
us_log_ratio_pct_chg_w120,nfci,nfci_tight,OOS,1,True,False,-,2001-12-31,785,13,0.5119452858269197,0.5291171774569565,10.06943246110789,0.5070242656449553,-0.23263168571244844,-0.05898121534418444,99.7452229299363
us_log_ratio_pct_chg_w120,nfci,nfci_loose,OOS,1,True,False,-,2001-12-31,1075,13,1.1137321779539413,1.1380712423623853,14.622261976319637,0.5327102803738317,0.21475201087355156,0.30195270835996535,99.53488372093024
us_log_ratio_pct_chg_w120,stlfsi_lvl,stress_on_lvl,full,1,True,False,-,2001-12-31,2030,42,0.2386547802430281,0.26438365559286237,4.696560628631762,0.5175829618623081,-0.07291277158113783,0.031098406953104774,99.45812807881774
us_log_ratio_pct_chg_w120,stlfsi_lvl,stress_off_lvl,full,1,True,False,-,2001-12-31,4041,42,0.5140478423215359,0.5401555446694788,7.556393436632135,0.5037294878170064,-0.13576528576812233,0.052564640080262764,99.52981935164563
us_log_ratio_pct_chg_w120,stlfsi_lvl,stress_on_lvl,IS,1,True,False,-,2001-12-31,1765,28,0.23508740042234663,0.2592330891941296,4.745396856565563,0.5153933865450399,-0.036247025272088104,0.05839354289667947,99.37677053824363
us_log_ratio_pct_chg_w120,stlfsi_lvl,stress_off_lvl,IS,1,True,False,-,2001-12-31,2446,27,0.24288806485262604,0.2762525237116645,3.299404086345628,0.4930156121610518,-0.29372746002168554,-0.04326248322783023,99.50940310711366
us_log_ratio_pct_chg_w120,stlfsi_lvl,stress_on_lvl,OOS,1,True,False,-,2001-12-31,265,15,0.27435431565686724,0.31401248114969527,4.3712929218273455,0.5320754716981132,-0.3895977780589131,-0.15069749848240208,100.0
us_log_ratio_pct_chg_w120,stlfsi_lvl,stress_off_lvl,OOS,1,True,False,-,2001-12-31,1595,15,0.8662860449681941,0.883325611581796,14.084666760018214,0.5201511335012594,0.024849452771345773,0.1995195890530499,99.56112852664577
us_log_ratio_pct_chg_w120,nfci_lvl,nfci_tight_lvl,full,1,True,False,-,2001-12-31,591,3,0.14423352514628246,0.16288085918523365,3.664642836004043,0.5084745762711864,-0.03463658393421033,0.09975646991747135,99.83079526226734
us_log_ratio_pct_chg_w120,nfci_lvl,nfci_loose_lvl,full,1,True,False,-,2001-12-31,5480,4,0.4528988086437923,0.48036144899434524,6.916715335305574,0.5083470922766465,-0.12524855128237963,0.03952324871494872,99.47080291970804
us_log_ratio_pct_chg_w120,nfci_lvl,nfci_tight_lvl,IS,1,True,False,-,2001-12-31,554,2,0.16949508649747685,0.18528169053633115,4.3806790224554835,0.5063291139240507,-0.01832378281225615,0.10567927544949293,99.81949458483754
us_log_ratio_pct_chg_w120,nfci_lvl,nfci_loose_lvl,IS,1,True,False,-,2001-12-31,3657,3,0.2590633613335669,0.29126999619579447,3.833489655072269,0.5017881705639615,-0.1759378794202838,-0.016762851889978815,99.3984140005469
us_log_ratio_pct_chg_w120,nfci_lvl,nfci_tight_lvl,OOS,1,True,False,-,2001-12-31,37,1,-0.3955040624693051,-0.31372343481918086,-7.056547631404034,0.5405405405405406,-0.3640842941418271,0.011074462762337341,100.0
us_log_ratio_pct_chg_w120,nfci_lvl,nfci_loose_lvl,OOS,1,True,False,-,2001-12-31,1823,2,0.8097802343803617,0.8285879644600413,13.101770909969968,0.5214757709251101,-0.03945188861146365,0.15243508081161358,99.61601755348327
us_sox_agree_amp_n20_robustw20,ALL,all,full,1,True,False,-,2001-09-07,5785,277,0.33502767828513075,0.4318724661367444,3.5314800892027485,0.5002636667252592,-0.01485832253779186,0.010687725060167734,98.34053586862575
us_sox_agree_amp_n20_robustw20,igrea,igrea_high,full,1,True,False,-,2001-09-07,3153,192,0.3616160948829051,0.46090195298866743,3.5521046891349757,0.5016139444803098,-0.009193032424776306,0.023590998397456542,98.25562955915001
us_sox_agree_amp_n20_robustw20,igrea,igrea_low,full,1,True,False,-,2001-09-07,2632,152,0.30915168173104335,0.40396745790120897,3.5067728841927512,0.49864917020455424,-0.019881064198631997,-0.0047697296634157125,98.44224924012158
us_sox_agree_amp_n20_robustw20,igrea,igrea_high,IS,1,True,False,-,2001-09-07,2218,143,0.35071867394767564,0.46165013699159757,3.626965312605927,0.5041360294117647,0.027592505150600865,0.04443378654293365,98.10640216411181
us_sox_agree_amp_n20_robustw20,igrea,igrea_low,IS,1,True,False,-,2001-09-07,1797,115,-0.06782504693090424,0.0474620442150638,-0.7274515158474237,0.4960362400906002,-0.03521948365125739,-0.043040348768776174,98.27490261547022
us_sox_agree_amp_n20_robustw20,igrea,igrea_high,OOS,1,True,False,-,2001-09-07,935,49,0.39833674625688237,0.4653419548470409,3.3745208785910488,0.4956616052060738,-0.14352147569525417,-0.02585210759898008,98.6096256684492
us_sox_agree_amp_n20_robustw20,igrea,igrea_low,OOS,1,True,False,-,2001-09-07,835,38,1.004886352333644,1.0626562423308104,12.619229467273222,0.5042424242424243,0.012731878433698834,0.07759230929746183,98.80239520958084
us_sox_agree_amp_n20_robustw20,stlfsi,stress_on,full,1,True,False,-,2001-09-07,2225,209,0.17429194291170588,0.2633134761869632,2.1352374274028434,0.5063868613138686,0.0029583358663430666,0.05511249501659827,98.51685393258427
us_sox_agree_amp_n20_robustw20,stlfsi,stress_off,full,1,True,False,-,2001-09-07,3560,260,0.4727772048926154,0.5776652862227251,4.4041317528276895,0.4964255075779239,-0.03326006210015296,-0.01707775616260135,98.23033707865169
us_sox_agree_amp_n20_robustw20,stlfsi,stress_on,IS,1,True,False,-,2001-09-07,1533,149,-0.08594989372248052,0.017745710380969955,-1.0763270356419612,0.4973474801061008,0.022018110378022877,0.03747635030276222,98.36921069797782
us_sox_agree_amp_n20_robustw20,stlfsi,stress_off,IS,1,True,False,-,2001-09-07,2482,188,0.37316559584949544,0.4965751279528422,3.3792860737394257,0.5024650780608052,-0.03204928561080802,-0.014601375181063024,98.06607574536665
us_sox_agree_amp_n20_robustw20,stlfsi,stress_on,OOS,1,True,False,-,2001-09-07,692,61,0.7958618061658187,0.8496339821797131,9.249873730650943,0.5263157894736842,-0.05815780858657575,0.09418216242456165,98.84393063583815
us_sox_agree_amp_n20_robustw20,stlfsi,stress_off,OOS,1,True,False,-,2001-09-07,1078,72,0.6838775343789347,0.7499835218864475,6.763748613214582,0.4825964252116651,-0.036434389091147344,-0.02277940513864787,98.60853432282003
us_sox_agree_amp_n20_robustw20,epu,epu_high,full,1,True,False,-,2001-09-07,2755,155,0.39593433980411047,0.4854293729609471,4.722123568219119,0.5060953084595493,0.04272635636145399,0.05042099479704789,98.25771324863884
us_sox_agree_amp_n20_robustw20,epu,epu_low,full,1,True,False,-,2001-09-07,3030,214,0.269076045013781,0.3765928424635567,2.4488983120773034,0.4949698189134809,-0.08471059968656239,-0.02543938983260614,98.41584158415841
us_sox_agree_amp_n20_robustw20,epu,epu_high,IS,1,True,False,-,2001-09-07,1946,119,0.26441379347329214,0.3667572642640131,3.175691655531021,0.49895068205666315,0.042987246398535975,0.03275796161578029,97.94450154162384
us_sox_agree_amp_n20_robustw20,epu,epu_low,IS,1,True,False,-,2001-09-07,2069,156,0.030332519416077435,0.159548659392883,0.26944549430583153,0.5019646365422397,-0.06669884855058629,-0.02055889873831434,98.40502658289029
us_sox_agree_amp_n20_robustw20,epu,epu_high,OOS,1,True,False,-,2001-09-07,809,37,0.7198995145209628,0.7776136158323002,8.441970913201866,0.5230961298377028,0.04122241603587275,0.09290834037275464,99.01112484548825
us_sox_agree_amp_n20_robustw20,epu,epu_low,OOS,1,True,False,-,2001-09-07,961,58,0.7476242517108076,0.811874771371252,7.141185388007767,0.4799154334038055,-0.12384887510730981,-0.03594691956631033,98.43912591050989
us_sox_agree_amp_n20_robustw20,nfci,nfci_tight,full,1,True,False,-,2001-09-07,2625,180,0.41822197860069227,0.5082698048877065,5.151253438652343,0.5015444015444015,0.0066763222443962005,0.02836332468734845,98.66666666666667
us_sox_agree_amp_n20_robustw20,nfci,nfci_loose,full,1,True,False,-,2001-09-07,3160,162,0.24845787594801924,0.35615449054148784,2.185940518853005,0.49919328815747016,-0.04958547121496954,-0.003995328427601061,98.06962025316456
us_sox_agree_amp_n20_robustw20,nfci,nfci_tight,IS,1,True,False,-,2001-09-07,1881,137,0.19034182877098288,0.29754018757339074,2.2836937378840774,0.49892008639308855,0.007698790634316364,0.01215694572605213,98.45826687931951
us_sox_agree_amp_n20_robustw20,nfci,nfci_loose,IS,1,True,False,-,2001-09-07,2134,115,0.12699634994269737,0.24907878429644878,1.1442131061022398,0.5019138755980861,-0.02143474617894063,-0.0007762807385042129,97.9381443298969
us_sox_agree_amp_n20_robustw20,nfci,nfci_tight,OOS,1,True,False,-,2001-09-07,744,44,0.947618207917047,0.9979753961500076,12.401091875675338,0.508130081300813,0.003625550591545405,0.06933671020643228,99.19354838709677
us_sox_agree_amp_n20_robustw20,nfci,nfci_loose,OOS,1,True,False,-,2001-09-07,1026,47,0.5217145066590669,0.5972854937949275,4.352652311065614,0.49355797819623387,-0.12790369432930052,-0.01069069662305201,98.34307992202729
us_sox_agree_amp_n20_robustw20,stlfsi_lvl,stress_on_lvl,full,1,True,False,-,2001-09-07,2002,119,0.13533769504432544,0.233594235973394,1.7054157277478494,0.49617151607963245,0.008458727800923374,0.0068722523878928694,97.85214785214785
us_sox_agree_amp_n20_robustw20,stlfsi_lvl,stress_off_lvl,full,1,True,False,-,2001-09-07,3783,231,0.4852936473539502,0.5830844007909459,4.497850919663417,0.5024128686327077,-0.04478941365527306,0.01270690991078742,98.598995506212
us_sox_agree_amp_n20_robustw20,stlfsi_lvl,stress_on_lvl,IS,1,True,False,-,2001-09-07,1748,96,-0.06352458206978977,0.03589429942550096,-0.8235420020748025,0.49005847953216375,-0.0003938809551206144,-0.010581670156702751,97.82608695652173
us_sox_agree_amp_n20_robustw20,stlfsi_lvl,stress_off_lvl,IS,1,True,False,-,2001-09-07,2267,161,0.44320079219638087,0.579571784290827,3.6069387335725125,0.5085125448028673,-0.010271634785870629,0.01751539093456219,98.4561093956771
us_sox_agree_amp_n20_robustw20,stlfsi_lvl,stress_on_lvl,OOS,1,True,False,-,2001-09-07,254,24,1.9713895355898254,2.060993122011647,19.10942404164547,0.5381526104417671,0.09136237000258031,0.12698822328534626,98.03149606299213
